,회사명,날짜,언론사,기사제목,링크,본문
0,NC soft, 2018-02-0218:42,한국경제TV ,[이슈분석] 짝퉁 배틀그라운드가 2위…베끼기 속수무책,https://finance.naver.com/news/news_read.nhn?article_id=0000598140&office_id=215&mode=search&query=엔씨&page=1,"['       [이슈분석] 짝퉁 배틀그라운드가 2위…베끼기 속수무책      기사입력2018-02-02 18:42기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글[한국경제TV 정희형 기자]국내 업체의 흥행게임을 유사하게 베껴 만든 이른바 \'짝퉁게임\'이 버젓이 유통되고 있습니다.해외에서 뿐만 아니라 국내에서도 유통이 되고 있지만 저작권을 가진 게임사는 속수무책입니다.정희형 기자가 그 실태를 알아봤습니다.동남아 지역 최대 규모 게임사 \'가레나\'가 서비스하는 모바일게임 \'프리파이어:배틀그라운드\' 입니다.지난해 국내 게임사 펍지가 만들어 누적 판매량 3천만장을 돌파하며 전 세계적 흥행을 일으킨 \'플레이 언노운 배틀그라운드\'의 이름 일부를 그대로 썼습니다.게임 속 주인공이 낙하산을 타고 전장에 투입되는 것부터, 최후의 1인이 남을 때까지 싸우는 전투 시스템까지 동일합니다.“콘텐츠 대부분이 동일한 이 게임이 버젓이 유통돼 현재 구글 플레이스토어 인기 순위 2위에 올라있습니다”펍지 측은 해당 게임의 저작권 침해 여부를 파악 중이라며 향후 대응 절차를 검토하고 있습니다.중국과 동남아 등지에서 한국게임을 베껴 유통시키는 사례는 어제 오늘의 문제가 아닙니다.지난해 넥슨은 아예 중국에서 서비스하는 \'던전앤파이터\'의 지적재산권 침해 혐의가 있는 기업을 공개해 법적 대응에 나섰고, 일부 게임에 대해서는 중국 법원으로부터 \'서비스금지 가처분 결정\'을 받아냈습니다.이밖에 웹젠의 \'뮤오리진\', 엔씨소프트의 \'아이온\', 넷마블의 \'스톤에이지\', 위메이드의 \'미르의 전설\' 등도 저작권 침해에 몸살을 앓았습니다. 게임업계 관계자“전체적인 부분 원작을 그대로 베끼는 복사해서 갖다 붙이는 수준으로 짝퉁게임이 계속해서 나오고 있거든요. 이런 추세가 만연할수록 게임사들의 피해가 누적된다고 볼 수 있습니다. 상당히 심각한 상황입니다.”중화권과 동남아지역에 수출하는 국내 게임 매출은 연간 1조8천억원으로 전체 수출액의 53.2%에 달할 정도로 컸지만, 아직까지 짝퉁게임에 대한 피해액을 집계하는 제대로 된 기관조차 없는 실정입니다.한국경제TV 정희형입니다.정희형 기자 hhjeong@wowtv.co.krⓒ 한국경제TV, 무단 전재 및 재배포 금지한국경제TV 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.티몬, 초소형 전기차 \'다니고\' 100대 선착순 판매 개시강성훈 박소현, 카메라 꺼진 줄 모르고 포옹하다…\'들통?\'개리 아내, \'아무도 몰랐다\'…10살 연하 리쌍컴퍼니 직원?손예진 나이?…""밥 잘 사주는 예쁜 누나""낸시랭 ""올해 한국 떠날 것, 다른 나라서 인생 2막""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,NC soft, 2018-02-0216:30,머니S ,외국인 '매물폭탄'… 시총상위주 줄줄이 '급락',https://finance.naver.com/news/news_read.nhn?article_id=0000293280&office_id=417&mode=search&query=엔씨&page=1,"[""       외국인 '매물폭탄'… 시총상위주 줄줄이 '급락'      기사입력2018-02-02 16:30기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글본문 이미지 영역/사진=이미지투데이외국인 투자자들이 대거 국내 주식을 처분하면서 상승 모멘텀을 찾던 증시에 브레이크가 걸렸다.\xa02일 코스피지수는 기관과 외국인이 각각 2809억원, 4730억원 순매도한 탓에 전 거래일 대비 1.68% 떨어졌다. 코스닥지수도 외국인이 2865억원 순매도에 나선 영향으로 전 거래일 대비 0.96% 하락했다.한국거래소에 따르면 이날 외국인 순매도 대금 기준 상위 5개 종목은 ▲삼성전자(4373억6000만원) ▲삼성SDI(707억6000만원) ▲LG화학(327억3000만원) ▲KT&G(150억9000만원) ▲삼성전자우(129억9000만원) 순으로 잠정집계됐다.반면 외국인 순매수 대금 기준 상위 5개 종목은 ▲현대모비스(325억6000만원) ▲카카오(251억1000만원) ▲엔씨소프트(173억1000만원) ▲삼성화재(159억원) ▲OCI(125억1000만원) 순이었다.금융투자업계 관계자는 “정보통신(IT) 업종은 지난해 12월 이후 좀처럼 반등세를 재개하지 못하고 있다”며 “2~3월은 1월보다 주가 등락이 심해질 가능성이 있다”고 분석했다.김수정 기자 superb@mt.co.kr▶지금 사람들이 가장 많이 보고 있는 기사▶스타들은 뭐 입지?머니S 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.가상화폐 폭락에 투자자들 '패닉'… '존버' vs '손절'이태성 다이어트, 20㎏ 감량 비결은 바로 '이것'?강수지♥김국진 결혼 논의중, 방배동 집값 얼마?서울시 7급 공무원 숨진채 발견… 카톡 문자엔…김준호 합의이혼, 전 아내와 떨어져 지낸 사연 '주목'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
2,NC soft, 2018-02-0216:03,뉴시스 ,"페이스북, 국내 기업 대변 '인터넷기업협회' 부회장사 승격",https://finance.naver.com/news/news_read.nhn?article_id=0008427618&office_id=003&mode=search&query=엔씨&page=1,"['       페이스북, 국내 기업 대변 \'인터넷기업협회\' 부회장사 승격      기사입력2018-02-02 16:03기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글【서울=뉴시스】이종희 기자 = 페이스북이 국내 인터넷 기업들의 모임인 인터넷기업협회(인기협)의 부회장사로 승격됐다.  인기협은 국내 인터넷 기업의 목소리를 대변하는 창구로 해외 IT기업과 역차별 문제를 제기해 왔다. 이번 페이스북의 부회장사 승격으로 향후 협회 운영에 어떤 영향을 미칠지 주목된다.   2일 인기협에 따르면 1일 오전 이사회를 열고 일반회원사로 활동한 페이스북을 부회장사로 승격시키기로 결정했다. 이번 결정으로 페이스북은 인기협 이사회에 참여할 수 있게 된다.  인기협 이사회에 참여하게 됨에 따라 앞으로 국내에서 제기되는 이슈에 대한 페이스북의 목소리가 커질 전망이다.    현재 인기협의 회장단은 대부분 국내기업이 맡고 있다.  회장사는 네이버가 맡고 있으며 수석부회장사는 카카오, 이베이코리아다. 부회장사로는 넥슨코리아, 카카오M, SK테크엑스, SK컴즈, 엔씨소프트, KG이니시스, KTH 등이 포진해있다.  페이스북은 부회장사 신청을 하면서 역차별 규제 문제 등을 협회와 적극적으로 해결해 나가겠다는 뜻을 전한 것으로 알려졌다.  역차별 규제 문제 해소를 위해 국내 기업과 소통을 강화하는 행보는 예상된 결과라는 분석이다.   앞서 페이스북은 지난달 26일 \'2017년 결산 및 2018년 국내 비즈니스 계획\'을 발표하며 이르면 내년 상반기부터 한국에서 발생한 광고 매출을 한국 세무당국에 신고해 세금을 납부하겠다는 입장을 밝혔다.  지난달 10일에는 케빈 마틴(Kevin Martin) 페이스북 부사장이 한국을 방문해 이효성 방통위원장과 면담을 갖고 ""규제 역차별 및 망 사용료 이슈에 대해 잘 알고 있다""며 ""한국의 조세법을 성실하게 준수하겠다""고 약속했다.   2papers@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]뉴시스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.죽음 부른 부녀 갈등…손자 앞에서 친딸 살해병원서 환자 보호자가 MRI에 빨려들어가 사망후배 여경 성추행하고 추행장면 촬영해 돈 뜯어낸 경찰홍준표, \'류여해 주장 보도\' MBN에 취재거부 통보8살 여아 공원서 목줄 풀린 개에 물려좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,NC soft, 2018-02-0214:43,머니투데이 ,'오비이락' KT IDC 전원 장애…서버실 증축 공사 中,https://finance.naver.com/news/news_read.nhn?article_id=0004002645&office_id=008&mode=search&query=엔씨&page=1,"['       \'오비이락\' KT IDC 전원 장애…서버실 증축 공사 中       기사입력2018-02-02 14:43기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [머니투데이 김세관 기자] [전원 공급 장애로 리니지M·배달의 민족 서비스 차질…KT 강남IDC 서버실 증축공사 중]KT IDC 홈페이지 공지사항 캡쳐2일 KT 강남 인터넷데이터센터(IDC)에서 발생한 전원 공급 장애와 관련, 그 원인이 현재 진행 중인 서버실 증축과 관련 있는 것 아니냐는 관측이 나오고 있다. 이날 오전 KT 강남 IDC에 전원 공급 이상이 발생, 이곳에 서버를 입주한 엔씨소프트, 우아한형제들(배달의민족) 등이 접속 장애 등의 피해를 입었다. 엔씨소프트의 경우, 게임 이용자들이 이날 오전 9시부터 한동안 게임포털 플레이엔씨와 모바일 게임 \'리니지M\' 등에 접속하지 못하는 피해를 입었다. 배달 앱(애플리케이션) 서비스 \'배달의민족\' 역시 서비스 장애로 접속이 원활하지 못했던 것으로 확인됐다. 이와 관련해 KT는 IDC에 공급되는 전원에 이상이 발생한 것으로 자체 분석했다. 이중화 전원(자체 발전기 등)을 가동해 현재는 복구 완료된 상태다. 이를 두고 강남IDC 서버실 증설 공사가 이번 장애의 원인이 된 것 아니냐는 분석이 제기되고 있다. KT 강남 IDC에서는 오는 3월30일까지 약 2개월 반의 일정으로 지난 22일부터 8~9층 서버실 증설 공사가 진행 중이다. △서버실 항온항습기 공사 △배관공사 △분전반 설치 △케이블 공사 등이 주 공사 내용이다. 이에 대해 KT측은 공사와 기존 서비스와는 전혀 관계가 없다고 해명했다. KT 관계자는 ""서버실 증설과 이번 장애는 무관하다""며 ""추가 피해 발생 건수 등 파악은 시간이 더 걸릴 것 같다""고 전했다.▶지금 옆사람이 보는 기사들▶무료 만화 보고 선물도 받고~ ▶치어리더 vs 레이싱걸 김세관 기자 sone@ 머니투데이 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""정부발표 없다""…가상화폐 투자자 \'총선때보자\' 실검 시위김지혜 ""남편은 예약제""…19금 개그에 박준형도 쩔쩔김성태 연설에 빵 터진 이재정…왜?2천만원→2억→…, 가상통화 투자 대학생의 비극[MT리포트]5월부턴 \'5만원\'이면 삼성전자 주주…액면분할 목적은좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
4,NC soft, 2018-02-0214:31,파이낸셜뉴스 ,[게임맞수열전] '모두의마블' 아성에 도전하는 '프렌즈마블',https://finance.naver.com/news/news_read.nhn?article_id=0003957813&office_id=014&mode=search&query=엔씨&page=1,"['       [게임맞수열전] \'모두의마블\' 아성에 도전하는 \'프렌즈마블\'      기사입력2018-02-02 14:31기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글  보드게임 \'브루마블\'처럼 주사위를 던져서 나온 숫자만큼 이동한 뒤 도착한 세계 각국 도시의 건물을 사고, 상대방이 내 나라에 도착하면 통행료를 받는 방식의 게임이 모바일게임 시장에서 두각을 나타내고 있다.  지난 2013년 출시된 넷마블게임즈의 \'모두의마블\'이 이 분야 터줏대감으로 자리잡고 있는데, 지난해 12월 출시된 카카오게임즈의 \'프렌즈마블\'이 도전장을 던졌다. 프렌즈마블은 구글 게임매출 순위 상위권에 이름을 올리며 빠르게 이용자를 확대, \'모두의마블\'을 위협하고 있다.  2일 구글플레이 스토어에 따르면 \'모두의마블\'이 게임매출 순위 6위, \'프렌즈마블\'이 12위를 기록하고 있다. 특히 카카오게임즈의 \'프렌즈마블\'은 넥슨과 넷마블, 엔씨소프트 소위 \'빅3\'로 불리는 게임업체들의 게임을 제외하면 가장 높은 순위다.   ■모두의마블, 글로벌 2억 다운로드 \'터줏대감\' \'모두의마블\'은 2013년 출시된 게임이지만 여전히 매출 순위 상위권을 꿰차고 있다. 현재까지 글로벌 누적 다운로드 수는 2억건을 넘었다.  이 게임은 모바일 실시간 4인대전을 최초로 구현한 남녀노소 누구나 쉽게 즐길 수 있는 게임으로 인기를 끌었다. 익숙한 게임방식, 복잡한 조작없이 쉽게 즐길 수 있다는 점도 장점이다.         지난 2013년 출시된 모바일게임 \'모두의마블\'은 주기적인 이벤트와 콘텐츠 업데이트로 지금도 큰 인기를 끌고 있다.   특히 넷마블은 \'모두의마블\' 인기 비결로 지속적인 업데이트와 이벤트를 꼽는다. 매주 2회(화, 금) 다양한 신규 이벤트를 진행하고 약 3개월 단위로 대규모 신규 콘텐츠 업데이트하고 있다는 것이다.  넷마블은 오는 설 명절 시즌에 발맞춰 짜릿한 파산 역전승의 재미를 선사할 2018년 첫 신규맵과 나에게 딱 맞는 상대와 매칭되는 \'래더 매칭 시스템\' 등 신규 콘텐츠를 대거 추가하고. 게임재화 및 고급아이템을 풍성하게 제공하는 이벤트도 진행할 계획이다.   ■프렌즈마블, 익숙한 캐릭터·빠른 게임진행 \'강점\' 스테디셀러 \'모두의마블\'에 도전장을 던진 \'프렌즈마블\'은 익숙한 캐릭터를 앞세워 이용자 수를 빠르게 확대하고 있다. 누적 다운로드 100만건을 돌파했다.         카카오게임즈가 선보인 \'프렌즈마블\'은 익숙한 캐릭터를 앞세워 이용자 수를 빠르게 확대하고 있다.   이 게임의 가장 큰 특징은 카카오의 인기 프렌즈 캐릭터들이 게임에 총출동한다는 점이다. 라이언, 무지, 어피치 등의 캐릭터들이 게임에 등장해 이용자들이 거부감없이 게임을 접할 수 있도록 했다.  또 보다 빠른 게임 진행 가능하다는 점도 \'프렌즈마블\'의 강점이다. 도시 수도 대폭 줄였고, 첫 시작부터 다양한 랜드마크를 건설할 수 있기 때문에 게임 진행이 빠르다. 게임 도중 등장하는 고급 랜드마크를 지을 수 도시를 활용해 불리한 게임을 단숨에 뒤집을 수도 있다.  아울러 카카오게임즈는 향후 다양한 프렌즈 캐릭터를 활용한 게임들을 선보일 계획이다. 프렌즈 지식재산권(IP)을 활용한 게임들간의 연계 프로모션 등을 추진, 프렌즈마블의 인기를 계속 이어간다는 계획이다.   jjoony@fnnews.com 허준 기자   ▶ 세상의 모든 골 때리는 이야기 \'fn파스\'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ  파이낸셜뉴스. 무단 전재-재배포 금지파이낸셜뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.불법체류 마사지업소女의 은밀한 뒷거래""등단하고 싶으세요? 그럼 우리 문예지부터 사세요.""""여기에 주차하시면 안돼요""..강화된 주차금지 규정길거리에서 건네받는 전단지, 불법인 거 아시나요?베이비박스에 버려진 아기들, 입양 어려워지자 유기 늘었나좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
5,NC soft, 2018-02-0213:18,YTN ,"KT, 데이터선터 전산 장애로 게임 등 접속 중단",https://finance.naver.com/news/news_read.nhn?article_id=0001113646&office_id=052&mode=search&query=엔씨&page=1,"['       KT, 데이터선터 전산 장애로 게임 등 접속 중단      기사입력2018-02-02 13:18기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 KT 강남 인터넷데이터센터에서 전원 공급 장애가 발생해 엔씨소프트의 게임 서버와 배달의 민족 애플리케이션 접속이 중단되는 피해가 발생했습니다.KT 등 관련 업체에 따르면, 오늘(2일) 오전 8시쯤 KT 강남 데이터센터에서 전력 공급에 문제가 생기면서 이 시설을 이용하는 엔씨소프트와 배달의 민족 등의 서버 접속이 중단됐습니다.KT 관계자는 ""한국전력으로부터 전원 공급이 일시적으로 원활치 않아 생긴 문제""라며, ""전원은 복구됐지만, 고객사마다 서버 운영 방식이 달라 서비스 복구 시간은 차이가 날 수 있다""고 설명했습니다.▶2018년 나의 신년 운세 보기▶동영상 뉴스 모아보기 ▶YTN과 친구가 되어주세요[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]YTN 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.평창올림픽, 선수들에게 콘돔 11만 개 무료 배포박항서 감독, 고등학교 논술 주제로 등장도도맘 前 남편 ""법원, 강용석 혼인 파탄 인정""도심에 \'초대형폭탄\'이 천개 이상 묻혀 있다?응급환자 대신 연예인 싣고 달린 구급차좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
6,NC soft, 2018-02-0212:33,서울경제 ,'리니지M' 접속이 안되네.. 린저씨들 분통,https://finance.naver.com/news/news_read.nhn?article_id=0003213634&office_id=011&mode=search&query=엔씨&page=1,"['       \'리니지M\' 접속이 안되네.. 린저씨들 분통      기사입력2018-02-02 12:33기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 KT 인터넷센터 전원공급 문제 때문으로 파악배달의 민족도 오전 한 때 먹통복구와 원인 파악에 시간 걸릴 듯[서울경제] 엔씨소프트(036570)의 모바일 게임 ‘리니지 M’과 배달의민족 앱의 접속 장애로 이용자들이 불편을 겪고 있다. 원인은 KT(030200) 강남 인터넷데이터센터(IDC)의 전원공급 장애 때문으로 파악됐다.  2일 KT 등 관련 업체에 따르면 이날 오전 8시23분 강남구 언주로에 있는 KT 강남 IDC에서 전력 공급에 문제가 생겨 엔씨소프트와 배달의민족 등 해당 IDC를 이용하는 기업 서버의 접속이 중단됐다. KT 관계자는 “전력 공급 문제로 냉방기 조절이 안 돼 IDC 내 온도가 올라가며 입주 고객사 서버가 과열된 것으로 파악하고 있다”며 “IDC 전원은 복구됐지만 고객사별로 서버 운영방식이 달라 서비스 복구 시간이 다를 수 있다”고 밝혔다. 오전 8시53분 IDC 전원이 복구돼 배달의민족 앱은 다시 구동됐지만 엔씨소프트의 게임 포털 플레이엔씨와 모바일 게임 리니지M 등은 여전히 접속이 불가능한 상태다. 리니지M은 이날 포털사이트의 실시간 검색어 상위권에 꾸준히 노출돼 있다. KT는 정확한 원인이 파악되는 대로 피해 보상 등의 조치에 나설 예정이다. KT는 강남과 목동, 대전 등 전국에 12개의 IDC를 운영하고 있다. /양철민기자 chopin@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지서울경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""750만원 줬는데"" 까르띠에 팔찌 샀다 땅 친 사람들""1,000만원 밑으로···"" 비트코인 추락의 몇가지 이유겁 모르던 일본 20대 \'천재사업가\'의 예고된 몰락""한국, 일본보다 살인 2.5배·강도 1.2배 더 많이 발생""시진핑, \'北김정은 연하장 받은 정상\' 뒤로 밀린 사연좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
7,NC soft, 2018-02-0212:15,이데일리 ,리니지M 등 NC 전 게임 접속오류…KT 강남IDC 장애,https://finance.naver.com/news/news_read.nhn?article_id=0004025642&office_id=018&mode=search&query=엔씨&page=1,"['       리니지M 등 NC 전 게임 접속오류…KT 강남IDC 장애      기사입력2018-02-02 12:15기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글- 9시께부터 장애 발생…IDC 전력공급 문제- “전력 공급 시작…장애 해결에 최선”[이데일리 조용석 기자] 2일 오전 9시께부터 리니지, 리니지M 등 엔씨소프트(036570) 모든 게임에 접속장애가 발생했다. 엔씨소프트는 공식 페이스북을 통해 “2일 발생한 plaync 접속 및 게임 서비스 이용 불가 현상은 KT IDC(인터넷데이터센터) 쪽의 장애로 인해 발생한 것으로 확인됐다”고 설명했다. IDC는 인터넷 연결의 핵심이 되는 서버를 모아놓은 시설로, 특히 온라인 게임에서는 중요한 시설이다. 이번 사고는 IDC 전력공급 문제로 인해 발생한 것으로 알려졌다.이번 사태로 엔씨소프트 게임포털 사이트인 plaync를 포함해 블레이드&소울, 아이온, 리니지, 리니지2 등 온라인게임과 리니지M 등 모바일게임 모두 실행이 불가능한 상황이다. 엔씨소프트 관계자는 “정상화를 위해 최선을 다하고 있다”고 말했다.조용석 (chojuri@edaily.co.kr)▶[가상화폐 열풍] 시장분석과 투자 정보를 한눈에...▶[네이버 채널]에서 ‘이데일리’ 구독하기 | ▶[카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞이데일리 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.비트코인 9000달러도 붕괴…인도 규제까지 덮쳤다(종합)[단독]호반, 대우建 인수자금 중 6000억은 대출로…시중銀 5곳 확약도도맘 前 남편 조용제, 강용석에 승소…""가정 산산조각 났다""안태근 깨끗하게 살아왔다 간증 논란에 해당 교회 몰랐다유시민 ""다스, MB 소유"" vs 박형준 ""가족기업""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
8,NC soft, 2018-02-0211:51,부산일보 ,KT IDC 장애로 엔씨소프트 '리니지M''블레이드앤소울'·배달의민족 서비스 어려...,https://finance.naver.com/news/news_read.nhn?article_id=0000777110&office_id=082&mode=search&query=엔씨&page=1,"['       KT IDC 장애로 엔씨소프트 \'리니지M\'\'블레이드앤소울\'·배달의민족 서비스 어려움      기사입력2018-02-02 11:51기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글    엔씨소프트와 배달의민족이 IDC센터 문제로 서비스에 어려움을 겪었다. 2일 오전 9시께부터 \'리니지M\'과 \'블레이드앤소울\' 등 엔씨소프트의 핵심 게임들의 접속이 불가능한 상태이다.엔씨소프트 관계자는 ""KT 강남 IDC 센터에서 문제가 발생해 서비스 이용이 불가능한 상황""이라며 ""IDC 센터 주변 공사로 전력 공급에 일시적인 문제가 발생했던 것으로 안다""고 설명했다. 이어 ""현재 기본적인 문제는 해결됐으나 정상화까지는 조금 시간이 걸릴 것으로 예상되고 있다""고 덧붙였다.같은 센터에 서버를 두고 있던 배달의민족은 오전 10시40분께 IDC전원이 복구돼 이용이 가능하다.강남 IDC는 강남 지역 고객사의 인터넷 서버와 네트워크 등을 관리한다. KT는 강남 외에 목동과 대전 등 전국에 12개의 IDC를 운영하고 있다.디지털콘텐츠팀 multi@좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
9,NC soft, 2018-02-0211:46,머니S ,"봉이치킨, 옛날통닭 가마솥치킨 분야 생계형창업으로 유리해",https://finance.naver.com/news/news_read.nhn?article_id=0000293181&office_id=417&mode=search&query=엔씨&page=1,"[""       봉이치킨, 옛날통닭 가마솥치킨 분야 생계형창업으로 유리해      기사입력2018-02-02 11:46기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 치킨\xa0창업에 있어서 저렴한 창업비와 안정적인 수익은 매우 중요한 요소다. 소자본 창업으로 운영되는 생계형 창업으로 적은 비용으로 창업이 가능해야 하고, 외식시장에서 어느 정도 검증된 브랜드가 유리하다.대표적인 치킨창업 브랜드로 유명브랜드인 'BBQ' 'BHC' '굽네치킨' '멕시카나치킨' '교촌치킨'이 후라이드치킨과 오븐구이 치킨등으로 자리를 잡고 있다. 창업에 있어서 유리하다.본문 이미지 영역▲ 봉이치킨 홈페이지 @머니S MNB, 식품 외식 유통 · 프랜차이즈 가맹 & 유망 창업 아이템의 모든 것이 틈새에서 통구이 방식의 소자본 창업 옛날통닭 브랜드 ‘봉이치킨’은 옛날통닭 및 가마솥치킨 분야 창업시장의 성장을 견인하고 자리매김 시켰다는 평가를 받고 있다.봉이치킨 본사 ㈜봉이에프엔씨는 작년에 원재료 구매부터 가공과 포장, 배송에 이르는 전 과정을 대상으로 식품관리가 안전하게 이루어지는지를 심사하는 국제표준화규격시스템 ISO 22000과 함께, 안전하고 믿을 수 있는 식품을 위해 한국식품안전관리인증원에서 엄격하게 평가하여 지정하고 있는 해썹(HACCP) 인증을 받았다.무엇보다 맛에 있어 차별화를 꾀하고 있다. ㈜봉이에프엔씨에서 공급하는 자체개발 염지제의 중독성 강한 맛과 전용유의 고소함 그리고 하림 백세미의 쫄깃한 육질은 옛날통닭 원조의 노하우를 자랑한다. 특히 4분 20초 만에 고객들에게 제공될 수 있는 초벌구이 시스템을 통해 최근 늘고 있는 1인 고객들도 확보했다.예비창업인들을 위한 혜택도 눈에 띈다. 가맹비, 로열티, 보증금이 없는 3無 프로모션을 진행하고 있을 뿐 아니라, 10평 기준으로 간판을 제외한 1000만 원 대 창업이라는 소자본 창업을 실행하고 있다. 업종변경의 경우에는 기존 집기는 그대로 사용하면서 실비만 부담하면 창업할 수 있도록 지원하고 있다.강동완 기자 ▶지금 사람들이 가장 많이 보고 있는 기사▶스타들은 뭐 입지?머니S 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.비트코인 1000만원 붕괴, 투자자들 '우왕좌왕'강수지♥김국진 결혼 논의중, 방배동 집값 얼마?서울시 7급 공무원 숨진채 발견… 카톡 문자엔…9세 남자아이, 화재 신고 후 숨어있었지만…김준호 합의이혼, 전 아내와 떨어져 지낸 사연 '주목'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
