,회사명,날짜,언론사,기사제목,링크,본문
0,NC soft, 2019-04-2616:05,뉴스1 ,'다양한 스푼즈 상품들이 한 자리에',https://finance.naver.com/news/news_read.nhn?article_id=0003960702&office_id=421&mode=search&query=엔씨&page=1,"['       \'다양한 스푼즈 상품들이 한 자리에\'      기사입력2019-04-26 16:05기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 구윤성 기자 = 26일 오후 서울 강남구 신사동 가로수길에 사전 오픈한 엔씨소프트 캐릭터 브랜드 \'스푼즈\'의 플래그십 스토어에서 직원들이 캐릭터 상품을 살펴보고 있다. 2019.4.26/뉴스1kysplanet@news1.kr▶ [ 크립토허브 ]  [ KFF포럼 2019 ] ▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'저혈당 쇼크\' 文의장 서울대병원 긴급 이송…수술 예정\'빠루\' 들고 나타난 나경원…""오늘도 가열차게 투쟁""""포르노 좀 그만 봐""…남편 총으로 쏜 아내성관계중 콘돔 뺀 英남성…강간혐의 12년형정신병원서 조현병 환자가 다른 환자 살해좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,NC soft, 2019-04-2615:57,뉴스1 ,신사동 가로수길에 스푼즈' 플래그십 스토어 오픈,https://finance.naver.com/news/news_read.nhn?article_id=0003960639&office_id=421&mode=search&query=엔씨&page=1,"['       신사동 가로수길에 스푼즈\' 플래그십 스토어 오픈      기사입력2019-04-26 15:57기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 구윤성 기자 = 26일 오후 서울 강남구 신사동 가로수길에 새로 문을 연 엔씨소프트 캐릭터 브랜드 \'스푼즈\'의 플래그십 스토어에서 참석자들이 제막식을 하고 있다. 왼쪽부터 박보경 서울산업진흥원 콘텐츠산업본부장, 박성호 한국인터넷기업협회 사무총장, 정진수 엔씨소프트 COO, 정경미 한국콘텐츠진흥원 대중문화본부장, 김진우 대한무역투자진흥공사 지식서비스팀 차장. 2019.4.26/뉴스1kysplanet@news1.kr▶ [ 크립토허브 ]  [ KFF포럼 2019 ] ▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'저혈당 쇼크\' 文의장 서울대병원 긴급 이송…수술 예정\'빠루\' 들고 나타난 나경원…""오늘도 가열차게 투쟁""""포르노 좀 그만 봐""…남편 총으로 쏜 아내성관계중 콘돔 뺀 英남성…강간혐의 12년형정신병원서 조현병 환자가 다른 환자 살해좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
2,NC soft, 2019-04-2615:57,뉴스1 ,가로수길에 '스푼즈' 플래그십 스토어 오픈,https://finance.naver.com/news/news_read.nhn?article_id=0003960638&office_id=421&mode=search&query=엔씨&page=1,"['       가로수길에 \'스푼즈\' 플래그십 스토어 오픈      기사입력2019-04-26 15:57기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 구윤성 기자 = 26일 오후 서울 강남구 신사동 가로수길에 새로 문을 연 엔씨소프트 캐릭터 브랜드 \'스푼즈\'의 플래그십 스토어에서 정진수 엔씨소프트 COO(왼쪽부터), 박성호 한국인터넷기업협회 사무총장, 박보경 서울산업진흥원 콘텐츠산업본부장, 정경미 한국콘텐츠진흥원 대중문화본부장, 김진우 대한무역투자진흥공사 지식서비스팀 차장이 기념촬영을 하고 있다. 2019.4.26/뉴스1kysplanet@news1.kr▶ [ 해피펫 ]  [ KFF포럼 2019 ] ▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'저혈당 쇼크\' 文의장 서울대병원 긴급 이송…수술 예정\'빠루\' 들고 나타난 나경원…""오늘도 가열차게 투쟁""""포르노 좀 그만 봐""…남편 총으로 쏜 아내성관계중 콘돔 뺀 英남성…강간혐의 12년형정신병원서 조현병 환자가 다른 환자 살해좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,NC soft, 2019-04-2615:57,뉴스1 ,"엔씨소프트, 신사동 가로수길에 '스푼즈' 플래그십 스토어 오픈",https://finance.naver.com/news/news_read.nhn?article_id=0003960637&office_id=421&mode=search&query=엔씨&page=1,"['       엔씨소프트, 신사동 가로수길에 \'스푼즈\' 플래그십 스토어 오픈      기사입력2019-04-26 15:57기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 구윤성 기자 = 26일 오후 서울 강남구 신사동 가로수길에 새로 문을 연 엔씨소프트 캐릭터 브랜드 \'스푼즈\'의 플래그십 스토어에서 정진수 엔씨소프트 COO(왼쪽부터), 박성호 한국인터넷기업협회 사무총장, 박보경 서울산업진흥원 콘텐츠산업본부장, 정경미 한국콘텐츠진흥원 대중문화본부장, 김진우 대한무역투자진흥공사 지식서비스팀 차장이 기념촬영을 하고 있다. 2019.4.26/뉴스1kysplanet@news1.kr▶ [ 해피펫 ]  [ KFF포럼 2019 ] ▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'저혈당 쇼크\' 文의장 서울대병원 긴급 이송…수술 예정\'빠루\' 들고 나타난 나경원…""오늘도 가열차게 투쟁""""포르노 좀 그만 봐""…남편 총으로 쏜 아내성관계중 콘돔 뺀 英남성…강간혐의 12년형정신병원서 조현병 환자가 다른 환자 살해좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
4,NC soft, 2019-04-2615:56,뉴스1 ,귀여운 '스푼즈'와 함께,https://finance.naver.com/news/news_read.nhn?article_id=0003960636&office_id=421&mode=search&query=엔씨&page=1,"['       귀여운 \'스푼즈\'와 함께      기사입력2019-04-26 15:56기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 구윤성 기자 = 26일 오후 서울 강남구 신사동 가로수길에 새로 문을 연 엔씨소프트 캐릭터 브랜드 \'스푼즈\'의 플래그십 스토어에서 직원들이 캐릭터 상품을 들고 \'셀카\'를 찍고 있다. 2019.4.26/뉴스1kysplanet@news1.kr▶ [ 해피펫 ]  [ KFF포럼 2019 ] ▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'저혈당 쇼크\' 文의장 서울대병원 긴급 이송…수술 예정\'빠루\' 들고 나타난 나경원…""오늘도 가열차게 투쟁""""포르노 좀 그만 봐""…남편 총으로 쏜 아내성관계중 콘돔 뺀 英남성…강간혐의 12년형정신병원서 조현병 환자가 다른 환자 살해좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
5,NC soft, 2019-04-2615:56,뉴스1 ,"엔씨소프트, '스푼즈' 플래그십 스토어 개장",https://finance.naver.com/news/news_read.nhn?article_id=0003960634&office_id=421&mode=search&query=엔씨&page=1,"['       엔씨소프트, \'스푼즈\' 플래그십 스토어 개장      기사입력2019-04-26 15:56기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 구윤성 기자 = 26일 오후 서울 강남구 신사동 가로수길에 새로 문을 연 엔씨소프트 캐릭터 브랜드 \'스푼즈\'의 플래그십 스토어에서 직원들이 캐릭터 상품을 들고 \'셀카\'를 찍고 있다. 2019.4.26/뉴스1kysplanet@news1.kr▶ [ 크립토허브 ]  [ KFF포럼 2019 ] ▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'저혈당 쇼크\' 文의장 서울대병원 긴급 이송…수술 예정\'빠루\' 들고 나타난 나경원…""오늘도 가열차게 투쟁""""포르노 좀 그만 봐""…남편 총으로 쏜 아내성관계중 콘돔 뺀 英남성…강간혐의 12년형정신병원서 조현병 환자가 다른 환자 살해좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
6,NC soft, 2019-04-2615:05,연합뉴스 ,캐릭터 인형 가득한 '스푼즈' 내일 오픈,https://finance.naver.com/news/news_read.nhn?article_id=0010789588&office_id=001&mode=search&query=엔씨&page=1,"['       캐릭터 인형 가득한 \'스푼즈\' 내일 오픈      기사입력2019-04-26 15:05기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글    (서울=연합뉴스) 이재희 기자 = 26일 오후 서울 강남구 신사동에 위치한 엔씨소프트 캐릭터 브랜드 \'스푼즈\'의 플래그십 스토어에서 직원들이 인형과 함께 사진을 찍고 있다. 개장일인 다음날부터 상품 구매와 카페를 이용할 수 있다. 2019.4.26    scape@yna.co.kr▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥  ▶쇼미더뉴스! 오늘 많이 본 뉴스영상연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0임종석 전 靑비서실장, 1년5개월만에 재산 2억 증가\xa0장자연 사건에 \'그것이 알고 싶다\' 뛰어들었다\xa0도심 텃밭서 양귀비 기른 노인…""쌈 싸 먹었다""\xa0\'빠루\'·망치 등장한 국회…민주·한국 \'빠루 공방\'\xa0\'007\' 25편 캐스팅 완료…""악역에 형이 왜 나와""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
7,NC soft, 2019-04-2615:05,연합뉴스 ,엔씨소프트 '스푼즈' 플래그십 스토어 내일 오픈,https://finance.naver.com/news/news_read.nhn?article_id=0010789589&office_id=001&mode=search&query=엔씨&page=1,"['       엔씨소프트 \'스푼즈\' 플래그십 스토어 내일 오픈      기사입력2019-04-26 15:05기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글    (서울=연합뉴스) 이재희 기자 = 26일 오후 서울 강남구 신사동에 위치한 엔씨소프트 캐릭터 브랜드 \'스푼즈\'의 플래그십 스토어에서 직원들이 인형과 함께 포즈를 취하고 있다. 개장일인 다음날부터 상품 구매와 카페를 이용할 수 있다. 2019.4.26    scape@yna.co.kr▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥  ▶쇼미더뉴스! 오늘 많이 본 뉴스영상연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0임종석 전 靑비서실장, 1년5개월만에 재산 2억 증가\xa0장자연 사건에 \'그것이 알고 싶다\' 뛰어들었다\xa0도심 텃밭서 양귀비 기른 노인…""쌈 싸 먹었다""\xa0\'빠루\'·망치 등장한 국회…민주·한국 \'빠루 공방\'\xa0\'007\' 25편 캐스팅 완료…""악역에 형이 왜 나와""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
8,NC soft, 2019-04-2615:04,연합뉴스 ,'귀여운 캐릭터 인형이 가득' 스푼즈 내일 오픈,https://finance.naver.com/news/news_read.nhn?article_id=0010789586&office_id=001&mode=search&query=엔씨&page=1,"['       \'귀여운 캐릭터 인형이 가득\' 스푼즈 내일 오픈      기사입력2019-04-26 15:04기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글    (서울=연합뉴스) 이재희 기자 = 26일 오후 서울 강남구 신사동에 위치한 엔씨소프트 캐릭터 브랜드 \'스푼즈\'의 플래그십 스토어에서 직원들이 상품을 살펴보고 있다. 개장일인 다음날부터 상품 구매와 카페를 이용할 수 있다. 2019.4.26    scape@yna.co.kr▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥  ▶쇼미더뉴스! 오늘 많이 본 뉴스영상연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0임종석 전 靑비서실장, 1년5개월만에 재산 2억 증가\xa0장자연 사건에 \'그것이 알고 싶다\' 뛰어들었다\xa0도심 텃밭서 양귀비 기른 노인…""쌈 싸 먹었다""\xa0\'빠루\'·망치 등장한 국회…민주·한국 \'빠루 공방\'\xa0\'007\' 25편 캐스팅 완료…""악역에 형이 왜 나와""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
9,NC soft, 2019-04-2615:04,연합뉴스 ,'스푼즈' 플래그십 스토어 내일 정식 오픈,https://finance.naver.com/news/news_read.nhn?article_id=0010789582&office_id=001&mode=search&query=엔씨&page=1,"['       \'스푼즈\' 플래그십 스토어 내일 정식 오픈      기사입력2019-04-26 15:04기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글    (서울=연합뉴스) 이재희 기자 = 26일 오후 서울 강남구 신사동 엔씨소프트 캐릭터 브랜드 \'스푼즈\'의 플래그십 스토어에서 열린 사전 오픈 행사에서 정진수 엔씨소프트 COO(왼쪽부터), 박성호 한국인터넷기업협회 사무총장, 박보경 서울산업진흥원 콘텐츠산업본부장, 정경미 한국콘텐츠진흥원 대중문화본부장, 김진우 대한무역투자진흥공사 지식서비스팀 차장이 기념촬영을 하고 있다. 개장일인 다음날부터 상품 구매와 카페를 이용할 수 있다. 2019.4.26    scape@yna.co.kr▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥  ▶쇼미더뉴스! 오늘 많이 본 뉴스영상연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0임종석 전 靑비서실장, 1년5개월만에 재산 2억 증가\xa0장자연 사건에 \'그것이 알고 싶다\' 뛰어들었다\xa0도심 텃밭서 양귀비 기른 노인…""쌈 싸 먹었다""\xa0\'빠루\'·망치 등장한 국회…민주·한국 \'빠루 공방\'\xa0\'007\' 25편 캐스팅 완료…""악역에 형이 왜 나와""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
