,회사명,날짜,언론사,기사제목,링크,본문
0,NC soft, 2019-04-0217:41,이데일리 ,게임업계 R&D 투자 1위는 넷마블…1000억 이상 늘려,https://finance.naver.com/news/news_read.nhn?article_id=0004344383&office_id=018&mode=search&query=엔씨&page=1,"['       게임업계 R&D 투자 1위는 넷마블…1000억 이상 늘려      기사입력2019-04-02 17:41기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글매출比 R&D 비율 위메이드-넷마블-엔씨-펄어비스 순컴투스·게임빌 자체 개발 신작 늘리며 R&D 비용 증가위메이드·웹젠은 신작 부재로 소폭 감소[이데일리 노재웅 기자] 국내 게임업체 중 넷마블(251270)이 연구개발(R&D) 투자에 가장 힘을 기울인 것으로 나타났다. 지난해 블레이드앤소울 레볼루션 등 기대작들이 기대에 못미치는 가운데 AI(인공지능) 등에 과감히 투자해 위기를 돌파한다는 전략이다.2일 각사 사업보고서에 따르면 넷마블은 지난해 4129억3100만원을 R&D 비용으로 사용했다. 이는 전년대비 32%가량 늘린 수준으로, 지난해 매출의 20.4%에 해당한다.지난해 매출은 2조213억원으로 전년대비 16.6% 감소했고, 영업이익은 2417억원으로 52.6% 줄어들었음에도 R&D 비용은 크게 늘린 점이 특히 눈에 띈다.넷마블은 2016년 1.7%에서 2017년 12.8%, 2018년 20.4% 등 매출대비 R&D 비용 비중을 꾸준히 늘리고 있다.최근에는 특히 AI에 대한 신규 프로젝트를 추진하는 데 회사 역량을 집중하고 있는 것으로 전해졌다. 지난해 3월 AI 전담조직인 NARC(넷마블 AI 레볼루션 센터)를 신설하고, 이준영 박사를 센터장으로 영입한 뒤 65건의 AI 특허를 출원한 바 있다.회사는 비정상 이용자 탐지, 지능형 게임 등을 개발하기 위한 인력 채용과 투자를 활발하게 진행해 단순 게임회사를 넘어 AI 기술기업으로 도약한다는 구상이다.엔씨소프트(036570)는 지난해 R&D 비용으로 2554억5700만원이 들어갔다. 비용 자체는 100억원가량 줄었지만, 매출대비 비중은 17%로 전년과 동일하다. 지난해 사상 최대 실적을 달성한 6149억원의 영업이익과 비교하면 R&D 비중은 소폭 줄어든 셈이다.NHN엔터테인먼트(181710)는 1327억5600만원을 지난해 R&D 비용으로 투자했다. 비용은 전년대비 200억원 가까이 늘렸지만, 매출대비 비중은 13%에서 11%로 감소했다. 기존 게임 개발 비용은 늘렸음에도, 지난해 새로 인수한 비(非)게임 법인(한국사이버결제 등)의 매출이 새로 잡히면서 비중이 줄어든 것으로 해석된다.펄어비스(263750)는 지난해 R&D 비용으로 전년대비 3배 이상 늘린 442억1800만원을 투자했음에도, 매출 상승폭을 따라가지 못하며 비중은 2017년 25%에서 지난해 11%로 줄었다.펄어비스는 ‘검은사막M’이 해외에서 성과를 거두고 있는 가운데, 지난해 10월에 인수한 ‘이브 온라인’의 개발사 CCP게임즈의 매출이 연결실적으로 잡히는 등 매출이 244% 늘었다. 회사 측은 “R&D 비용을 많이 늘렸음에도 매출 상승 폭이 너무 커 상대적으로 비중이 줄어들었다고”고 설명했다.컴투스(078340)와 게임빌(063080)도 지난해 R&D 비용을 전년대비 1%포인트(p)씩 늘렸다. 각각 244억원과 102억원을 R&D 부문에 투자했다. 컴투스는 ‘스카이랜더스’, 게임빌은 ‘피싱마스터’와 ‘엘룬’ 등 자체 개발 신작을 늘린 데 따른 결과다.반대로 위메이드(112040)와 웹젠(069080)은 지난해 자체 개발 신작의 부재로 R&D 비용이 소폭 감소했다. 위메이드의 경우 2017년 출시한 ‘이카루스M’의 기저효과로 전년대비 20억원가량 감소한 288억원을, 웹젠은 신작 ‘마스터탱커’을 퍼블리싱해 출시하면서 1억원가량 줄어든 31억원을 R&D 비용으로 사용했다.노재웅 (ripbird@edaily.co.kr)네이버 홈에서 ‘이데일리’ 기사 보려면 [구독하기▶]꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞이데일리 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.윤영석 ""여영국, 전과 7범"" vs 이정미 ""강기윤, 음주운전 해""이준석 \'김정은 서신\' 대자보가 명예훼손? 그야말로 독재\'뉴스테스크\' 버닝썬·호텔 \'한패\' 정황 손님 뻗으면 문 밀어버려경남FC 2000만원 징계 확정...황교안 \'용서\'로 끝날까황하나 ""아빠, 경찰청장 베프"" 마약 논란 \'내사 착수\'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,NC soft, 2019-04-0217:40,이데일리 ,[오늘의 게임이슈]엔씨소프트 “10월 중 포괄임금제 폐지”,https://finance.naver.com/news/news_read.nhn?article_id=0004344381&office_id=018&mode=search&query=엔씨&page=1,"['       [오늘의 게임이슈]엔씨소프트 “10월 중 포괄임금제 폐지”      기사입력2019-04-02 17:40기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글엔씨소프트 CI. 엔씨소프트 제공[이데일리 노재웅 기자] 엔씨소프트(036570)가 포괄임금제 폐지 행렬에 합류했다. 이로써 넥슨과 넷마블(251270)을 비롯한 게임업계 ‘빅3’가 올해 안으로 모두 포괄임금제를 폐지하게 됐다.2일 엔씨소프트는 오는 10월 중으로 포괄임금제를 폐지하기로 결정했다고 밝혔다. 게임업계 ‘빅3’ 가운데서는 마지막 결정으로, 넥슨에 이어 넷마블이 올 3분기 내 포괄임금제를 폐지한다고 밝힌 지 약 보름 만이다.다만 구체적인 근로조건 등은 아직 공개되지 않았다. 엔씨는 앞서 포괄임금제 폐지를 두고 근로조건 등의 내용을 직원대표와 논의 중이라고 밝힌 바 있다.다음은 4월2일 게임업계 이슈다.-위메이드(112040)와 액토즈소프트(052790)가 ‘미르의 전설’ IP(지식재산권)를 활용한 게임 사업에 협력하기로 했다. 이에 따라 미르 IP를 둘러싼 양측 갈등도 점차 완화될 수 있을지 주목된다. 이날 위메이드는 기존에 독자 계약했던 중국 광주극성이 개발한 신작 게임 ‘일도전세’에 보충 계약을 체결, 액토즈와 공동 사업을 결정했다고 밝혔다.-닌텐도 스위치용 ‘디아블로3: 이터널 콜렉션(Diablo III: Eternal Collection)’을 이제 국내에서도 정식으로 만나볼 수 있게 됐다. 레이나컴퍼니는 지난해 8월 닌텐도 스위치로 출시한 디아블로3의 국내 판매를 시작한다고 밝혔다. 스위치용 디아블로3는 지난 2012년 출시한 블리자드 엔터테인먼트의 디아블로3 본편과 확장팩인 ‘영혼을 거두는 자’, 게임 내 콘텐츠로 나온 ‘강령술사의 귀환’을 모두 포함한다.-선데이토즈(123420)는 신작 모바일 퍼즐 게임 ‘디즈니팝’을 국내 오픈마켓에 정식 출시했다고 2일 밝혔다.  디즈니팝은 디즈니 IP(지식재산권)를 활용한 이야기와 3매치 퍼즐을 즐기는 모바일 퍼즐 게임이다. 이 게임은 이용자의 캐릭터와 친구 조이, 2명의 캐릭터가 주인공으로 등장해 마을을 꾸미는 미션을 진행하는 구조로 게임의 몰입감을 극대화했다. 또 이용자가 선택해 캐릭터에 입히는 코스튬은 디즈니 IP를 활용한 인기 콘텐츠로 이야기 전개의 재미를 더할 전망이다.노재웅 (ripbird@edaily.co.kr)네이버 홈에서 ‘이데일리’ 기사 보려면 [구독하기▶]꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞이데일리 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.윤영석 ""여영국, 전과 7범"" vs 이정미 ""강기윤, 음주운전 해""이준석 \'김정은 서신\' 대자보가 명예훼손? 그야말로 독재\'뉴스테스크\' 버닝썬·호텔 \'한패\' 정황 손님 뻗으면 문 밀어버려경남FC 2000만원 징계 확정...황교안 \'용서\'로 끝날까황하나 ""아빠, 경찰청장 베프"" 마약 논란 \'내사 착수\'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
2,NC soft, 2019-04-0217:23,동아일보 ,"엔씨소프트 포괄임금제 폐지 동참…‘공짜야근’ Out, 정식수당 In",https://finance.naver.com/news/news_read.nhn?article_id=0003208340&office_id=020&mode=search&query=엔씨&page=1,"['       엔씨소프트 포괄임금제 폐지 동참…‘공짜야근’ Out, 정식수당 In      기사입력2019-04-02 17:23기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글김택진 엔씨소프트 대표. 사진=엔씨소프트 제공게임업계에 포괄임금제 폐지 바람이 불고 있다. 넥슨과 넷마블에 이어 엔씨소프트까지 게임업계 ‘빅3’가 올해 안으로 포괄임금제를 폐지하기로 했다.2일 엔씨소프트는 “오는 10월 중으로 포괄임금제를 폐지하기로 결정했다”고 밝혔다. 구체적인 근로조건 등은 현재 직원 대표 등과 논의 중이다. 앞서 넥슨은 지난 2월, 넷마블은 지난 3월 포괄임금제 폐지를 결정했다.포괄임금제는 급여에 연장 및 야간, 휴일근로 등 시간외 수당을 모두 포함해 일괄 지급하는 임금제도로, 게임업계는 특히 신작 출시를 앞두고 개발팀 등이 야근과 특근을 지속하는 고강도 근무를 관행처럼 해왔다.근로자들이 근로시간과 상관없이 야근이나 휴일근무를 해도 추가 수당을 받지 못하고 ‘공짜’로 일했다는 것.엔씨소프트는 “지난해 1월 업계 최초로 유연출퇴근제를 시행하는 등 직원들의 ‘일과 생활의 균형’을 위해 노력해왔다”며 “앞으로도 한층 성숙하고 발전적인 엔씨소프트만의 근로 문화를 만들어갈 것”이라고 전했다.‘빅3’가 모두 포괄임금제 폐지를 결정하면서 다른 게임업체들의 동참도 가속화할 전망이다. ‘빅3’를 비롯해 펄어비스, 웹젠, 위메이드, EA코리아, 네오플 스마일게이트 등이 포괄임금제 폐지에 동참했다.근로자 입장에선 공짜 야근 대신 정식 수당을 받게 돼 긍정적인 측면이 강하다.하지만 일각에서는 포괄임금제 폐지 행렬이 임금상승 및 생산성 하락을 초래할 거란 우려의 목소리도 나온다. 회사 측 입장에서는 ‘공짜’ 야근 및 휴일 근무에 수당을 지급해야 하기 때문에 실질적인 임금상승 부담을 질 수밖에 없다. 또한 업계 특성상 신작을 빠르게 출시해야하지만, 포괄임금제 폐지와 더불어 주52시간 근무제까지 시행하게 되면 출시일 연기가 불가피하다. 게임 개발 시즌이 아니면 비교적 일이 한가해 무작정 인력을 충원할 수도 없다.지난해 위메이드는 이같은 문제점에 대해 “대형라인업 집중과 지식재산권(IP)사업 로열티 매출 강화, 투자를 통한 이익 실현으로 보완할 것”이라고 밝힌 바 있다.정부에서도 대책마련을 고심하고 있다. 고용노동부는 현재 포괄임금제 지도지침 마련을 위한 연구 용역을 진행하고 있으며 포괄임금제 오·남용 방지를 위한 가이드라인을 발표할 계획이다.장연제 동아닷컴 기자 jeje@donga.com▶ 동아일보 단독 뉴스 / 트렌드 뉴스▶ 동아일보 채널 구독하면 매주 치느님이 ~~~ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지동아일보 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[속보] 경찰청 ""靑, 김학의 임명전 범죄정보 보고 받아""한때 직함이 \'정의(Justice)\'였던 공직자가…피해여성들 ""거의 성학대였다""김학의 부인 ""최순실 본 적도 없다…허위 사실 발설 전 경정·기자 고소""프로축구연맹, 경남FC 구단에 2천만원 징계한국당, 박영선 직권남용 등 혐의로 檢에 고발좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,NC soft, 2019-04-0217:00,스포츠조선 ,'포괄임금제 폐지' SI 빅3 이어 게임 빅3도 동참,https://finance.naver.com/news/news_read.nhn?article_id=0003398863&office_id=076&mode=search&query=엔씨&page=1,"[""       '포괄임금제 폐지' SI 빅3 이어 게임 빅3도 동참      기사입력2019-04-02 17:00기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글엔씨소프트 홈페이지 중LG CNS와 삼성SDS, SK C&C 등 국내 대기업 SI(System Integration) 업체들이 '포괄임금제 폐지'에 나선데 이어 엔씨소프트와 넥슨, 넷마블 등 게임업계 '빅3'도 동참한다고 밝혀 이목이 모아지고 있다.포괄임금제는 급여에 연장 및 야간, 휴일 근로 등 시간외 수당을 모두 포함시켜 일괄 지급하는 임금제도를 말한다.그동안 SI 업계와 게임 업계는 업종의 특성상 포괄임금제의 필요성을 주장해 왔고, 노동계는 근로자의 부당한 노동력 착취를 주장하며 반대를 주장해 왔다.그런데 거대 SI업체들이 먼저 급여체계를 변경하고, 초과근로수당 지급에 나선데 이어 게임업계 빅3가 동참함에 따라 업계의 근로형태가 변화될 것으로 보인다.2일 엔씨소프트는 오는 10월 중으로 포괄임금제를 폐지하기로 결정했다고 밝혔다. 넥슨과 넷마블에 이어 엔씨소프트가 합류함에 따라 올해 안에  게임업계 빅3의 포괄임금제가 폐지될 전망이다.다만 구체적인 근로조건 등은 아직 공개되지 않았다. 엔씨는 앞서 포괄임금제 폐지를 두고 근로조건 등의 내용을 직원대표와 논의 중이라고 밝힌 바 있다. 이밖에도 펄어비스와 웹젠, 위메이드, EA코리아, 네오플, 스마일게이트 등이 포괄임금제를 폐지하기로 결정했다.이규복 기자 kblee341@sportschosun.com▶무료로 보는 명품 커플 궁합▶눈으로 보는 동영상 뉴스 핫템- Copyrightsⓒ 스포츠조선(http://sports.chosun.com/), 무단 전재 및 재배포 금지좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
4,NC soft, 2019-04-0216:54,매일경제 ,"엔씨소프트, 포괄임금제 10월 폐지…`빅 3` 동참",https://finance.naver.com/news/news_read.nhn?article_id=0004331375&office_id=009&mode=search&query=엔씨&page=1,"['       엔씨소프트, 포괄임금제 10월 폐지…`빅 3` 동참      기사입력2019-04-02 16:54기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글[사진 제공 : 엔씨소프트]엔씨소프트가 포괄임금제를 폐지한다. 이에 따라 넥슨과 넷마블을 포함해 \'빅(Big)3\'로 불리는 게임업계 대형 3사가 모두 \'공짜 야근\'을 없애게 됐다.엔씨소프트는 오는 10월 중 포괄임금제를 폐지한다고 2일 밝혔다. 넥슨에 이어 넷마블이 올해 3분기 안에 포괄임금제를 폐지한다고 밝힌지 보름여 만이다.엔씨소프트는 구체적인 근로조건 내용 등을 협의 중인 것으로 알려졌다.포괄임금제는 급여에 연장·야간·휴일 근로 등 시간 외 수당을 포함해 일괄 지급하는 임금제도다. 게임업계는 게임 출시 일정에 맞춰 야근 등 추가 근로가 관행처럼 이어져 왔지만, 주 52시간 근무제가 시행되면서 선택적 근무시간제 등으로 근로여건을 개선해왔다.엔씨소프트는 ""지난해 1월 업계 최초로 유연출퇴근제를 시행하는 등 직원들의 일과 생활의 균형을 위해 노력해왔다""며 ""앞으로도 한층 성숙하고 발전적인 근로 문화를 만들어가겠다""고 말했다.[디지털뉴스국 배윤경 기자]▶매경 뉴스레터 \'매콤달콤\'을 지금 구독하세요▶뉴스 이상의 무궁무진한 프리미엄 읽을거리[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]매일경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.스톡옵션만 200억대…코스닥 바이오·게임社 대표 돈방석국내 최초 \'곡선 사장교\' 세풍대교 준공승리, 드러나는 혐의..""횡령+성접대 확인""블랙홀 관측 ETH 프로젝트 ""획기적 결과 발표"" 예고\'남양유업 외손녀\' 황하나, \'마약 의혹\'에도 SNS는…좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
5,NC soft, 2019-04-0216:47,매일신문 ,게임 3사 모두 포괄임금제 폐지…엔씨소프트 10월 중,https://finance.naver.com/news/news_read.nhn?article_id=0000585390&office_id=088&mode=search&query=엔씨&page=1,"['       게임 3사 모두 포괄임금제 폐지…엔씨소프트 10월 중       기사입력2019-04-02 16:47기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글         [이화섭 기자 lhsskf@imaeil.com] 넥슨, 넷마블에 이어 엔씨소프트도 포괄임금제를 폐지하기로 했다.엔씨소프트는 2일 ""올해 10월 중 포괄임금제를 폐지하기로 결정했다""며 ""앞으로도 성숙하고 발전적인 엔씨소프트만의 근로 문화를 만들어가겠다""고 밝혔다.엔씨소프트는 작년 1월에도 업계 최초로 유연출퇴근제를 시행한 바 있다.포괄임금제는 실제 근로시간과 무관하게 연장근로수당 등 법정수당을 기본급에 포함하거나 정액으로 지급하는 제도다. 열악한 노동환경의 원인으로 지목돼 왔다.앞서 넥슨 노사는 합의를 통해 8월 포괄임금제를 전면 폐지하기로 했고, 스마일게이트 노사도 올해 10월 포괄임금제를 없애기로 했다. 노조가 없는 넷마블도 올해 3분기 내 포괄임금제를 폐지하기로 했다.이외 펄어비스, 웹젠, 위메이드, EA코리아 등도 포괄임금제를 폐지한 바 있다.ⓒ매일신문 - www.imaeil.com좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
6,NC soft, 2019-04-0216:19,스포츠서울 ,올해 연봉킹 이재현 CJ회장…사내이사직서 물러난 조양호 회장은 107억원 수령,https://finance.naver.com/news/news_read.nhn?article_id=0000490236&office_id=468&mode=search&query=엔씨&page=1,"['       올해 연봉킹 이재현 CJ회장…사내이사직서 물러난 조양호 회장은 107억원 수령      기사입력2019-04-02 16:19기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글이재현 CJ그룹 회장, 권오현 삼성전자 종합기술원 회장, 조양호 한진그룹 회장.[스포츠서울 이선율기자] 지난해 대기업 오너 중 이재현 CJ그룹 회장이 가장 많은 연봉을 받은 것으로 나타났다. 최근 주주들의 투표에 의해 대한항공 대표이사 자리에서 물러난 조양호 한진그룹 회장은 지난해 107억원의 연봉을 받았다. 전문경영인 중에서는 권오현 삼성전자 종합기술원 회장이 지난해 70억원의 보수를 받았다.지난 1일 금융감독원 전자공시에 올라온 사업보고서에 따르면 이재현 회장은 지난해 미등기임원 자격으로 지주사인 CJ에서 71억8700만원, 계열사인 CJ제일제당과 CJ ENM에서 각각 64억9700만원, 23억2700만원원을 받아 총 160억1100만원을 수령했다. CJ에서 받은 금액 중 상여금만 무려 44억8700만원이다.조양호 한진그룹 회장은 지난해 그룹 내 계열사 5곳에서 107억1700만원을 수령한 것으로 나타났다. 전년 대비해 40억원 넘게 연봉이 증가했다. 조 회장은 그룹 지주사인 한진칼에서 지난해 총 26억5800만원, 대한항공에서 31억3000만원, 한진에서 11억985만원, 한국공항에서 23억2300만원, 진에어에서 14억9600만원을 연간 보수로 각각 수령했다. 오너가 아닌 전문경영인 중에서는 권오현 삼성전자 종합기술원 회장이 지난해 총 70억3400만원을 수령하며 4년째 샐러리맨 연봉킹 자리를 유지했다.지난해 전격 퇴임을 선언한 이웅렬 전 코오롱그룹 회장은 계열사 5곳으로부터 지난해 퇴직금을 포함해 연봉으로 총 456억원을 받았다. 퇴직금만 410억원이다.김택진 엔씨소프트 대표는 138억을 연봉으로 지급받아 IT분야 1위를 차지했다. 김 대표는 지난해 급여 17억2500만원에 상여 120억9300만원, 기타 근로소득(복리후생) 1800만원을 합쳐 총 138억3600만원을 수령했다.이외 일감몰아주기 혐의를 받고 있는 이해욱 대림그룹 회장은 103억600만원을 수령하며 건설사계열 중 가장 많은 연봉을 챙겼다. 정몽구 현대자동차그룹 회장은 95억8300만원, 손경식 CJ그룹 회장은 88억7200만원, 허창수 GS그룹 회장은 77억6500만원을 수령했다. 최태원 SK그룹 회장은 지난해 SK와 SK하이닉스에서 각각 30억원씩 연봉을 지급받아 총 60억원의 보수를 수령했다. 전년대비 40억원 늘어난 금액이다.구광모 LG그룹 회장은 지난해 6월 그룹 회장 취임 후 12억7200만원을 수령했다. 이재용 삼성전자 부회장은 지난 2017년 3월부터 급여를 받지 않아 사업보고서 보수 공개 대상에서 제외됐다. melody@sportsseoul.com▶스포츠서울 공식 페이스북▶팟캐스트 \'스포츠서울 야구 X파일\'▶스포츠서울 공식 유튜브 채널[기사제보 news@sportsseoul.com]  Copyright ⓒ 스포츠서울&sportsseoul.com스포츠서울 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'마약 의혹\' 황하나, 황당한 마약 김치 홍보불붙은 머슬퀸들의 노출 경쟁, \'제 몸매가 낫죠?\'대표보다 많다는 나영석 PD 연봉, 얼마?세팅박 박태민 ""길었던 세팅, 해설 된 후 반성했죠""현아, 깊게 파인 의상에 드러난 \'명품 볼륨\'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
7,NC soft, 2019-04-0214:31,노컷뉴스 ,엔씨소프트도 포괄임금 폐지…게임 '빅3' 모두 동참,https://finance.naver.com/news/news_read.nhn?article_id=0003211324&office_id=079&mode=search&query=엔씨&page=1,"['       엔씨소프트도 포괄임금 폐지…게임 \'빅3\' 모두 동참      기사입력2019-04-02 14:31기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글[CBS노컷뉴스 김수영 기자](사진=연합뉴스 제공)넥슨과 넷마블에 이어 엔씨소프트도 포괄임금제를 폐지하기로 했다. 포괄임금제는 실제 근로시간과 무관하게 야간근로나 주말근로 등에 대한 법정수당을 지급하지 않고 이를 기본급에 포함하거나 정액으로 지급하는 제도다.  엔씨소프트는 2일 ""올해 10월 중 포괄임금제를 폐지하기로 결정했다""며 ""앞으로도 성숙하고 발전적인 엔씨소프트만의 근로 문화를 만들어가겠다""고 밝혔다.엔씨소프트는 지난해 1월에도 업계 최초로 유연출퇴근제를 시행한 바 있다.엔씨소프트까지 포괄임금제 폐지를 선언하면서 넥슨과 넷마블, 엔씨소프트 등 이른바 게임업계 \'빅3\'가 올해 안에 포괄임금제를 폐지하게 됐다. 앞서 넥슨 노사는 합의를 통해 8월 포괄임금제를 전면 폐지하기로 했고, 스마일게이트 노사도 올해 10월 포괄임금제를 없애기로 했다. 노조가 없는 넷마블도 올해 3분기 내 포괄임금제를 폐지하기로 했다. ▶ 확 달라진 노컷뉴스▶ 노컷뉴스 구독 서비스▶ 재미와 흥미가 있는 동영상 구경하기 sykim@cbs.co.kr저작권자 © CBS 노컷뉴스 무단전재 및 재배포 금지노컷뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.아무리 보궐선거라지만…진흙탕 싸움만 하는 여야저커버그, 페이스북에 \'뉴스 탭\' 도입 검토유동성 쇼크 아시아나…자구안은 회생의 \'외길수순\'소싸움은 동물학대? ""싸우기 싫소"" vs ""전통문화잖소""美장교·외교관 사칭해 100억원…\'로맨스 스캠\' 사기단좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
8,NC soft, 2019-04-0214:30,뉴시스 ,"엔씨, 올해 10월 중 포괄임금제 폐지",https://finance.naver.com/news/news_read.nhn?article_id=0009148697&office_id=003&mode=search&query=엔씨&page=1,"['       엔씨, 올해 10월 중 포괄임금제 폐지       기사입력2019-04-02 14:30기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글""한층 성숙하고 발전적인 근로 문화 만들어갈 것""【서울=뉴시스】 오동현 기자 = 엔씨소프트가 게임업계의 포괄임금제 폐지 움직임에 동참했다. 엔씨소프트는 올해 10월 중 포괄임금제를 폐지하기로 결정했다고 2일 밝혔다. 엔씨 측은 ""2018년 1월 업계 최초로 유연출퇴근제를 시행하는 등 직원들의 Work & Life Balance(일과 생활의 균형)을 위해 노력해왔다""며 ""엔씨는 앞으로도 한층 성숙하고 발전적인 엔씨만의 근로 문화를 만들어가겠다""고 전했다. 게임업계에서 처음으로 포괄임금제를 폐지한 곳은 지난 1월말 네오플이다. 이후 넥슨코리아, EA코리아, 펄어비스, 넷마블, 스마일게이트 등 업계 전반으로 확산되고 있다.odong85@newsis.com▶ 네이버에서 뉴시스 채널 구독하기▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>뉴시스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.여성 고객 용변보는 모습 상습 촬영한 식당 사장 실형\'손녀 성폭력\' 할아버지 징역 7년…방관한 할머니도 징역 8월美여대생, 괴한 차량 탔다가 피살…우버택시로 착각""한 잔 더하고 싶어서""…술집 여주인 집 침입한 시의원아내 살해한 50대 유치장서 손톱깎이 \'꿀꺽\'…왜?좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
9,NC soft, 2019-04-0213:51,KBS ,넥슨·넷마블 이어 엔씨소프트도 포괄임금제 폐지,https://finance.naver.com/news/news_read.nhn?article_id=0010687022&office_id=056&mode=search&query=엔씨&page=1,"['       넥슨·넷마블 이어 엔씨소프트도 포괄임금제 폐지      기사입력2019-04-02 13:51기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 넥슨, 넷마블에 이어 엔씨소프트도 포괄임금제를 폐지하기로 하는 등 게임업계의 포괄임금제 폐지가 확대되고 있습니다. 엔씨소프트는 올해 10월 중 포괄임금제를 폐지하기로 했다며 발전적인 근로 문화를 만들어가겠다고 밝혔습니다. 엔씨소프트는 작년 1월에도 업계 최초로 유연 출퇴근제를 시행한 바 있습니다. 포괄임금제는 실제 근로시간과 무관하게 연장근로수당 등 법정수당을 기본급에 포함하거나 정액으로 지급하는 제도로, 열악한 노동환경의 원인으로 지목돼 왔습니다. 앞서 넥슨 노사는 합의를 통해 오는 8월 포괄임금제를 전면 폐지하기로 했고, 스마일게이트 노사도 올해 10월 포괄임금제를 없애기로 했습니다. 노조가 없는 넷마블도 올해 3분기 내 포괄임금제를 폐지하기로 했습니다. 이밖에 펄어비스, 웹젠, 위메이드, EA코리아 등도 포괄임금제를 폐지한 바 있습니다. [사진 출처 : 연합뉴스]홍화경 기자 (vivid@kbs.co.kr)▶ [만세 지도] 우리 동네 3.1운동 현장은?▶ 네이버 채널 KBS뉴스 구독! 시원하게 털어드립니다▶ ‘TV보다 ㄹㅇ’ 당신의 진짜 뉴스 ‘케이야’KBS 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'아이돌보미가 14개월 아기 발로 차고 뺨 때려\' 靑 청원…경찰 조사착수문 대통령, 3개 부처 장관 후보자 청문보고서 재요청 예정국가부채 1,600조 돌파…공무원·군인연금 부채만 56%\'국냥이 유자\'가 사체로…캠퍼스는 충격""부산 한복판 생화학 프로젝트, 현장 공개하고 검증해야""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
