,회사명,날짜,언론사,기사제목,링크,본문
0,NC soft, 2020-02-1119:25,뉴시스 ,"엔씨 '스푼즈', 밸런타인데이 기념 신규 굿즈 12일 출시",https://finance.naver.com/news/news_read.nhn?article_id=0009697352&office_id=003&mode=search&query=엔씨&page=1,"['       엔씨 \'스푼즈\', 밸런타인데이 기념 신규 굿즈 12일 출시      기사입력2020-02-11 19:25기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글공식 온/오프라인 스토어에서 신규 상품 구매 가능 뉴이스트와 콜라보레이션 한 음원·뮤직비디오 14일 공개[서울=뉴시스] 오동현 기자 = 엔씨소프트의 캐릭터 브랜드 \'스푼즈(Spoonz)\'가 신규 밸런타인 굿즈(Goods, 상품)를 오는 12일 출시한다.스푼즈는 \'소중한 사람들과 함께하자\'는 의미를 담은 신규 굿즈를 선보인다고 11일 밝혔다.신규 굿즈는 영원한 사랑을 상징하는 \'트윈링 세트\', 사랑을 약속하고 기념하기 위한 \'실링 왁스 키트\'와 \'데코 크로스백\', \'바인더 플래너\', \'홀더링\' 등으로 출시된다.스푼즈 밸런타인 굿즈를 구매하면 \'뉴이스트(NU’EST)\' 팬사인회 응모권, 포토카드, 스티커 데코 엽서, 카드지갑(키링 포함), 쿠션커버, 스페셜 에디션 박스 등 다양한 경품을 받을 수 있다. 스푼즈 플래그십 스토어에서는 럭키 드로우에 참여할 수 있는 이벤트도 진행한다.신규 밸런타인 굿즈는 서울 신사동 가로수길에 위치한 \'스푼즈 플래그십 스토어\', 공식 온라인 스토어, 해외 쇼핑몰 \'아마존\' 등에서 구매할 수 있다.스푼즈는 밸런타인데이를 맞아 아동/청소년 기관 및 비영리단체를 통해 기부를 진행했다. 마리아수녀회, 라이프오브더칠드런, 푸른학교, 경남혜림학교, 지파운데이션 등을 통해 국내외 소외계층 어린이들에게 스푼즈 인형과 학용품을 전달했다.한편 스푼즈는 광고모델인 뉴이스트와 콜라보레이션 한 Let’s Love(with Spoonz) 음원과 뮤직비디오를 14일 공개한다. 뮤직비디오는 스푼즈 공식 유튜브 채널에서 단독 공개한다.☞공감언론 뉴시스 odong85@newsis.com▶ K-Artprice 오픈! 미술작품 가격을 공개합니다▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>뉴시스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.지독한 스토킹 끝에… 25세여성 몸에 휘발유 붓고 불 붙여박소담보다 어린 샤론 최, 봉준호 소감 완벽 통역 화제[영상] 울먹인 정봉주 ""저는 영원한 민주당원""대낮에 길 가던 여성 둔기로 때린 50대男, 범행동기는 고작정선희 ""안재환 빚도 감당할 수 있다는 생각…오만했다""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,NC soft, 2020-02-1118:57,한국경제 ,"[잠정실적]엔씨소프트, 작년 4Q 매출액 급증 5338억원... 전년동기比 34%...",https://finance.naver.com/news/news_read.nhn?article_id=0004288388&office_id=015&mode=search&query=엔씨&page=1,"['       [잠정실적]엔씨소프트, 작년 4Q 매출액 급증 5338억원... 전년동기比 34%↑ (연결)      기사입력2020-02-11 18:57기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글◆ 작년 4Q 매출액 급증 5338억원... 전년동기比 34%↑엔씨소프트(036570)는 11일 작년 4분기 영업실적을 공시했다. 이에 따르면 매출액은 5338억원으로 전년 동기 대비 34% 증가했고, 같은 기간 영업이익은 1412억원으로 25% 늘어났다. 특히 이번 분기에는 매출액이 눈에 띄게 증가했음을 알 수 있다.[표]엔씨소프트 분기 실적* 4분기 실적은 연간실적 공시를 토대로 계산된 값임◆ 당분기 매출액, 3년 최고 매출액(2017. 3Q) 대비 73.4% 수준[그래프]엔씨소프트 분기별 실적 추이◆ 작년 4분기 실적 반영 시 PER 26배 → 40배 (업종대비 고PER)[표]엔씨소프트 투자지표 비교* 투자지표는 최근 4개 분기 당기순이익의 합으로 계산함◆ 매출액, 영업이익 증가율 경쟁사 대비 높은 편[표]엔씨소프트 및 경쟁사 전년동기 대비 성장률◆ 실적 발표 직전, 9일 연속 기관 순매도기관투자자들은 엔씨소프트가 실적을 발표하기 전, 9일 연속 엔씨소프트의 주식 -14만주를 순매도했다. 이 기간 동안 외국인은 9.9만주를 순매수했고, 개인도 3.9만주를 순매수했다. 같은 기간 엔씨소프트 주가는 -0.2% 하락했다.[그래프]엔씨소프트 실적발표 직전 투자자 동향한경로보뉴스이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지한국경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""임원 승진하느니 \'만년부장\'으로 살래요""고유정 ""남들은 돈 주고 성관계…"" 돌발 발언""나오지 마세요""…갑작스런 해고 통보 이유가""우한 폐렴, 빙산의 일각일 수도"" 경고장車 후진하는데 부딪혀 슬라이딩…""수상합니다""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
2,NC soft, 2020-02-1118:38,이데일리 ,11일 장 마감 후 주요 종목 뉴스,https://finance.naver.com/news/news_read.nhn?article_id=0004573667&office_id=018&mode=search&query=엔씨&page=1,"['       11일 장 마감 후 주요 종목 뉴스      기사입력2020-02-11 18:38기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [이데일리 이후섭 기자] 다음은 11일 장 마감 후 주요 종목 뉴스다.△LS(006260)=연결기준 지난해 영업이익이 3519억원으로 전년대비 31.7% 감소했다고 공시. 지난해 매출액은 10조1812억원으로 전년대비 0.9% 증가.△LIG넥스원(079550)=지난해 영업이익 181억원으로 전년대비 24.8% 감소했다고 공시. 지난해 매출액은 1조4526억원으로 전년대비 1.7% 감소.△메디파트너생명공학(015540)=윤병학 사내이사를 대표이사로 선임함에 따라 김종민·윤병학 각자 대표 체제로 변경.△SK디스커버리(006120)=연결기준 지난해 영업이익이 1740억원으로 전년대비 74.0% 증가했다고 공시. 지난해 매출액은 5조210억원으로 전년대비 27.6% 감소.△사조오양(006090)=지난해 영업이익이 226억원으로 전년대비 81.2% 증가했다고 공시. 지난해 매출액은 3136억원으로 전년대비 5.9% 증가.△웅진씽크빅(095720)=1조1000억원 규모 인수금융 중 잔액 1조19억원으로 담보물 처분으로 조기상환했다고 공시.△한화(000880)=41억원 규모의 자사주 18만12주를 대표이사 및 주요 임원에 대한 성과보상 목적으로 취득.△엔씨소프트(036570)=연결기준 지난해 영업이익이 4789억원으로 전년대비 22.1% 감소했다고 공시. 지난해 매출액은 1조7011억원으로 전년대비 0.8% 감소.△CJ CGV(079160)=지난해 영업이익 1231억원으로 전년대비 58.5% 증가했다고 공시. 지난해 매출액은 1조9422억원으로 전년대비 9.8% 증가.△LG하우시스(108670)=630억원 규모의 울산 신정사택 부동산을 처분키로 결정. 처분 부동산은 자산총액대비 2.51%에 해당하는 규모.△HDC(012630)=지난 7일 HDC아이콘트롤스가 보유한 주식 106만4130주를 엠엔큐투자파트너스에게 시간외매매를 통해 전량 매도했다고 공시.△헬릭스미스(084990)=신장 질환 진단용 바이오 마커 관련 특허권을 취득했다고 공시. 해당 특허를 신제품 개발에 활용할 계획.△가온미디어(078890)=연결기준 지난해 영업이익이 290억원으로 전년대비 211.1% 증가했다고 공시. 지난해 매출액은 6013억원으로 전년대비 1.4% 감소. △덱스터(206560)=CJ ENM(035760)을 대상으로 50억원(69만607주) 규모의 제 3자배정 유상증자를 실시한다고 공시. 발행되는 신주는 총 발행주식수의 2% 수준이며 신주 상장예정일은 3월 3일, 신주발행가는 주당 7240원.이후섭 (dlgntjq@edaily.co.kr)네이버 홈에서 ‘이데일리’ 뉴스 [구독하기▶]꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞이데일리 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.봉준호 생활고…\'괴물\' 때는 극단적인 생각도우한교민, 도시락 투정에 ""놀러왔냐?""vs""의견일뿐""현진영 ""잘못된 선택으로 구치소 수감…망나니였다""이준석 ""태영호, 강남갑 출마하면 당선""홍준표 ""서울 출마? 황교안 백댄서 하라는 것""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,NC soft, 2020-02-1118:37,한국경제 ,"11일, 거래소 외국인 순매수상위에 전기,전자 업종 5종목",https://finance.naver.com/news/news_read.nhn?article_id=0004288375&office_id=015&mode=search&query=엔씨&page=1,"['       11일, 거래소 외국인 순매수상위에 전기,전자 업종 5종목      기사입력2020-02-11 18:37기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 외국인 투자자는 11일 거래소에서 KODEX 200TR, LG화학, 삼성전기 등을 중점적으로 사들인 것으로 나타났다.외국인 투자자의 순매수 상위 20개 종목은 KODEX 200TR, LG화학, 삼성전기, LG유플러스, SK하이닉스, 신한지주, 일진머티리얼즈, KODEX 레버리지, KODEX 코스닥 150, 포스코케미칼등이다.이중에 전기,전자 업종에 속한 종목이 5개 포함되어 있다.KODEX 200TR, LG화학, 삼성전기 등은 전일 대비 주가가 상승했고, 엔씨소프트 등은 주가가 하락했다.[02월11일]거래소 외국인 순매수 상위 종목한경로보뉴스이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지한국경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""임원 승진하느니 \'만년부장\'으로 살래요""고유정 ""남들은 돈 주고 성관계…"" 돌발 발언""나오지 마세요""…갑작스런 해고 통보 이유가""우한 폐렴, 빙산의 일각일 수도"" 경고장車 후진하는데 부딪혀 슬라이딩…""수상합니다""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
4,NC soft, 2020-02-1118:37,한국경제 ,"11일, 거래소 기관 순매도상위에 금융업 업종 3종목",https://finance.naver.com/news/news_read.nhn?article_id=0004288378&office_id=015&mode=search&query=엔씨&page=1,"['       11일, 거래소 기관 순매도상위에 금융업 업종 3종목      기사입력2020-02-11 18:37기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 기관 투자자는 11일 거래소에서 KODEX 200TR, KODEX 200선물인버스2X, SK텔레콤 등을 중점적으로 매도한 것으로 나타났다.기관 투자자의 순매도 상위 20개 종목은 KODEX 200TR, KODEX 200선물인버스2X, SK텔레콤, 삼성전자우, 엔씨소프트, LG유플러스, 신한지주, 신한 레버리지 WTI원유 선물 ETN(H), 롯데케미칼, 기업은행등이다.이중에 금융업 업종에 속한 종목이 3개 포함되어 있다.KODEX 200TR, LG유플러스, 신한지주 등은 전일 대비 주가가 상승했고, KODEX 200선물인버스2X, SK텔레콤, 엔씨소프트 등은 주가가 하락했다.[02월11일]거래소 기관 순매도 상위 종목한경로보뉴스이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지한국경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""임원 승진하느니 \'만년부장\'으로 살래요""고유정 ""남들은 돈 주고 성관계…"" 돌발 발언""나오지 마세요""…갑작스런 해고 통보 이유가""우한 폐렴, 빙산의 일각일 수도"" 경고장車 후진하는데 부딪혀 슬라이딩…""수상합니다""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
5,NC soft, 2020-02-1118:00,머니투데이 ,"엔씨소프트, 지난해 영업익 4789억…전년比 22%↓",https://finance.naver.com/news/news_read.nhn?article_id=0004355699&office_id=008&mode=search&query=엔씨&page=1,"['       엔씨소프트, 지난해 영업익 4789억…전년比 22%↓      기사입력2020-02-11 18:00기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [머니투데이 이진욱 기자] 엔씨소프트는 지난해 연결기준 영업이익 4789억원을 기록하며 전년대비 22.1% 감소한 실적을 올렸다고 11일 공시했다. 같은 기간 매출액은 1조7011억원을 기록하며 전년대비 0.8% 줄었으며 당기순이익은 22.1% 감소한 4963억원을 기록했다.이진욱 기자 showgun@mt.co.kr▶나이 들수록 말이 많아지는 이유▶5년째 생활비 안주는 남편 ▶네이버 구독하기 <저작권자 ⓒ \'돈이 보이는 리얼타임 뉴스\' 머니투데이, 무단전재 및 재배포 금지>머니투데이 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.이하늬 \'기생충 파티\' 논란, 공효진도 올렸는데 왜?""안재환 떠난 뒤…"" 정선희가 12년 만에 꺼낸 이야기(종합)故신격호 묘역 공개…1.8m 와석에 적힌 ""거기 가봤나?""[단독]""원장이 비품 던지며 난동""…경찰수련원에 무슨 일이?서진용-이재영, 열애 인정…\'야구-배구 스타의 만남\'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
6,NC soft, 2020-02-1117:46,매일경제 ,"엔씨소프트, 지난해 매출 1조7011억·영업익 4790억",https://finance.naver.com/news/news_read.nhn?article_id=0004515813&office_id=009&mode=search&query=엔씨&page=1,"['       엔씨소프트, 지난해 매출 1조7011억·영업익 4790억      기사입력2020-02-11 17:46기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 4Q 매출 5338억…‘리니지2M’ 효과  엔씨소프트가 지난해 연결기준 매출 1조7011억원, 영업이익 4790억원, 당기순이익 3593억원을 기록했다. 이는 전년대비 매출은 0.8% 줄고 영업이익과 당기순이익도 각각 22.1%, 14.7% 감소한 결과다.4분기에는 매출 5338억원, 영업이익 1411억원, 당기순이익 541억원을 기록했다. 당초 시장 예측치보다 당기순이익 규모가 크게 못 미쳤다. 에프엔가이드 기준 4분기 실적 예상치는 매출 5339억원, 영업이익 1824억원, 당기순이익 1460억원이다. 지난 3분기의 경우 매출 3978억원, 영업이익 1289억원, 당기순이익 1136억원을 기록했다. 다만 엔씨소프트는 2018년 4분기에도 당기순이익이 676억원으로 다소 낮은 편이었다. 엔씨소프트는 “로열티 매출 감소가 요인”이라고 설명했다.엔씨소프트는 이날 1주당 5220원씩 총 1075억원 규모 현금배당도 결정했다. 지분 11.97%를 보유한 김택진 엔씨소프트 대표는 약 137억원을 받게 될 전망이다.엔씨소프트는 오는 3월 25일 주주총회를 거쳐 4월 24일 배당금을 지급할 예정이다. 주주총회에서는 배당결정 외에 사외이사로 조국현 사외이사 재선임, 최영주 사외이사 신규선임 등도 의결한다. 조국현 사외이사의 신규 감사위원 선임 의결도 예정됐다.[임영택기자 ytlim@mkinternet.com]▶기사공유하고 코인적립하세요 \'M코인\'▶네이버 메인에서 \'매일경제\'를 받아보세요\xa0▶뉴스레터 \'매콤달콤\' 구독[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]매일경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.이의정, 19금 영화 출연 제의한 감독에게 한 말이…환불 사태에 감원으로 버티기…여행사 ""이대론 3월 못넘긴다""레이양, 가릴 곳만 가린 비키니…관능적 몸매[카드뉴스] \'기생충\' 영국판 포스터에 숨겨진 진실?강형욱, 반려견 파양 미화 논란에 올린 해명 글보니좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
7,NC soft, 2020-02-1117:31,연합뉴스 ,엔씨소프트 작년 영업익 4천789억…전년보다 22.1% 감소,https://finance.naver.com/news/news_read.nhn?article_id=0011394118&office_id=001&mode=search&query=엔씨&page=1,"['       엔씨소프트 작년 영업익 4천789억…전년보다 22.1% 감소      기사입력2020-02-11 17:31기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글엔씨소프트[연합뉴스TV 캡처]    (서울=연합뉴스) 홍지인 기자 = 엔씨소프트는 지난해 매출 1조7천11억원, 영업이익 4천789억원을 올렸다고 11일 공시했다.    이는 2018년보다 각각 0.8%, 22.1% 감소한 것이다.     회사 측은 실적 변동 이유에 대해 ""로열티 매출 감소""라고 밝혔다.     엔씨소프트는 또 보통주 1주당 5천220원을 배당하기로 이날 결정했다. 시가배당율은 1%다.    엔씨소프트는 12일 작년 4분기 실적 발표와 컨퍼런스콜(전화회의)을 진행할 예정이다. 이번 공시는 매출액 또는 손익구조가 15% 이상 변동 시 의무공시 규정에 따라 하루 일찍 나왔다.    ljungberg@yna.co.kr▶네이버 [연합뉴스] 채널 구독▶프리미엄 북한뉴스, 한반도& 구독 ▶뭐 하고 놀까? #흥연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0강용석, \'도도맘 허위고소\'로 고발당하자 ""맞고소""\xa0\'기생충\' 속 잠긴 기택네 집…공릉천 물 50t으로…\xa0계획에 없었는데…펄펄 끓는 \'짜파구리\' 인기\xa0""봉! 봉! 봉!"" 오스카 뒷풀이서 관심은 온통 봉준호\xa0젤위거 ""트로피 그게 전부?"", 봉준호 ""죄송~""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
8,NC soft, 2020-02-1117:19,파이낸셜뉴스 ,"[공시]엔씨소프트, 지난해 영업익 4789억…전년比 22%↓",https://finance.naver.com/news/news_read.nhn?article_id=0004371372&office_id=014&mode=search&query=엔씨&page=1,"['       [공시]엔씨소프트, 지난해 영업익 4789억…전년比 22%↓      기사입력2020-02-11 17:19기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글   [파이낸셜뉴스] 엔씨소프트는 지난해 연결기준 영업이익 4789억원을 기록하며 전년대비 22.1% 감소한 실적을 올렸다고 11일 공시했다. 같은 기간 매출액은 1조7011억원을 기록하며 전년대비 0.8% 줄었으며 당기순이익은 22.1% 감소한 4963억원을 기록했다.    ggg@fnnews.com 강구귀 기자   ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ 클릭해, 뉴스 들어간다 [뉴스쿨] ▶ 세상에 이런일이 [fn파스]  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지파이낸셜뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.도도맘에게 고발 당한 강용석이 보낸 반전 문자 ""만지려고..""어묵에 간장 바르는 붓을 본 황교안 황당 질문, 이낙연은..\'황교안 라면국물 50원에 사먹었다\'에 박지원 한 방 ""누가..""출근하다 화상 입어 숨진 女, 범인의 놀라운 정체안철수 때린 전여옥 ""한숨부터 나와. 간철수가..""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
9,NC soft, 2020-02-1117:14,이데일리 ,"엔씨소프트, 작년 영업익 4789억… 전년比 22%↓",https://finance.naver.com/news/news_read.nhn?article_id=0004573583&office_id=018&mode=search&query=엔씨&page=1,"['       엔씨소프트, 작년 영업익 4789억… 전년比 22%↓      기사입력2020-02-11 17:14기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [이데일리 김정유 기자] 엔씨소프트(036570)는 지난해 연결기준 영업이익 4789억원을 기록하며 전년대비 22.1% 감소한 실적을 올렸다고 11일 공시했다. 같은 기간 매출액은 1조7011억원을 기록하며 전년대비 0.8% 줄었으며 당기순이익은 22.1% 감소한 4963억원을 기록했다.김정유 (thec98@edaily.co.kr)네이버 홈에서 ‘이데일리’ 뉴스 [구독하기▶]꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞이데일리 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.봉준호 생활고…\'괴물\' 때는 극단적인 생각도우한교민, 도시락 투정에 ""놀러왔냐?""vs""의견일뿐""현진영 ""잘못된 선택으로 구치소 수감…망나니였다""이준석 ""태영호, 강남갑 출마하면 당선""홍준표 ""서울 출마? 황교안 백댄서 하라는 것""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
