,회사명,날짜,언론사,기사제목,링크,본문
0,NC soft, 2018-08-1318:39,서울경제 ,장 마감 기업공시[8월 13일],https://finance.naver.com/news/news_read.nhn?article_id=0003370838&office_id=011&mode=search&query=엔씨&page=1,"['       장 마감 기업공시[8월 13일]      기사입력2018-08-13 18:39기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [서울경제] <유가증권>▲참엔지니어링(009310)= 전직 임원의 횡령 및 배임 혐의에 대한 1심 판결에 대해 서울남부지방검찰청이 불복해 항소를 제기 ▲LG유플러스(032640)= CJ헬로 인수 추진설에 대한 조회공시 요구에 “당사는 케이블TV 인수와 관련해 특정 업체에 한정하지 않고 다각도로 검토 중” ▲엔씨소프트(036570)= 주주가치 제고를 위해 자기주식(보통주) 65만8,000주를 2,375억3,800만원에 취득키로 결정 ▲ 대우건설(047040)= 주안1구역 주택 재개발 정비 사업 조합에 1,188억원 규모의 채무보증을 결정 ▲네이버=지난 7월 26일, 27일에 걸쳐 회사 분할합병 결정 번복 공시해 한국거래소로부터 오는 14일자로 네이버를 불성실 공시법인으로 지정 ▲AJ렌터카(068400)= 카셰어링 등 신규 사업 투자 재원 조달을 목적으로 25억원 규모의 무기명식 사모 전환사채(CB)를 발행키로 결정 <13일> <코스닥>▲패션플랫폼(225590)= 서울 강남구 소재의 부동산을 양수키로 결정 ▲ 아이텍반도체(119830)= 유남영 대표이사 체제에서 이정섭 대표이사 체제로 변경 ▲오스템(031510)= 계열사(Pos-Austem Yantai Automotive co,.ltd)에 108억1,248만원 규모의 채무보증을 결정 <13일>  /서지혜기자 wise@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지서울경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""국민연금 수익 못 내면서···"" 전광우 前 이사장 \'쓴소리\'셀트리온 목표주가 \'반토막\' 내버린 골드만삭스 때문에""손님 좀 받아 볼까요"" 갤노트9 뜬 매장에 직접 가보니들썩이는 집값···부동산지표가 文정부에 보내는 메시지구체적 일정 합의 못한 \'3차 정상회담\' 유력한 날짜는?좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,NC soft, 2018-08-1318:16,파이낸셜뉴스 ,"[공시]엔씨소프트, 자사주 2375억어치 취득 결정",https://finance.naver.com/news/news_read.nhn?article_id=0004074843&office_id=014&mode=search&query=엔씨&page=1,"['       [공시]엔씨소프트, 자사주 2375억어치 취득 결정      기사입력2018-08-13 18:16기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글  엔씨소프트는 주주가치 제고를 위해 자기주식(보통주) 65만8000주를 2375억3800만원에 취득하기로 결정했다고 13일 공시했다.  취득 예상 기간은 오는 14일부터 11월 13일까지다. 취득 방법은 장내 매수다.  위탁투자 중개업자는 NH투자증권과 삼성증권이다.   ggg@fnnews.com 강구귀 기자   ▶ 세상의 모든 골 때리는 이야기 \'fn파스\'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지파이낸셜뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.연인과 해외여행? 돌싱男 ""결혼 꼭 해야"".. 돌싱女는?""골고루 먹어라""는 틀렸다? 다양하게 먹는 습관의 역습민주당 지지율 대선 이후 최저.. 한국당은 \'반전\'\'홍대 누드모델 몰카\' 유포한 20대 女모델의 최후나랏돈 900만원 타려다 2700만원 토하게 된 사장좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
2,NC soft, 2018-08-1317:48,매일경제 ,"엔씨소프트, 2375억 규모 자기주식 취득 “주주가치 제고”",https://finance.naver.com/news/news_read.nhn?article_id=0004200642&office_id=009&mode=search&query=엔씨&page=1,"['       엔씨소프트, 2375억 규모 자기주식 취득 “주주가치 제고”      기사입력2018-08-13 17:48기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 엔씨소프트가 주주가치 제고를 목적으로 2375억원 규모 자기주식 취득을 결정했다. 취득예정주식수는 보통주 65만8000주, 취득예정금액은 2375억3800만원이다. 이는 엔씨소프트 지분 약 3%에 해당한다.취득예상기간은 8월 14일부터 오는 11월 13일까지이며 위탁투자중개업자는 NH투자증권과 삼성증권이다. 기존 자기주식 보유현황은 68만8538주(3.1%)다.엔씨소프트측은 “엔씨소프트는 그동안 현금배당 등 주주환원에 힘써왔다. 이번 자기주식취득도 연장선”이라고 밝혔다.한편 엔씨소프트는 지난 2월 1주당 7280원, 총 1547억원 규모의 현금배당을 결정한바 있다.[임영택기자 ytlim@mkinternet.com]▶매일경제 설정하면 ‘시원한 경품’이 와르르!▶뉴스 이상의 무궁무진한 프리미엄 읽을거리 ▶아나운서가 직접 읽어주는 오늘의 주요 뉴스[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]매일경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.채리나♥박용근, 정원 딸린 3층 럭셔리하우스 가보니""김정일 만날때 몰래 녹음…아직 파일 보관중""류효영 청순미 벗은 파격 의상…시선 집중 볼륨감작은 덩치로 멧돼지와 혈투…주인 살린 충견한혜진, ♥전현무 홀린 \'완벽 비키니 뒤태\'에 \'입이 쩍\'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,NC soft, 2018-08-1317:45,머니투데이 ,"엔씨소프트, 2375억원 규모 자사주 취득…""주주가치 제고""",https://finance.naver.com/news/news_read.nhn?article_id=0004091137&office_id=008&mode=search&query=엔씨&page=1,"['       엔씨소프트, 2375억원 규모 자사주 취득…""주주가치 제고""      기사입력2018-08-13 17:45기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [머니투데이 김민우 기자] 엔씨소프트는 13일 주주가치 제고를 위해 자기주식(보통주) 65만8000주를 2375억3800만원에 취득키로 결정했다고 공시했다. 취득 예상 기간은 오는 14일부터 11월 13일까지이며, 취득 방법은 장내 매수다. ▶더 많은 머니투데이 기사보기▶실시간 급상승 기사 ▶\'MT리포트\'가 새로 발행되었습니다 김민우 기자 minuk@<저작권자 ⓒ \'돈이 보이는 리얼타임 뉴스\' 머니투데이, 무단전재 및 재배포 금지> 머니투데이 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.한예슬, 누드 튜브톱+블랙 드레스…과감한 패션 \'깜짝\'리라화 폭락에 ""터키 가자!""…괜찮을까?경협주 정상회담 결정에 하락 반전…""기대감 해소""공무원연금의 6분의1 수급액, \'2등국민\'연금 된 국민연금토다이 음식 재사용 논란, 외식업계 덮치나좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
4,NC soft, 2018-08-1317:43,아시아경제 ,"엔씨소프트, 자사주 2375억원치 취득 결정",https://finance.naver.com/news/news_read.nhn?article_id=0004294810&office_id=277&mode=search&query=엔씨&page=1,"['       엔씨소프트, 자사주 2375억원치 취득 결정      기사입력2018-08-13 17:43기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 엔씨소프트는 주주가치를 제고하기 위해 자기주식(보통주) 65만8000주를 2375억3800만원에 취득하기로 결정했다고 13일 공시했다. 취득 예상 기간은 오는 14일부터 11월13일까지다. 취득 방법은 장내 매수다. 위탁투자 중개업자는 NH투자증권과 삼성증권이다.임온유 기자 ioy@asiae.co.kr▶ 네이버 홈에서 \'아시아경제\' 뉴스 확인하기▶ 재미와 신기 \'과학을읽다\' ▶ 놀라운 \'군사이야기\'<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>아시아경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""물이 흥건한 회를 다시…"" 참다 못한 토다이 조리사, 결국""두유 노우 원나잇?""…나라 망신 시키는 헌팅 BJ들\'천재소년\' 송유근, 박사 학위 심사 \'탈락\'…결국 군대로""그 놈이 그 놈"" 北주민들, 험악해지는 분위기""온실효과 그 이상의 것이 온다""…섬뜩한 경고좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
5,NC soft, 2018-08-1317:37,서울경제 ,"엔씨소프트, 2,375억원 규모 자사주 취득",https://finance.naver.com/news/news_read.nhn?article_id=0003370800&office_id=011&mode=search&query=엔씨&page=1,"[""       엔씨소프트, 2,375억원 규모 자사주 취득      기사입력2018-08-13 17:37기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [서울경제] 엔씨소프트(036570)는 13일 주주가치 제고를 위해 자기주식(보통주) 65만8,000주를 2,375억3,800만원에 취득키로 결정했다고 공시했다. 취득 예상 기간은 오는 14일부터 11월 13일까지이며, 취득 방법은 장내 매수다. /서지혜기자 wise@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지서울경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.취임 후 최저치로···'文지지율' 끌어내린 결정타는 바로들썩이는 집값···부동산지표가 文정부에 보내는 메시지'한 달에 한 번꼴'···부장판사들 요즘 야간당직 서는 사연구체적 일정 합의 못한 '3차 정상회담' 유력한 날짜는?글로벌 금융시장 불안한데···이름값 못 하는 '金' 왜?좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
6,NC soft, 2018-08-1317:31,매일경제 ,[유가증권시장 공시] 참엔지니어링 / 엔씨소프트 / NAVER 등,https://finance.naver.com/news/news_read.nhn?article_id=0004200590&office_id=009&mode=search&query=엔씨&page=1,"['       [유가증권시장 공시] 참엔지니어링 / 엔씨소프트 / NAVER 등      기사입력2018-08-13 17:31기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 ◇참엔지니어링=검찰, 전 임원 횡령 혐의 1심 판결에 항소.◇엔씨소프트=자사주 2375억원 취득 결정.◇NAVER=불성실공시법인 지정.◇한라=계열사 한라엔컴 주식 556억원어치 처분.◇KC코트렐=128억원 규모 연소가스 처리설비 공사 수주.◇아이엔지생명=주당 1000원 현금 배당 결정.▶매일경제 설정하면 ‘시원한 경품’이 와르르!▶뉴스 이상의 무궁무진한 프리미엄 읽을거리 ▶아나운서가 직접 읽어주는 오늘의 주요 뉴스[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]매일경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.채리나♥박용근, 정원 딸린 3층 럭셔리하우스 가보니""김정일 만날때 몰래 녹음…아직 파일 보관중""류효영 청순미 벗은 파격 의상…시선 집중 볼륨감작은 덩치로 멧돼지와 혈투…주인 살린 충견한혜진, ♥전현무 홀린 \'완벽 비키니 뒤태\'에 \'입이 쩍\'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
7,NC soft, 2018-08-1317:31,뉴시스 ,"엔씨소프트, 2375억 규모 자사주 취득 결정",https://finance.naver.com/news/news_read.nhn?article_id=0008754838&office_id=003&mode=search&query=엔씨&page=1,"[""       엔씨소프트, 2375억 규모 자사주 취득 결정       기사입력2018-08-13 17:31기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 【서울=뉴시스】장서우 기자 = 엔씨소프트(036570)는 주주가치 제고를 목적으로 자사주 65만8000주를 장내 매수키로 결정했다고 13일 공시했다. 취득 예정금액은 2375억3800만원이다. 취득예상기간은 오는 14일부터 11월13일까지다. 위탁투자중개업자는 NH투자증권, 삼성증권이며 1일 매수 주문수량 한도는 보통주 6만5800주다.suwu@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>뉴시스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[빅데이터MSI]13일 오전 주식시장 심리 5단계 '약간좋음'시장심리 톱5…카카오·한화·두산인프라코어·KT·현대백화점'데이터·AI·수소경제' 전략투자…5년간 10조 투입터키發 금융위기, 국내시장 영향 미미…경계심은 여전여행자보험 가입 쉬워진다…'통합청약서'로 일원화좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
8,NC soft, 2018-08-1317:30,연합뉴스 ,"엔씨소프트, 자사주 2천375억원어치 취득 결정",https://finance.naver.com/news/news_read.nhn?article_id=0010267705&office_id=001&mode=search&query=엔씨&page=1,"['       엔씨소프트, 자사주 2천375억원어치 취득 결정      기사입력2018-08-13 17:30기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 (서울=연합뉴스) 임은진 기자 = 엔씨소프트는 주주가치 제고를 위해 자기주식(보통주) 65만8천주를 2천375억3천800만원에 취득하기로 결정했다고 13일 공시했다.    취득 예상 기간은 오는 14일부터 11월 13일까지이며, 취득 방법은 장내 매수다.    위탁투자 중개업자는 NH투자증권과 삼성증권이다.    engine@yna.co.kr▶뭐하고 놀까? \'#흥\'  ▶퀴즈풀고 상품받고! 뉴스퀴즈쇼 \'뉴나\'▶네이버 홈에서 [연합뉴스] 채널 구독하기연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0음식 재사용 논란 토다이 ""잘못 인정, 깊이 사과""\xa0살인 탄로 우려해 암매장한 동거인 시신에 황산 부어\xa0작은 덩치로 멧돼지와 격투…등산객·주인 살린 충견\xa0""톱스타도 이 이상은 안돼"" 갑자기 정해진 \'몸값\' 멘붕\xa0\'공포의 30분\'…시외버스서 비상탈출용 망치 들고 난동좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
9,NC soft, 2018-08-1316:20,서울경제 ,"엔씨소프트, 롯데시네마 건대에 캐릭터 ‘스푼즈관’ 개관",https://finance.naver.com/news/news_read.nhn?article_id=0003370673&office_id=011&mode=search&query=엔씨&page=1,"[""       엔씨소프트, 롯데시네마 건대에 캐릭터 ‘스푼즈관’ 개관      기사입력2018-08-13 16:20기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글엔씨소프트 모델이 엔씨소프트의 캐릭터 브랜드 ‘스푼즈’ 스푼즈 캐릭터가 인쇄된 팝콘컵과 음료컵을 소개하고 있다./사진제공=엔씨소프트[서울경제] 엔씨소프트(036570)는 13일 롯데시네마 건대입구에 캐릭터로 꾸민 ‘스푼즈관’을 두 곳 개관했다고 밝혔다.스푼즈는 엔씨소프트의 새 캐릭터 브랜드다. 스푼즈관의 좌석과 입구는 비티(BT), 신디, 디아볼, 핑, 슬라임 등 엔씨소프트의 캐릭터로 장식돼 있다.엔씨소프트는 지난 6월 롯데컬처웍스와 맺은 브랜드 제휴의 일환으로 스푼즈관을 개관했다. 스푼즈관은 상영관 입구부터 극장 좌석까지 다양한 영역을 스푼즈 캐릭터로 꾸몄다.엔씨소프트는 롯데시네마 건대입구에 스푼즈 전시 부스도 마련하고 오는 10월 문을 여는 스푼즈 팝업스토어의 상품 일부를 사전 공개했다. 엔씨소프트 이재준 R&I 겸 AI 센터장은 “스푼즈 캐릭터들이 영화관을 찾은 관객들에게 또 다른 즐거움을 선사하길 바란다”며 “스푼즈 팝업스토어 오픈 등 앞으로의 다양한 활동도 기대해 달라”고 밝혔다.한편 엔씨소프트는 20일까지 스푼즈관 오픈 기념 이벤트를 진행한다. 스푼즈 인스타그램 계정(@withspoonz)에 인증샷을 남긴 이용자 중 추첨해 ‘영화관람 예매권’, ‘매점 스위트콤보 기프티콘’ 등을 준다. 아울러 전국의 롯데시네마 매점을 이용하는 관람객은 스푼즈 캐릭터가 인쇄된 팝콘컵과 음료컵을 만날 수 있다./양사록기자 sarok@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지서울경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.취임 후 최저치로···'文지지율' 끌어내린 결정타는 바로9월 평양에서 남북정상회담···구체 일정은 합의 못 해이 가격 실화? '개소세 인하' 파격할인 '세단의 대반격'국민연금 수익률 곤두박질에 '김성태' 작심하고 꺼낸 말'음식 재사용 논란' 토다이, 파문 점점 커지더니 황급히좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
