,회사명,날짜,언론사,기사제목,링크,본문
0,삼성전자, 2017-07-1623:31,경향신문 ,[포토뉴스]LG이노텍 ‘핸드레일 살균기’ 세계 최초 출시,https://finance.naver.com/news/news_read.nhn?article_id=0002803152&office_id=032&mode=search&query=LG이노텍&page=1,"['       [포토뉴스]LG이노텍 ‘핸드레일 살균기’ 세계 최초 출시      기사입력2017-07-16 23:31기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글LG이노텍은 자외선 발광다이오드(UV LED)의 강력한 빛으로 세균을 제거하는 ‘핸드레일 UV LED 살균기’를 세계 최초로 출시했다고 16일 밝혔다. 에스컬레이터에 ‘핸드레일 UV LED 살균기’가 설치돼 있다.  LG이노텍 제공▶ [경향비즈 바로가기], 경향비즈 SNS [페이스북]  ▶ [인기 무료만화 보기][©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지]경향신문 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.중국 류샤오보의 \'벗\' 후자 ""한국 정부, 그의 죽음에 침묵해 유감""""원자력 외 대안 없다""는 원자력 전문가들···그들의 진심은?한국인들 연차휴가 절반만 써···3명 중 1명은 \'5일 미만\'예비청약자 따라붙은 떴다방 ""전매는 불법? 방법 있어요""[단독] 옥소리, 이탈리아 셰프와 이혼…두 자녀는 아빠가좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,삼성전자, 2017-07-1617:14,한국경제 ,"'살균 샤워' 해주고, 잠도 깨워주는 LED 조명",https://finance.naver.com/news/news_read.nhn?article_id=0003796639&office_id=015&mode=search&query=LG이노텍&page=1,"['       \'살균 샤워\' 해주고, 잠도 깨워주는 LED 조명      기사입력2017-07-16 17:14기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글신비한 조명의 세계LG이노텍, 에스컬레이터 손잡이자외선으로 살균·소독 한번에필립스, 알람보다 확실한 빛 조명[ 노경목 기자  ] 조명 분야에서 다양한 신기술이 쏟아져 나오고 있다. 에스컬레이터 손잡이를 물걸레가 아니라 LED(발광다이오드) 빛으로 살균하는가 하면, 알람 소리를 대신해 잠을 쫓아주기도 한다. 자연색과 비슷하면서도 마음대로 휘어지는 OLED(유기발광다이오드) 조명도 확산되고 있다.LG이노텍은 16일 ‘핸드레일 자외선(UV) LED 살균기’를 출시했다. LED를 통해 강한 자외선을 비추면 세균이 말끔히 사라지는 성질을 이용한 것이다. 하루에도 많게는 수만 명이 이용하는 에스컬레이터나 무빙워크 한쪽 편에 A4용지 크기만한 장치를 부착하기만 하면 소독이 된다. 278나노미터(㎚) 파장의 LED 빛이 손잡이를 비추는 것만으로도 추가 작업 없이 손잡이를 통한 세균 감염 위험이 사라진다. 손잡이가 움직이는 에너지로 자가 발전하기 때문에 전기료도 들어가지 않는다.필립스 \'웨이크업 라이트\'필립스가 작년부터 본격적으로 국내 시판에 나선 ‘웨이크업 라이트’는 불을 비추는 것만으로 잠을 깨워준다. 태양빛에 가까운 특정 파장의 빛을 비추면 자연스럽게 잠에서 깨어나는 점을 이용한 것이다. 필립스코리아 관계자는 “태양빛이 비추는 시점에 맞춰 바이오리듬도 다시 설정되기 때문에 시끄러운 알람 소리를 듣는 대신 자연스럽게 잠에서 깰 수 있다”고 설명했다.LG디스플레이는 OLED 조명기기를 통해 조명시장 문을 두드리고 있다. 스스로 빛을 내는 OLED 소재를 이용해 눈이 부시지 않으면서도 자연에 가까운 빛을 낸다는 장점을 내세웠다. 자유롭게 휘어지는 플라스틱 OLED를 적용하면 다양한 디자인의 조명기기를 만들 수 있다. LG디스플레이 측은 “OLED로 만든 독서등 등을 서울대 도서관 등에 설치해 좋은 반응을 얻고 있다”며 “서울 논현동에 낸 조명 전시장을 통해 OLED로 가능한 다양한 조명 디자인을 소개할 것”이라고 말했다.LG디스플레이 \'OLED 조명\'노경목 기자 autonomy@hankyung.com[한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지한국경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.주가 전망 엇갈리는 LG그룹주""LG이노텍, 하반기 아이폰8 돌풍의 수혜주""-KB이상민, 화장품 모델로 썼더니 ""이럴 줄은""9억8000만원 이던 강남 아파트, 5년 만에…의욕없던 산디과생, 日가습기 보고 충격 받더니…좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
2,삼성전자, 2017-07-1613:51,한국일보 ,에스컬레이터 손잡이 세균 걱정 이제 끝~,https://finance.naver.com/news/news_read.nhn?article_id=0000218100&office_id=469&mode=search&query=LG이노텍&page=1,"['       에스컬레이터 손잡이 세균 걱정 이제 끝~      기사입력2017-07-16 13:51기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 LG이노텍 혁신적 ‘핸드레일 UV LED 살균기’ 세계 최초 출시무빙워크 손잡이에 시범 설치한 핸드레일 UV LED 살균기. LG이노텍 제공세균 오염에 취약한 에스컬레이터나 무빙워크의 손잡이를 안심하고 잡을 수 있게 됐다.LG이노텍은 자외선(UV) 발광다이오드(LED)의 강한 빛으로 세균을 완벽히 제거하는 ‘핸드레일 UV LED 살균기’를 세계 최초로 출시했다고 16일 밝혔다.백화점이나 대형마트, 지하철역 등의 에스컬레이터나 무빙워크 손잡이는 하루에 많게는 수만 명의 손이 닿지만 하루 2, 3회 걸레로 닦는 것 외에 마땅한 살균 방법이 없었다.하지만 LG이노텍이 세계 최고 수준의 UV LED 기술로 개발한 살균기는 핸드레일 앞쪽에 고정한 살균기가 아래로 지나가는 손잡이에 자외선을 쏴주는 방식으로 세균을 99.99% 제거한다. 278나노m(10억 분의 1m) 파장의 UV LED 빛으로 세균 유전자(DNA)를 파괴해 감염을 원천 차단한다. 화학약품이나 중금속을 전혀 사용하지 않아 인체에 무해하다.설치 및 관리가 간편한 것도 장점이다. 기존 설비 변경 없이 손잡이 앞쪽에 A4 용지 절반 크기의 살균 장치 하나만 부착하면 된다. 에스컬레이터나 무빙워크가 가동하면 살균기도 즉시 작동한다.별도의 전력 공급이 필요 없는 무전원 장치라 전기요금 걱정도 없다. 에스컬레이터나 무빙워크 손잡이가 움직일 때 발생하는 에너지로 살균기가 스스로 발전한다.국내 KC인증은 물론 안전과 건강 등에 대한 유럽연합(EU)의 CE인증까지 획득해 안전성 검증도 마쳤다. 지난 4월 국민안전처로부터 특수구조승강기 검사특례 및 대체검사 기준의 적합성을 인정 받아 법적인 문제도 해결했다.LG이노텍은 핸드레일 UV LED 살균기가 안전사고 예방에도 도움이 될 것으로 기대하고 있다. 세균 걱정이 사라지면 손잡이를 꽉 잡는 사람들이 늘어날 수 있기 때문이다. LG이노텍 관계자는 “핸드레일 UV LED 살균기는 위생과 안전을 동시에 향상시킨 혁신적인 제품”이라며 “뛰어난 살균 성능과 품질 경쟁력을 앞세워 글로벌 시장을 선점하겠다”고 밝혔다.김창훈 기자 chkim@hankookilbo.com세계 최초로 개발된 핸들레일 UV LED 살균기는 완벽한 세균 제거가 가능하고 무전원이라 전기요금 걱정도 없다. LG이노텍 제공▶한국일보 [페이스북] [카카오 친구맺기]▶자동차의 모든 것! [모클][ⓒ 한국일보(hankookilbo.com), 무단 전재 및 재배포 금지]한국일보 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.국민들의 눈 사로잡는 청와대 SNS최저임금 타결… 노동계 ""아직 턱없이 부족"" 경영계 ""무책임한 결정""""열애 부인 죄송하다""...유이, 이제는 강남과 교제 인정(전문)청주 시간당 90㎜ 폭우 침수피해 잇따라작년 전세계서 가장 많이 한 성형수술은 \'가슴확대\'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,삼성전자, 2017-07-1612:31,디지털타임스 ,"LG이노텍, ‘핸드레일 UV LED 살균기’ 출시",https://finance.naver.com/news/news_read.nhn?article_id=0002412718&office_id=029&mode=search&query=LG이노텍&page=1,"['       LG이노텍, ‘핸드레일 UV LED 살균기’ 출시      기사입력2017-07-16 12:31기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [디지털타임스 박슬기 기자] LG이노텍은 자외선(UV) LED로 세균을 제거하는 \'핸드레일 UV LED 살균기\'를 출시했다고 16일 밝혔다.이 살균기는 에스컬레이터와 무빙워크가 가동하는 동안 손잡이에 278㎚ 파장의 자외선을 쏴 세균을 없애준다. 특히 이 제품은 별도의 전력 공급이 필요 없는 무전원 장치로 에스컬레이터 손잡이가 움직일 때 발생하는 에너지로 살균기가 자가발전한다. 유럽연합(EU)의 CE인증과 한국의 KC인증을 받았다.LG이노텍 관계자는 ""핸드레일 UV LED 살균기가 안전사고 예방에도 도움이 될 것""이라며 ""위생과 안전을 동시에 향상하는 제품""이라고 설명했다.박슬기기자 seul@dt.co.kr에스컬레이터에 시범 설치된 LG이노텍의 \'핸드레일 UV LED 살균기\'.     디지털타임스 홈페이지 바로가기/SNS 바로가기확바뀐 디지털타임스 연예·스포츠 섹션 바로가기박슬기디지털타임스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.더 안전해지는 현·기차...내년 신차에 \'전방충돌방지보조\' 기본 탑재\'지문인식\' 스마트폰 급속 확산, 올 세계 판매량 비중이 무려..""엘리베이터 불러줘"" AI적용 \'KT 기가지니 아파트\' 가보니…내년 시간당 최저임금 7530원…올해보다 16.4% 인상오르내리기 쉬운 계단 등장... 내려갈 때 에너지를 계단스프링에좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
4,삼성전자, 2017-07-1610:48,서울경제 ,"LG이노텍, 세계 첫 핸드레일 UV LED 살균기 첫 출시",https://finance.naver.com/news/news_read.nhn?article_id=0003072187&office_id=011&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 세계 첫 핸드레일 UV LED 살균기 첫 출시      기사입력2017-07-16 10:48기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글[서울경제] 오염에 취약한 에스컬레이터의 손잡이를 세균 걱정 없이 안심하고 잡을 수 있게 됐다. LG이노텍은 UV(ultraviolet rays, 자외선) LED의 강력한 빛으로 세균을 완벽히 제거하는 ‘핸드레일 UV LED 살균기’를 세계 최초로 출시했다고 16일 밝혔다. 백화점이나 지하철역 등의 에스컬레이터와 무빙워크 손잡이는 하루에 많게는 수만 명의 손이 닿는 곳으로 세균에 취약하다. LG이노텍은 에스컬레이터 가동 내내 손잡이를 지속 살균할 수 있고 설치 및 관리가 간편한 핸드레일용 살균기 개발에 성공했다. 이 회사가 보유한 세계 최고 수준의 UV LED 기술이 적용됐다./윤홍우기자 seoulbird@sedaily.com[서울경제 바로가기]1997년 이래 대한민국 최고의 과학자 DB [바로가기]서울경제의 모든 연재물!... 서경Cube [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지서울경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.주말 휴식 들어간 文대통령···정국 구상 다듬기이시영 예비신랑, 조승현 대표는 누구···20대 때 외식사업 시작해 프렌차이즈 히트\'효리네 민박\' 이효리, 아이유에게 ""사귀고 싶은 남자가 있으면 이곳에 데려와""최자·설리 재결합설 ""거론할 가치도 없다. 사실X"" 사진 찍어준 남자는 누구?최자, 설리 SNS 다시 팔로우? 새 남친과는 결국 결별 ""의미심장하다잉""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
5,삼성전자, 2017-07-1610:47,파이낸셜뉴스 ,"""에스컬레이터 안심하고 타세요"" LG이노텍, '핸드레일 살균기' 출시",https://finance.naver.com/news/news_read.nhn?article_id=0003844378&office_id=014&mode=search&query=LG이노텍&page=1,"['       ""에스컬레이터 안심하고 타세요"" LG이노텍, \'핸드레일 살균기\' 출시      기사입력2017-07-16 10:47기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글      에스컬레이터에 시범 설치된 LG이노텍의 ‘핸드레일 UV LED 살균기’    LG이노텍은 자외선(UV) 발광다이오드(LED)의 빛으로 세균을 제거하는 ‘핸드레일 UV LED 살균기’를 세계 최초로 출시했다고 16일 밝혔다.  ‘핸드레일 UV LED 살균기’는 에스컬레이터 손잡이 표면의 세균을 99.99% 제거해준다. 핸드레일 앞쪽에 고정된 살균기가 밑으로 지나가는 손잡이에 자외선을 쏴주는 방식이다.  이 제품은 278nm 파장의 UV LED 빛으로 세균 DNA를 파괴해 감염을 차단한다. 화학약품이나 중금속을 일절 사용하지 않아 인체에 무해하다.  기존 에스컬레이터 설비 변경없이 손잡이 앞쪽에 A4용지 절반 크기의 살균 장치 하나만 부착하면 돼 설치도 쉽다. 에스컬레이터가 가동되면 살균기도 곧바로 작동된다.  이 제품은 별도의 전력 공급이 필요 없는 무전원 장치다. 에스컬레이터 손잡이가 움직일 때 발생하는 에너지로 살균기가 자가 발전하기 때문에 전기요금이 발생하지 않는다.  이 제품은 안전, 환경, 건강 등과 관련한유럽연합(EU)의 CE인증과 우리나라의 KC인증을 받았다.  회사 관계자는 “핸드레일 UV LED 살균기는 위생과 안전을 동시에 향상시키는 혁신적 제품”이라며 “뛰어난 살균 성능과 품질 경쟁력을 앞세워 글로벌 시장을 선점해 나갈 계획”이라고 말했다.   km@fnnews.com 김경민 기자   ▶ 세상의 모든 골 때리는 이야기 \'fn파스\'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ  파이낸셜뉴스. 무단 전재-재배포 금지파이낸셜뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'태국판 태양의 후예?\' 드라마 때문에 발칵 뒤집힌 태국술집서 부부싸움 지켜보던 남성 3명, 남편 나가자 곧바로..\'1267억\'에 한국산 훈련기 T-50 구입한 태국, 2년만에..6.3억 복권 당첨된 19세 소녀, 며칠뒤 심심해 한장 더샀는데..하루 달걀 1개씩 먹으면 몸에 생기는 좋은 변화좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
6,삼성전자, 2017-07-1610:47,데일리안 ,"LG이노텍, 세계 첫 '핸드레일 UV LED 살균기' 출시",https://finance.naver.com/news/news_read.nhn?article_id=0002198128&office_id=119&mode=search&query=LG이노텍&page=1,"[""       LG이노텍, 세계 첫 '핸드레일 UV LED 살균기' 출시       기사입력2017-07-16 10:47기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글에스컬레이터에 시범 설치된 LG이노텍의 ‘핸드레일 UV LED 살균기’ⓒLG이노텍 LG이노텍은 UV(ultraviolet rays, 자외선) LED의 강력한 빛으로 세균을 완벽히 제거하는 ‘핸드레일 UV LED 살균기’를 세계 최초로 출시했다고 16일 밝혔다. LG이노텍은 에스컬레이터 가동 내내 손잡이를 지속 살균할 수 있고 설치 및 관리가 간편한 핸드레일용 살균기 개발에 성공했다고 설명했다. 이 회사가 보유한 세계 최고 수준의 UV LED 기술이 적용됐다.백화점이나 지하철역 등의 에스컬레이터와 무빙워크 손잡이는 하루에 많게는 수만 명의 손이 닿는 곳으로 세균에 취약하지만 하루 2~3회 손걸레 등으로 닦는 것 외에 마땅한 살균 방법이 없었다.LG이노텍의 ‘핸드레일 UV LED 살균기’는 에스컬레이터 탑승 직전에 손잡이 표면의 세균을 99.99% 제거해준다. 핸드레일 앞쪽에 고정된 살균기가 밑으로 지나가는 손잡이에 자외선을 쏴주는 방식이다.이 제품은 278나노미터(nm) 파장의 UV LED 빛으로 세균 DNA를 말끔하게 파괴해 감염을 원천 차단한다. 화학약품이나 중금속을 일절 사용하지 않아 인체에 무해하다.‘핸드레일 UV LED 살균기’는 설치가 쉽다. 기존 에스컬레이터 설비 변경 없이 손잡이 앞쪽에 A4용지 절반 크기의 살균 장치 하나만 부착하면 된다. 에스컬레이터가 가동되면 살균기도 곧바로 작동된다.특히 이 제품은 별도의 전력 공급이 필요 없는 무전원 장치다. 에스컬레이터 손잡이가 움직일 때 발생하는 에너지로 살균기가 자가발전하기 때문에 전기요금이 발생하지 않는다.LG이노텍 ‘핸드레일 UV LED 살균기’의 성능과 안정성은 국내외 공인기관들이 이미 인정했다. 이 제품은 안전, 환경, 건강 등과 관련한 유럽연합(EU)의 CE인증과 우리나라의 KC인증을 모두 받았다.이 제품은 가동 중인 에스컬레이터, 무빙워크 등에 설치하는 데 법적인 문제가 없다. 지난 4월 국민안전처로부터 특수구조승강기 검사특례 및 대체검사 기준의 적합성을 인정 받았기 때문이다.LG이노텍은 ‘핸드레일 UV LED 살균기’가 안전사고 예방에도 도움이 될 것으로 기대한다. 세균 걱정이 사라져 손잡이를 꽉 잡는 사람들이 늘어날 수 있어서다. 국민안전처에 따르면 에스컬레이터 사고 중 손잡이를 잡지 않고 타다가 넘어진 경우가 78%인 것으로 조사된 바 있다.회사 관계자는 “핸드레일 UV LED 살균기는 위생과 안전을 동시에 향상시키는 혁신적 제품”이라며 “뛰어난 살균 성능과 품질 경쟁력을 앞세워 글로벌 시장을 선점해 나갈 계획”이라고 밝혔다데일리안 이홍석 기자ⓒ (주)데일리안 - 무단전재, 변형, 무단배포 금지좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
7,삼성전자, 2017-07-1610:37,머니투데이 ,"LG이노텍, 세균걱정 없는 '핸드레일 UV LED 살균기' 출시",https://finance.naver.com/news/news_read.nhn?article_id=0003904373&office_id=008&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 세균걱정 없는 \'핸드레일 UV LED 살균기\' 출시      기사입력2017-07-16 10:37기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [머니투데이 김성은 기자] [업계 최초 출시…자외선 이용해 에스컬레이터·무빙워크 등 손잡이 표면세균 99.99% 제거]에스컬레이터에 시범 설치된 LG이노텍의 \'핸드레일 UV LED 살균기\'/사진제공=LG이노텍LG이노텍이 오염에 취약한 에스컬레이터·무빙워크 등 손잡이를 세균 걱정 없이 안심하고 잡을 수 있도록 한 핸드레일 살균기를 업계 최초로 내놨다. 살균성능과 품질 경쟁력을 앞세워 향후 글로벌 시장도 선점해 나간다는 계획이다. LG이노텍(대표 박종석)은 UV LED(자외선 발광다이오드)의 강력한 빛으로 세균을 제거해주는 \'핸드레일 UV LED 살균기\'를 세계 최초로 출시했다고 16일 밝혔다. LG이노텍의 \'핸드레일 UV LED 살균기\'는 에스컬레이터 탑승 직전에 손잡이 표면 세균을 99.99% 제거해준다는 설명이다. 핸드레일 앞쪽에 고정된 살균기가 살균기 아래로 지나가는 손잡이에 자외선을 쏴주는 방식이다. 백화점이나 지하철 역 등에 설치된 에스컬레이터와 무빙워크 손잡이는 하루 수 만 명의 손이 닿아 세균에 취약한데 반해 하루 2~3회 손걸레 등으로 닦는 것 외에 마땅한 살균방법이 없다는 데 착안, 제품이 개발됐다. LG이노텍에 따르면 이 제품은 278나노미터(nm·1nm= 10억분의 1미터) 파장의 UV LED 빛으로 세균 DNA를 말끔하게 파괴해 감염을 원천 차단하고 화학약품이나 중금속을 일절 사용치 않아 인체에 무해하다. 기존 에스컬레이터 손잡이 앞쪽에 A4 용지 절반크기의 살균장치 하나만 부착하면 돼 설치가 쉽고 에스컬레이터 손잡이가 움직일 때 발생하는 에너지로 자가발전하기 때문에 별도 전력 공급도 필요없다는 장점이 있다. 이밖에 유럽연합(EU)의 안전, 환경, 건강 등과 관련된 CE 인증과 우리나라 KC 인증을 모두 받았고 지난 4월 국민안전처로부터 특수구조승강기 검사특례 및 대체검사 기준 적합성을 인정받아 설치에 법적 문제가 없다는 설명이다. LG이노텍 관계자는 ""세균 걱정이 사라져 손잡이를 꽉 잡는 사람들이 늘어나 안전사고 예방에도 도움이 될 것으로 기대한다""며 ""국민안전처에 따르면 에스컬레이터 사고 중 손잡이를 잡지 않고 타다가 넘어진 경우가 78%인 것으로 조사된 바 있다""고 설명했다. [▶깊이있는 투자정보 \'TOM칼럼\'][▶트렌드 리더의 스타일 지침서 \'스타일M\'][▶빵빵한 차&레이싱걸]김성은 기자 gttsw@mt.co.kr머니투데이 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.등교하던 여중생, 25t 화물차에 깔려 숨져아이린, 복근 뽐내며 출근…청순한 여신 미모 \'심쿵\'조혜정, \'드레스+반묶음\' 요정같은 미모…""사랑스러워""송혜교, 송중기와 결혼 발표 후 근황…""뽀얀 예비 신부""박지성, 때아닌 \'룸살롱\' 논란…""법적 조치 취할수도""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
8,삼성전자, 2017-07-1610:33,연합뉴스 ,"LG이노텍, 세계 첫 '핸드레일 UV LED 살균기' 출시",https://finance.naver.com/news/news_read.nhn?article_id=0009410068&office_id=001&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 세계 첫 \'핸드레일 UV LED 살균기\' 출시      기사입력2017-07-16 10:33기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글    (서울=연합뉴스) LG이노텍이 UV LED(자외선 발광다이오드)의 강력한 빛으로 세균을 완벽히 제거하는 \'핸드레일 UV LED 살균기\'를 세계 최초로 출시했다고 16일 전했다. 사진은 무빙워크에 시범 설치된 \'핸드레일 UV LED 살균기. 2017.7.16 [LG이노텍 제공=연합뉴스]     photo@yna.co.kr최신 유행 트렌드 총집결(클릭!)연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0승무원 성폭행 시도…구속된 전 대한항공 조종사 석방\xa0롯데, 해묵은 적폐 \'서미경 식당\' 정리한다\xa0""성 경험 여부 확인하겠다""…50대 교사, 여고생 제자 상습 추행\xa0리복, 트럼프 조롱…""몸매 좋다는 말이 적절한 때는?""\xa0\'이승엽 아내\' 이송정 ""100점짜리 야구선수, 80점짜리 남편""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
9,삼성전자, 2017-07-1610:33,연합뉴스 ,"LG이노텍, 세계 첫 '핸드레일 UV LED 살균기' 출시",https://finance.naver.com/news/news_read.nhn?article_id=0009410069&office_id=001&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 세계 첫 \'핸드레일 UV LED 살균기\' 출시      기사입력2017-07-16 10:33기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글    (서울=연합뉴스) LG이노텍이 UV LED(자외선 발광다이오드)의 강력한 빛으로 세균을 완벽히 제거하는 \'핸드레일 UV LED 살균기\'를 세계 최초로 출시했다고 16일 전했다. 사진은 \'핸드레일 UV LED 살균기. 2017.7.16 [LG이노텍 제공=연합뉴스]     photo@yna.co.kr최신 유행 트렌드 총집결(클릭!)연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0승무원 성폭행 시도…구속된 전 대한항공 조종사 석방\xa0롯데, 해묵은 적폐 \'서미경 식당\' 정리한다\xa0""성 경험 여부 확인하겠다""…50대 교사, 여고생 제자 상습 추행\xa0리복, 트럼프 조롱…""몸매 좋다는 말이 적절한 때는?""\xa0\'이승엽 아내\' 이송정 ""100점짜리 야구선수, 80점짜리 남편""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
