,회사명,날짜,언론사,기사제목,링크,본문
0,삼성전자, 2019-07-2317:44,뉴스1 ,"LG이노텍, 2Q 영업이익 134억원…전년비 40.1% 증가",https://finance.naver.com/news/news_read.nhn?article_id=0004110068&office_id=421&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 2Q 영업이익 134억원…전년비 40.1% 증가      기사입력2019-07-23 17:44기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글매출액 1조5223억원으로 전년과 유사한 수준© 뉴스1(서울=뉴스1) 주성호 기자 = LG이노텍은 2019년 영업이익이 188억원으로 전년 동기 대비 40.1% 증가했다고 23일 공시했다. 지난 1분기엔 114억원 적자를 냈지만 한분기만에 흑자전환한 것이다. 같은 기간 매출액은 1조5223억원으로 0.3% 늘었지만 당기순손실로 52억원을 기록하며 전년 동기 대비 적자전환했다. LG이노텍 관계자는 ""스마트폰 수요 둔화와 미중 무역분쟁 등 시장 불확실성이 지속됐지만 디스플레이용 기판소재와 멀티플 카메라 모듈 같은 시장 선도제품 판매가 확대돼 1분기만에 영업손익이 흑자로 반등했다""고 설명했다. 사업부문별로는 광학솔루션사업이 전년 동기 대비 2% 증가한 8301억원의 매출을 기록했다. 전분기 대비로는 25% 늘어난 수준이다. 전반적 스마트폰 카메라 모듈 수요는 정체됐으나 트리플 카메라 모듈 같은 하이엔드 제품군 판매가 늘어난 효과로 풀이된다. 기판소재사업 매출은 전년 동기보다는 6% 줄었으나 직전 분기보단 8% 늘어난 2770억원을 기록했다. 전장부품사업은 지난해 같은 기간보다 10% 늘어난 2647억원의 매출로 집계됐다. 카메라 모듈과 차량용 통신모듈 판매가 확대된 효과다.sho218@news1.kr▶ [ 크립토허브 ] ▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.日 ""다케시마는 우리땅""…한국 전투기 사격에 항의\'보람튜버\' 6살 보람이네 청담동 빌딩 95억에 샀다감옥 같은 1.68평 아파트…홍콩인 분노 폭발17세 소녀 시신이…인스타그램 20시간 노출만취女 집 앞에서 성폭행 시도…주민이 제압좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,삼성전자, 2019-07-2317:42,한국경제 ,"포스코인터, 영업이익 1800억원 사상 최대",https://finance.naver.com/news/news_read.nhn?article_id=0004180539&office_id=015&mode=search&query=LG이노텍&page=1,"['       포스코인터, 영업이익 1800억원 사상 최대      기사입력2019-07-23 17:42기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글2분기 실적 발표미얀마 가스전, 실적개선 이끌어종합상사인 포스코인터내셔널이 미얀마 가스전 사업 호조에 힘입어 올 2분기 사상 최대 영업이익을 올렸다.포스코인터내셔널은 2분기 매출과 영업이익이 각각 6조4188억원, 1800억원으로 집계됐다고 23일 공시했다. 전년 동기 대비 각각 3.9% 32.4% 증가한 수치다. 순이익은 1215억원으로 지난해 2분기보다 216.7% 늘었다.2분기 영업이익은 분기 기준 사상 최대 실적으로, 종전 사상 최대였던 지난 1분기(1644억원)보다 더 많았다. 매출은 여섯 분기 연속 6조원을 웃돌았다.포스코인터내셔널 관계자는 “글로벌 보호무역주의 확산 등 어려운 여건에서도 지난해 11월 복구를 마친 미얀마 가스전의 액화천연가스(LNG) 판매가 호조를 띠면서 실적이 크게 개선됐다”고 설명했다. 2분기 미얀마 가스전 영업이익은 1243억원으로 전체 영업이익의 69%를 차지했다.두산인프라코어는 2분기 매출 2조2000억원, 영업이익 2972억원을 기록했다. 전년 동기 대비 매출은 2.6%, 영업이익은 8.8% 늘었다. 자회사인 두산밥캣이 작년 2분기보다 13.1% 늘어난 1571억원의 영업이익을 내면서 실적 개선을 이끌었다.LG이노텍은 2분기 영업이익이 188억원으로 전년 동기보다 40.1% 증가했고 전분기 대비로는 흑자전환에 성공했다. 회사 관계자는 “디스플레이용 기판소재와 멀티플 카메라 모듈 같은 시장 선도 제품의 판매가 확대되며 한 분기 만에 흑자로 반전했다”고 말했다.오형주/김재후 기자 ohj@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지한국경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""이러다 나라 망한다""…\'日기술 의존\' 한국 현실현대차 노조 ""어차피 떠날 회사, 미래는 관심 없다""한국·일본뿐이다…은퇴자는 정말 괴롭다""수백만원 내느니…"" 자산가들 해외여행 간 이유""몸 바짝 숙여야…"" 日 불매운동 여파 옮겨간 곳이좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
2,삼성전자, 2019-07-2317:26,서울경제 ,[2분기 실적] 포스코인터 영업익 32%↑..또 사상최대,https://finance.naver.com/news/news_read.nhn?article_id=0003591307&office_id=011&mode=search&query=LG이노텍&page=1,"['       [2분기 실적] 포스코인터 영업익 32%↑..또 사상최대      기사입력2019-07-23 17:26기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글LG이노텍 1분기만에 흑자전환[서울경제] 포스코인터내셔널(047050)이 1·4분기에 이어 2·4분기에도 사상 최대 분기 실적을 이어갔다.23일 포스코인터내셔널은 2·4분기(이하 연결기준) 영업이익이 전년 동기 대비 32.4% 증가한 1,799억원을 기록했다고 밝혔다. 사상 최대 분기 실적을 기록한 1·4분기 1,643억원을 9.5% 뛰어넘는 실적이다. 매출액은 지난해 2·4분기보다 3.9% 늘어난 6조4,188억원이었다. 회사 관계자는 “미얀마 가스전 판매 호조와 더불어 철강·식량·화학부품 소재 등 트레이딩 전반에서 이익 상승과 함께 해외법인이 견조한 실적을 올렸다”고 밝혔다. 반면 포스코의 또 다른 계열사인 포스코엠텍(009520)은 2·4분기 매출액 709억원, 영업이익 35억원을 기록해 지난해 같은 기간보다 각각 10.92%, 34.28% 감소한 것으로 집계됐다.LG이노텍(011070)은 2·4분기 영업이익이 전년 동기 대비 40.1% 증가한 187억원을 기록했다. 1·4분기 114억원에 달하던 영업손실을 만회하고 흑자전환에 성공했다. 회사 관계자는 “스마트폰 수요 둔화에도 디스플레이용 기판소재와 멀티플 카메라 모듈 등의 판매가 확대되며 1분기 만에 흑자로 반등했다”고 설명했다.두산밥캣(241560)은 북미 주택시장의 호조에 힘입어 영업이익이 전년 동기 대비 13.1% 증가했다. 매출액도 같은 기간 14.7% 늘어난 1조1,906억원을 기록했다. 두산인프라코어 역시 매출액과 영업이익이 2조1,999억원과 2,971억원으로 지난해보다 각각 2.6%, 8.8% 증가해 시장의 기대치보다 높은 성과를 거뒀다./신한나기자 hanna@sedaily.com[서울경제 바로가기]▶ 텔레그램으로 서울경제 구독하기  | ▶ 네이버TV로 서울경제썸 구독하기▶ 네이버 메인에서 \'No. 1 뉴스\' 서울경제를 만나보세요저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지서울경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[독도영공 침범] 中 ""자유"" · 日 ""우리땅"" 뻔뻔한 열강들눈물나는 부진의 늪···\'속병\' 난 토종 속옷 브랜드들반도체 \'긍정론\' 돌아선 골드만삭스팍팍한 노후···고령층 60% ""73세까지 생활비 벌어야""95억 강남 빌딩 산 6살 보람이···""월수입 35억원 이상""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,삼성전자, 2019-07-2317:11,아시아경제 ,"LG이노텍, 2분기 영업익 188억원…흑자 전환(종합)",https://finance.naver.com/news/news_read.nhn?article_id=0004506457&office_id=277&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 2분기 영업익 188억원…흑자 전환(종합)      기사입력2019-07-23 17:11기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [아시아경제 박소연 기자]LG이노텍은 올 2분기에 매출 1조5223억원에 영업이익 188억원을 올렸다고 23일 밝혔다.매출은 지난해 같은 기간(1조5179억원)과 거의 같았고, 전분기(1조3686억원)보다는 11.2% 증가했다.전분기 114억원의 영업손실에서 한분기 만에 흑자로 돌아섰으며, 1년 전(134억원)에 비해서도 영업이익이 40.1%나 늘었다. 그러나 52억원의 당기순손실을 기록한 것으로 집계됐다.스마트폰 부품 수요 둔화와 미중 무역전쟁에 따른 불확실성 등 악재가 이어졌지만 디스플레이용 기판 소재와 멀티플 카메라 모듈 등 시장 선도 제품의 판매가 늘어나며 흑자 전환에 성공한 것으로 분석됐다.부문별로는 광학솔루션 사업에서 매출(8301억원)이 전분기보다 25%나 증가한 것으로 나타났다. LG전자 스마트폰 \'LG V50 씽큐\'에 탑재된 고성능 트리플 카메라 모듈을 적기에 공급한 게 주효했다고 회사 측은 설명했다.기판 소재 사업도 모바일용 기판 수요는 줄었으나 고해상도 디스플레이 부품의 판매가 늘어난 데 힘입어 전분기보다 8% 늘어난 2770억원의 매출을 기록, 비교적 선전한 것으로 평가됐다.박소연 기자 muse@asiae.co.kr▶ 영상 보고 \'애플워치, 플레이스테이션\'  Get!▶ 경제 감각을 키우고 싶다면? ▶ 재미와 지식이 가득한 \'과학을읽다\'<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>아시아경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.이 와중에 \'경항공모함\' 건조 추진…日보다 앞서1조7천억 낸다더니 변심 ""韓전투기에 줄 돈 없다""""포르노 보면…"" 기존 통념 깨뜨린 연구결과국민들 \'日 경제보복 대응 방안\' 1위는 역시…北, 日 \'韓 경제보복\'에 ""우리도 구경만하진 않을 것""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
4,삼성전자, 2019-07-2317:02,서울경제 ,"LG이노텍, 2분기 영업이익 188억원···전년 동기 대비 40% 증가",https://finance.naver.com/news/news_read.nhn?article_id=0003591235&office_id=011&mode=search&query=LG이노텍&page=1,"[""       LG이노텍, 2분기 영업이익 188억원···전년 동기 대비 40% 증가      기사입력2019-07-23 17:02기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글1분기 만에 흑자 전환디스플레이용 기판소재·멀티플 카메라 모듈 판매 확대LED 사업부 매출액은 전년 동기 대비 22% 감소LG이노텍의 듀얼 카메라(왼쪽)와 트리플 카메라 모듈. /사진제공=LG이노텍[서울경제] LG이노텍(011070)은 2·4분기에 연결재무제표 기준 영업이익 188억원을 기록해 전년 동기 대비 40.1% 증가했다고 23일 밝혔다. LG이노텍은 지난 1·4분기에 11분기 만에 적자전환 했으나 1분기 만에 다시 흑자 전환했다. 매출액은 1조5,223억원으로 전년 동기 대비 0.3% 늘었다. LG이노텍 관계자는 “스마트폰 수요 둔화와 미중 무역분쟁 등 시장 불확실성이 지속됐지만 디스플레이용 기판소재와 멀티플 카메라 모듈 같은 시장 선도 제품의 판매가 확대됐다”고 설명했다.사업부별로 살펴보면 광학솔루션사업 매출액은 전년 동기 대비 2% 증가한 8,301억원을 기록했다.  전반적인 스마트폰 카메라 모듈 수요는 정체됐으나 트리플 카메라 모듈 등 하이엔드 부품의 판매가 늘었기 때문이다. 또 기판소재사업 매출액은 전년 동기 대비 6% 감소한 2,770억원을 기록했다. 기판소재사업부는 모바일용 기판의 수요가 줄었으나 테이프 서브스트레이트, 포토마스크 등 고해상도 디스플레이 부품과 패키지 서브스트레이트 등 첨단 반도체 부품의 판매는 늘었다. 전장부품사업은 전년 동기 대비 10% 증가한 2,647억원의 매출을 기록했다. 반자율주행 기능의 핵심인 ADAS(Advanced Driver Assistance Systems, 첨단운전자지원시스템)용 카메라 모듈과 차량용 통신모듈의 판매가 늘었다. LED사업은 매출액 920억원으로 전년 동기 대비 22% 감소했다. 회사 관계자는 “차량용 등 고부가 가치 제품 중심으로 사업 구조를 효율화하는 과정에서 일반조명용 광원 등 저수익 제품의 매출이 줄었다”고 설명했다. /고병기기자 staytomorrow@sedaily.com[서울경제 바로가기]▶ 텔레그램으로 서울경제 구독하기  | ▶ 네이버TV로 서울경제썸 구독하기▶ 네이버 메인에서 'No. 1 뉴스' 서울경제를 만나보세요저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지서울경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.LG이노텍 '3D 센싱 모듈 시장' 스캔11분기 만에 적자전환한 LG이노텍LG이노텍, 8년째 적자 허덕이는 LED사업 고부가 구조로 전환LG이노텍 하반기 애플 신제품 효과로 실적 개선 기대 - 미래에셋대우LG이노텍 'ToF 모듈' 본격 양산···스마트폰용 최첨단 3D센싱 부품좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
5,삼성전자, 2019-07-2316:51,데일리안 ,"LG이노텍, 2Q 영업익 188억…흑자전환",https://finance.naver.com/news/news_read.nhn?article_id=0002342302&office_id=119&mode=search&query=LG이노텍&page=1,"[""       LG이노텍, 2Q 영업익 188억…흑자전환      기사입력2019-07-23 16:51기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글LG이노텍 2019년 2분기 실적 요약.ⓒLG이노텍 카메라 모듈 등 하이엔드 부품 판매 늘며 선방매출 1조5223억원…전년 동기 대비 0.3% ↑LG이노텍이 1분기만에 흑자전환했다. LG이노텍은 23일 공시를 통해 2019년 2분기 한국채택 국제회계기준(K-IFRS) 실적으로 매출 1조5223억원과 영업이익 188억원을 기록했다고 밝혔다.전년 동기(매출 1조5179억원·영업이익 134억원) 대비 매출은 0.3%, 영업이익은 40.1% 증가했다. 전분기 대비 매출은 11.2% 증가했고 영업이익은 흑자전환했다.LG이노텍 관계자는 “스마트폰 수요 둔화와 미·중 무역분쟁 등 시장 불확실성이 지속됐지만 디스플레이용 기판소재와 멀티플 카메라 모듈 같은 시장 선도 제품의 판매가 확대되며 1분기만에 흑자로 반등했다”고 말했다.사업부문별로 보면 업황 부진 속에서도 트리플 카메라 모듈 등 하이엔드 부품 판매가 늘었던 점이 주효했고 광학솔루션사업이 매출 성장세를 유지하며 선방했다.광학솔루션사업은 전년 동기 대비 2% 증가한 8301억원의 매출을 기록했다. 전분기 대비해서는 25% 증가한 매출이다. 전반적인 스마트폰 카메라 모듈 수요는 정체됐으나 트리플 카메라 모듈 등 하이엔드 부품의 판매가 늘었다. 특히 LG전자 스마트폰 ‘LG V50 씽큐(ThinQ)’에 고성능 트리플 카메라 모듈을 적기에 공급한 점이 매출에 기여했다. 기판소재사업은 전년 동기 대비 6% 감소했으나 전분기 대비 8% 증가한 2770억원의 매출을 기록했다. 모바일용 기판의 수요가 줄었지만 테이프 서브스트레이트, 포토마스크 등 고해상도 디스플레이 부품과 패키지 서브스트레이트 등 첨단 반도체 부품 판매가 늘었다.전장부품사업은 전년 동기 대비 10% 증가한 2647억원의 매출을 기록했다. 전분기 대비는 3% 감소했다. 반자율주행 기능의 핵심인 첨단운전자지원시스템(ADAS·Advanced Driver Assistance Systems)용 카메라 모듈과 차량용 통신모듈의 판매가 늘어난 영향이다.발광다이오드(LED)사업은 전년 동기 대비 22%, 전분기 대비 12% 감소한 920억원의 매출을 기록했다. 차량용 등 고부가 가치 제품 중심으로 사업 구조를 효율화하는 과정에서 일반조명용 광원 등 저수익 제품의 매출이 줄어들었다.데일리안 김은경 기자 (ek@dailian.co.kr)ⓒ (주)데일리안 - 무단전재, 변형, 무단배포 금지데일리안 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.LG이노텍, 협력사와 중증장애인 거주시설 봉사 활동LG이노텍, 3D 센싱 모듈 브랜드 '이노센싱' 출시LG이노텍, 1Q 영업손실 114억원....11분기만에 적자LG이노텍, 국제전자회로산업전서 최신 기판 기술 선봬LG이노텍, '동반성장 상생데이' 개최좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
6,삼성전자, 2019-07-2316:41,연합뉴스 ,"LG이노텍, 2분기 영업익 188억원…한분기만에 흑자 전환(종합)",https://finance.naver.com/news/news_read.nhn?article_id=0010976266&office_id=001&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 2분기 영업익 188억원…한분기만에 흑자 전환(종합)      기사입력2019-07-23 16:41기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 디스플레이용 기판 소재·멀티플 카메라모듈 등 판매 확대(서울=연합뉴스) 이승관 김아람 기자 = LG이노텍은 올 2분기에 매출 1조5천223억원에 영업이익 188억원을 올렸다고 23일 밝혔다.    매출은 지난해 같은 기간(1조5천179억원)과 거의 같았고, 전분기(1조3천686억원)보다는 11.2% 증가했다.     전분기 114억원의 영업손실에서 한분기 만에 흑자로 돌아섰으며, 1년 전(134억원)에 비해서도 영업이익이 40.1%나 늘었다. 그러나 52억원의 당기순손실을 기록한 것으로 집계됐다.    스마트폰 부품 수요 둔화와 미중 무역전쟁에 따른 불확실성 등 악재가 이어졌지만 디스플레이용 기판 소재와 멀티플 카메라 모듈 등 시장 선도 제품의 판매가 늘어나며 흑자 전환에 성공한 것으로 분석됐다.    부문별로는 광학솔루션 사업에서 매출(8천301억원)이 전분기보다 25%나 증가한 것으로 나타났다. LG전자 스마트폰 \'LG V50 씽큐\'에 탑재된 고성능 트리플 카메라 모듈을 적기에 공급한 게 주효했다고 회사 측은 설명했다.    기판 소재 사업도 모바일용 기판 수요는 줄었으나 고해상도 디스플레이 부품의 판매가 늘어난 데 힘입어 전분기보다 8% 늘어난 2천770억원의 매출을 기록, 비교적 선전한 것으로 평가됐다.    전장 부품 사업은 지난해 같은 기간보다는 10% 늘었으나 전분기보다 3% 줄어든 2천647억원의 매출을 올렸으며, LED사업 매출은 전분기보다 12% 줄어든 920억원에 그쳤다.    회사 관계자는 ""부진한 업황에도 불구하고 차별화 제품의 판매를 확대하며 조기 턴어라운드에 성공했다""고 자평했다.[연합뉴스 자료사진]    humane@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독   ▶뭐 하고 놀까? #흥연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0조용필 \'가왕\' 만든 형님 조영일 씨 별세\xa0지지자 결혼식에 대통령 \'깜짝\' 등장…하객들 난리\xa0호식이두마리치킨 점주 본사 옥상서 분신 시도\xa0\'딸 부정채용 의혹\' 김성태 1인 시위하며 \'울먹\'\xa0말레이시아 정가, \'동성 섹스 비디오 스캔들\'로 시끌좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
7,삼성전자, 2019-07-2316:36,아이뉴스24 ,"LG이노텍, 1분기만에 실적 턴어라운드…광학솔루션·기판소재사업 ↑",https://finance.naver.com/news/news_read.nhn?article_id=0000502190&office_id=031&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 1분기만에 실적 턴어라운드…광학솔루션·기판소재사업 ↑      기사입력2019-07-23 16:36기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글전년 동기 대비 영업이익 40.1% 증가, 전 분기 대비 흑자전환[아이뉴스24 윤선훈 기자] LG이노텍은 2019년 2분기 매출 1조5천223억원, 영업이익 188억원을 기록했다고 23일 공시했다.매출액은 전년 동기 대비 0.3%, 영업이익은 40.1% 증가했다. 전 분기와 비교하면 매출은 11.2% 늘었고 영업이익은 흑자전환했다.LG이노텍은 부진한 업황에도 차별화 제품의 판매를 확대하며 조기 턴어라운드에 성공했다고 자평했다.회사 관계자는 ""스마트폰 수요 둔화와 미·중 무역분쟁 등 시장 불확실성이 지속됐지만 디스플레이용 기판소재와 멀티플 카메라 모듈 같은 시장 선도 제품의 판매가 확대되며 1분기 만에 흑자로 반등했다""고 말했다.LG전자 V50 씽큐의 카메라.  [출처=LG전자]광학솔루션사업은 전년 동기 대비 2% 증가한 8천301억원의 매출을 기록했다. 전 분기 대비해서는 25% 늘었다. 전반적인 스마트폰 카메라 모듈 수요는 정체됐으나 트리플 카메라 모듈 등 하이엔드 부품의 판매가 늘었다. 특히 시장에서 좋은 반응을 얻고 있는 LG전자 스마트폰 \'V50 씽큐\'에 고성능 트리플 카메라 모듈을 공급한 점이 주효했다.기판소재사업은 전년 동기 대비 6% 감소했으나 전 분기 대비해서는 8% 증가한 2천770억원의 매출을 기록했다. 모바일용 기판의 수요가 줄었으나 테이프 서브스트레이트, 포토마스크 등 고해상도 디스플레이 부품과 패키지 서브스트레이트 등 첨단 반도체 부품의 판매가 늘었다. 특히 TV 등 중대형 디스플레이용 기판의 수요가 실적 향상을 견인했다.전장부품사업은 전년 동기 대비 10% 증가한 2천647억원의 매출을 기록했다. 전 분기 대비는 3% 감소했다. ADAS(첨단운전자지원시스템)용 카메라 모듈과 차량용 통신모듈의 판매가 늘어난 영향이다.LED사업은 전년 동기 대비 22%, 전 분기 대비 12% 감소한 920억원의 매출을 기록했다. 차량용 등 고부가 가치 제품 중심으로 사업 구조를 효율화하는 과정에서 일반조명용 광원 등 저수익 제품의 매출이 줄었다.윤선훈기자 krel@inews24.com▶네이버 채널에서 \'아이뉴스24\'를 구독해주세요.▶아이뉴스TV에서 부동산 고수를 만나보세요.[ⓒ 아이뉴스24 무단전재 및 재배포 금지]아이뉴스24 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.현대重 노사 강대강 대치…기업결합심사에 악영향 끼치나이주열 ""정부 재정정책, 확장적이라고 평가하기 어려워""[1보] LG디스플레이, 2Q 영업손실 3천687억원 \'어닝 쇼크\'[초점] 치솟은 일본규제 수혜주, 차익은 경영진이 누려연예기획사 대표 자매, 남자 연습생들 성추행 혐의 검찰 송치좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
8,삼성전자, 2019-07-2316:24,머니투데이 ,LG이노텍 2Q 영업익 188억…'멀티플 모듈' 호조에 흑자전환,https://finance.naver.com/news/news_read.nhn?article_id=0004252731&office_id=008&mode=search&query=LG이노텍&page=1,"[""       LG이노텍 2Q 영업익 188억…'멀티플 모듈' 호조에 흑자전환      기사입력2019-07-23 16:24기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [머니투데이 이정혁 기자] [(상보)2Q 매출 1조5223억…전장용 모듈도 2600억 매출]LG이노텍이 디스플레이용 기판소재와 멀티플 카메라 모듈 판매 호조 덕분에 2분기 조기 턴어라운드에 성공했다.LG이노텍은 2분기 매출 1조5223억원, 영업이익 188억원을 기록했다고 23일 공시했다.전년 동기 대비 매출은 0.3%, 영업이익은 40.1% 증가한 규모다. 전 분기과 비교할 경우 매출은 11.2%, 영업이익은 흑자전환했다.광학솔루션사업은 전년 동기 대비 2% 증가한 8301억원의 매출을 기록했다. 전 분기와 견주면 25% 늘어난 수치다. 스마트폰 카메라 모듈 수요는 정체됐지만, 프리미엄 제품에 탑재되는 트리플 카메라 모듈의 판매가 늘어난 것이 주요한 것으로 LG이노텍은 분석했다.기판소재사업은 2770억원의 매출을 기록했다. 전년 동기와 비교하면 6% 감소했으며, 전 분기 대비 8% 증가한 실적이다. 모바일용 기판의 수요가 감소한 대신 테이프 서브스트레이트, 포토마스크 등 고해상도 디스플레이 부품과 패키지 서브스트레이트 등 첨단 반도체 부품의 판매가 늘었다.반자율주행 기능의 핵심인 ADAS(첨단운전자지원시스템)용 카메라 모듈과 차량용 통신모듈의 판매에 힘입은 전장부품사업은 2647억원의 매출을 올렸다.LED(발광다이오드)사업은 전년 동기 대비 22%, 전분기 대비 12% 감소한 920억원의 매출을 기록했다. 차량용 등 고부가 가치 제품 중심으로 사업 구조를 효율화하는 과정에서 일반조명용 광원 등 저수익 제품의 매출 감소 영향을 받았다고 LG이노텍은 설명했다.이정혁 기자 utopia@mt.co.kr▶이코노미스트들의 투자칼럼▶조 변호사의 가정상담소 ▶더 많은 기사 보러가기  <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지> 머니투데이 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.헐값에 일본으로 넘어간 '광어'…심상찮은 수산물 수출얼마나 벌길래…'6살 유튜버' 가족, 95억 빌딩 샀다두 번 사과한 유니클로가 한국서 벌어들인 돈주가 오르자 주식 판 기업들…'애국株의 배신'[단독]공연 3일 앞두고 '2019 지산락페스티벌' 결국 취소좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
9,삼성전자, 2019-07-2316:19,헤럴드경제 ,"LG이노텍, 2분기 영업익 188억…전년비 40.1%↑",https://finance.naver.com/news/news_read.nhn?article_id=0001561059&office_id=016&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 2분기 영업익 188억…전년비 40.1%↑      기사입력2019-07-23 16:19기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [헤럴드경제=IB증권팀] LG이노텍은 2분기 연결기준 영업이익이 187억7200만원으로 전년동기대비 40.1% 증가했다고 23일 공시했다.같은 기간 매출액은 1조5223억2500만원으로 0.3% 늘어난 것으로 나타났다.당기순이익은 51억6500만원의 손실을 기록해 적자전환했다.totoro@heraldcorp.com▶헤럴드경제 구독하고 휴가지원금 100만원 지원 받기▶오늘의 신상 최대 80%할인, 헤럴드 리얼푸드몰 ▶헤럴드경제 사이트 바로가기 - Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -헤럴드경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.전여옥 ""조국 반일몰이, 아베 선거 돕는 신친일파"" 맹비난日 경제인단체 ""韓 불매운동 오래안가…좋은 것은 사고 싶어질 것""김문수 ""지금 친미·친일할 시기…친북은 안 된다""원빈·이나영, 삼성동 단독주택에 새둥지…50억~70억대 추정이태임 남편, 주식 사기 혐의로 구속…징역 1년 6개월좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
