,회사명,날짜,언론사,기사제목,링크,본문
0,삼성전자, 2017-12-2517:54,한국일보 ,[브리핑] LG 연암공과대 총장에 이웅범 LG화학 사장 外,https://finance.naver.com/news/news_read.nhn?article_id=0000264458&office_id=469&mode=search&query=LG이노텍&page=1,"['       [브리핑] LG 연암공과대 총장에 이웅범 LG화학 사장 外      기사입력2017-12-25 17:54기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글LG 연암공대 총장에 이웅범 LG화학 사장 선임LG는 경남 진주시 연암공과대 총장으로 이웅범(60ㆍ사진) LG화학 사장을 선임했다고 25일 밝혔다. 이 신임총장은 내년 1월 취임해 2021년 12월까지 4년간 임기를 수행한다. 한양대 화학공학과 출신인 이 총장은 LG전자 생산담당 부사장과 LG이노텍 대표이사 등을 역임하는 등 35년간 정보기술(IT) 및 부품 분야에서 근무한 기술전문가이자 경영자다.우리은행, 해외점포 300개 돌파우리은행은 26일 동남아시아 지역에 7개 지점을 신설해 글로벌 네트워크를 301개로 확대한다고 25일 밝혔다. 새로 문을 여는 곳은 우리웰스뱅크필리핀의 바콜로드 지점, 우리파이낸스미얀마의 레위Ⅱ지점과 데끼나띠리지점, 우리파이낸스캄보디아의 프사데이허이지점 등이다. 우리은행은 또 내년 1분기 독일법인을 설립하고, 인도영업본부의 법인 전환과 인수합병(M&A)을 완료할 계획이다. 폴란드지점 개설과 멕시코법인 설립도 2018년 내 마무리 할 예정이다. 우리은행 관계자는 “내년 1분기 적극적인 M&A를 통해 글로벌 네트워크를 500개 이상으로 확대할 계획”이라고 밝혔다.KT, 내년 ‘케이툰 리그’로 웹툰 작가 상시 발굴웹툰 작가를 발굴하는 케이툰 리그 웹페이지. KT 제공KT는 자사 웹툰 서비스 케이툰(KTOON)에서 내년 1월부터 웹툰 작가 발굴을 위한 ‘케이툰 리그’를 연다고 25일 밝혔다. 웹툰 작가를 꿈꾸는 사람은 누구나 오픈 플랫폼인 케이툰 홈페이지에 작품을 등록할 수 있다. KT는 조회수가 높은 인기작을 ‘이달의 리그작품 베스트’로 선정해 케이툰 리그 페이지에 소개하고 작품성이 뛰어난 웹툰은 정식 연재 계약을 체결할 계획이다.LG유플러스 강원 영월군 꿈나무 15명 초청LG유플러스 권영수(왼쪽에서 첫번째) 부회장이 서울 용산사옥에서 강원 영월군 운학1리 학생들에게 인공지능(AI) 스피커에 대해 설명하고 있다. LG유플러스 제공LG유플러스는 ‘ICT 융복합사업 시범마을’ 1호인 강원 영월군 무릉도원면 운학1리 학생 15명을 최근 서울 용산사옥으로 초청했다고 25일 밝혔다. 학생들은 사옥 내 홈미디어 체험관과 5G체험관을 견학한 뒤 인공지능(AI) 스피커를 선물로 받았다. LG유플러스는 지난 10월 운학1리 91가구에 LTE 마을방송 시스템을 구축한 바 있다.이마트 ‘국산의 힘 프로젝트’ 3년간 매출 1,500억원 달성이마트는 2015년 도입한 ‘국산의 힘’ 프로젝트가 3년 만에 누적매출 1,500억 원을 달성했다고 25일 밝혔다. 국산의 힘 프로젝트는 국내 농ㆍ어민들이 생산한 우수한 품질의 국산 농ㆍ수ㆍ축산물을 발굴해 성장할 수 있도록 지원하는 이마트의 상생 사업이다. 출시 첫 해 38명의 파트너, 42개 품목, 256억원의 매출로 시작한 국산의 힘 프로젝트는 지난해 575억원의 매출을 올리며 1년 사이 2배가 넘는 성장을 이뤄냈다. 현재 국산의 힘 프로젝트와 함께한 파트너는 92명까지 늘어났으며 상품 수는 100개를 넘어섰다. 이마트 관계자는 “국산의 힘 프로젝트를 통해 생산자와의 상생을 이뤄냈다”며 “앞으로도 좋은 먹거리를 생산하는 국산의 힘 파트너들과 함께 성장할 수 있도록 지원을 아끼지 않을 것”이라고 말했다.롯데마트 PB ‘온리프라이스’ 10개월만에 151개 상품군 출시롯데마트는 전용브랜드인 ‘온리프라이스’ 출범 10개월 만에 출시 제품 수를 151개까지 늘렸다고 25일 밝혔다. 온리프라이스는 소비자 가격 균일가 유지를 위해 파트너사와 9개월간 예상 판매량을 산정해 총 물량 단위로 계약하고, 계약한 물량에 대해서는 롯데마트가 100% 매입을 책임지고 있다. 온리프라이스는 올해 2월 출범했으며, 10개월동안 총 151개 품목을 출시했다. 이 중 절반 이상(58.3%)인 88개 품목이 최초 예상 물량보다 많이 판매돼 재계약을 완료했다. 롯데마트 관계자는 “균일가로 고객 신뢰를 회복하고, 파트너사와 협력해 온리프라이스를 롯데마트를 대표하는 브랜드로 육성하겠다”고 말했다.중기부, 내년 중기 기술개발 위해 1조 900억원 지원중소벤처기업부(중기부)가 중소기업의 기술혁신 성장과 일자리 창출 촉진을 위해 내년 기술개발 자금 1조917억원을 지원한다. 중기부는 이런 내용을 담은 2018년 중소기업 기술개발 지원사업 계획을 25일 발표했다. 내년 중소기업 기술개발 지원사업 예산은 올해 7월 중기부 출범을 계기로 타 부처에서 이관된 사업을 포함해 총 13개 사업 1조917억원이다. 올해(9,601억원)보다 13.7% 증가했다. 중기부 관계자는 “내년 기술개발 지원사업은 사회적 책임과 중소벤처기업 혁신이라는 큰 틀에서 진행한다”며 “성과 분석을 바탕으로 혁신과 성과가 창출되는 곳으로 정부의 기술개발 재원을 집중하겠다”고 말했다.▶한국일보 [페이스북] [카카오 친구맺기]▶네이버 채널에서 한국일보를 구독하세요![ⓒ 한국일보(hankookilbo.com), 무단 전재 및 재배포 금지]한국일보 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""모든 사람을 도덕으로 평가하는 나라, 그곳은 한국""홍준표 ""문재인정부, 축제하기 바빠 소방점검 안 했을 것""[이충재 칼럼] 안철수의 착각황교안 ""채 전 총장에 최대한 해명 기회 줬다""[제천 화재 참사] 넉달 전까지 당시 건물주 아들이 \'셀프 소방점검\'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,삼성전자, 2017-12-2515:59,스포츠조선 ,"이웅범 LG화학 사장, 연암공과대 신임 총장 선임",https://finance.naver.com/news/news_read.nhn?article_id=0003195574&office_id=076&mode=search&query=LG이노텍&page=1,"['       이웅범 LG화학 사장, 연암공과대 신임 총장 선임      기사입력2017-12-25 15:59기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글LG그룹이 연암공과대학교 신임 총장에 이웅범 LG화학 사장을 선임했다고 25일 밝혔다. 이 신임 총장은 LG전자 생산담당 부사장, LG이노텍 대표이사, LG화학 전지사업본부장을 역임한 인사다. IT 및 부품,소재 사업 분야에서 35년간 근무한 기술전문가이자 경영자로서 전자·전기·기계 관련 엔지니어링을 비롯해 소프트웨어 분야에서 인재 육성 역할을 맡게 된다. 이 신임총장은 내년 1월 취임식을 가진 후 2021년 12월까지 4년의 임기를 수행하게 된다. 연암공과대학교는 지난 1984년 인재육성과 과학기술진흥을 위해 경남 진주시에 설립된 공학계열 특성화 대학으로 LG그룹 창업자인 고(故) 연암 구인회 회장의 유지에 따라 LG연암학원에서 설립해 운영하는 대학이다. 김세형 기자 fax123@sportschosun.com▶30만원 홍삼제품 4만원에 사는 방법있다 [스포츠조선 바로가기] [스포츠조선 페이스북]- Copyrightsⓒ 스포츠조선(http://sports.chosun.com/), 무단 전재 및 재배포 금지좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
2,삼성전자, 2017-12-2513:40,부산일보 ,연암공대 신임 총장에 이웅범 LG화학 사장 선임,https://finance.naver.com/news/news_read.nhn?article_id=0000766152&office_id=082&mode=search&query=LG이노텍&page=1,"['       연암공대 신임 총장에 이웅범 LG화학 사장 선임      기사입력2017-12-25 13:40기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글         LG그룹은 연암공대 신임 총장에 이웅범 LG화학 사장이 선임됐다고 25일 밝혔다.이 신임 총장은 LG전자 생산담당 부사장, LG이노텍 대표이사, LG화학 전지사업본부장을 역임했다.IT 및 부품,소재 사업 분야에서 35년간 근무한 기술전문가이자 경영자로서 전자·전기·기계 관련 엔지니어링을 비롯해 소프트웨어 분야에서 인재 육성 역할을 맡게 된다.이웅범 신임 총장은 내년 1월 취임식을 가진 후, 2021년 12월까지 4년의 임기를 수행하게 된다.연암공대는 1984년 인재육성과 과학기술진흥을 위해 경남 진주에 설립된 공학계열 특성화 대학으로, 취업 명문 대학교로 자리매김했다. 배동진 기자 djbae@좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,삼성전자, 2017-12-2513:03,한국경제TV ,연암공과대 신임 총장에 이웅범 LG화학 사장,https://finance.naver.com/news/news_read.nhn?article_id=0000588615&office_id=215&mode=search&query=LG이노텍&page=1,"['       연암공과대 신임 총장에 이웅범 LG화학 사장      기사입력2017-12-25 13:03기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글[한국경제TV 조현석 기자]LG그룹은 연암공과대학교 신임 총장에 이웅범 LG화학 사장을 선임했다고 밝혔습니다.이 신임 총장은 LG전자 생산담당 부사장, LG이노텍 대표이사, LG화학 전지사업본부장을 역임했습니다.IT와 부품,소재 사업 분야에서 35년간 근무한 기술전문가이자 경영자로서 전자·전기·기계 관련 엔지니어링을 비롯해 소프트웨어 분야에서 인재 육성 역할을 맡게 됩니다.내년 1월 취임하는 이 신임 총장의 임기는 2021년 12월까지 4년입니다.연암공과대학교는 LG그룹이 지난 1984년 인재육성과 과학기술진흥을 위해 경남 진주시에 설립한 공학계열 특성화 대학입니다.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       조현석기자 hscho@wowtv.co.krⓒ 한국경제TV, 무단 전재 및 재배포 금지한국경제TV 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.한국인 목사, 싱가포르서 치마속 몰카 찍다 8주 실형최진희, 식당 운영으로 인생 2막…\'마이웨이\'서 근황 공개이외수, 화천서 쫓겨나나…""허가없이 음료 판매 등 위법 사항多""문희옥, 대표와 갑을관계? 아니면 은밀한 관계?태양♥민효린 결혼, SNS에 올린 웨딩드레스 사진? ""결혼 암시 글이었다니""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
4,삼성전자, 2017-12-2511:11,조선비즈 ,연암공과대 신임 총장에 이웅범 LG화학 사장,https://finance.naver.com/news/news_read.nhn?article_id=0000393732&office_id=366&mode=search&query=LG이노텍&page=1,"['       연암공과대 신임 총장에 이웅범 LG화학 사장      기사입력2017-12-25 11:11기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글연암공과대학교 신임 총장에 이웅범 LG화학(051910)사장이 선임됐다. 이 신임총장은 내년 1월 취임식을 가진 후 2021년 12월까지 4년의 임기를 수행하게 된다.이 신임 총장은 LG전자(066570)생산담당 부사장, LG이노텍(011070)대표이사, LG화학 전지사업본부장을 역임했다. 그는 IT와 부품,소재 사업 분야에서 35년간 근무한 기술전문가이자 경영자로서 전자·전기·기계 관련 엔지니어링을 비롯해 소프트웨어 분야에서 인재 육성 역할을 맡게 된다.연암공과대학교는 지난 1984년 인재육성과 과학기술진흥을 위해 경남 진주시에 설립된 공학계열 특성화 대학이다.[안상희 기자 hug@chosunbiz.com]chosunbiz.com조선비즈 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""정부 때문에 50조 날릴 판""…건설사들 사색""싼타페 재고떨이합니다""…정말 이 가격 맞아?""내 돈 어떡해""…오피스텔·상가 주인들 \'전전긍긍\'[단독] 작심한 현대차…일부 차종, 한국서 안 판다문재인 대통령 청와대서 격노한 이유좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
5,삼성전자, 2017-12-2511:02,데일리안 ,연암공과대학교 신임 총장에 이웅범 LG화학 사장 선임,https://finance.naver.com/news/news_read.nhn?article_id=0002229981&office_id=119&mode=search&query=LG이노텍&page=1,"['       연암공과대학교 신임 총장에 이웅범 LG화학 사장 선임      기사입력2017-12-25 11:02기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글이웅범 연암공과대학교 신임 총장.ⓒLG연암공과대학교 신임 총장에 이웅범 LG화학 사장이 선임됐다고 LG그룹측이 25일 밝혔다.이 신임 총장은 LG전자 생산담당 부사장, LG이노텍 대표이사, LG화학 전지사업본부장을 역임했다.IT 및 부품·소재 사업 분야에서 35년간 근무한 기술전문가이자 경영자로서 전자·전기·기계 관련 엔지니어링을 비롯해 소프트웨어 분야에서 인재 육성 역할을 맡게 된다. 이웅범 신임총장은 내년 1월 취임식을 가진 후 2021년 12월까지 4년의 임기를 수행하게 된다. 한편 연암공과대학교는 지난 1984년 인재육성과 과학기술진흥을 위해 경남 진주시에 설립된 공학계열 특성화 대학으로 ‘취업 명문 대학교’로 자리매김하고 있다.데일리안 이홍석 기자 (redstone@dailian.co.kr)ⓒ (주)데일리안 - 무단전재, 변형, 무단배포 금지데일리안 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.전북 김신욱, K리그 연봉킹 \'15억 원\'자니윤 전 아내 ""남편 버렸다고? 억울하고 분통""대전 지역 정비사업 시장 때아닌 추진 열기 확산\'역류\' 신다은, 섹시함과 유쾌함으로 시선강탈[주간부동산시황]서울 재건축 상승에 전체 평균 아파트값 0.25% ↑좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
6,삼성전자, 2017-12-2511:01,이데일리 ,연암공대 새 총장에 이웅범 LG화학 사장,https://finance.naver.com/news/news_read.nhn?article_id=0003998808&office_id=018&mode=search&query=LG이노텍&page=1,"[""       연암공대 새 총장에 이웅범 LG화학 사장      기사입력2017-12-25 11:01기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글- 내년 1월 취임식..2021년 말까지 4년 임기 수행이웅범 연암공과대학교 신임 총장. 연암공과대 제공[이데일리 이재운 기자] 연암공과대학교는 신임 총장에 이웅범 LG화학(051910) 사장을 선임했다고 25일 밝혔다.1957년생인 이웅범 총장은 한양대 화학공학과 졸업 후 캐나다 맥길대 경영학 석사학위를 취득했다. 1983년 LG상사(001120)에 입사한 이후 LG전자(066570) 생산담당 부사장, LG이노텍(011070) 대표이사, LG화학 전지사업본부장을 역임했다. IT와 부품,소재 사업 분야에서 35년간 근무한 기술전문가이자 경영자로서 전자·전기·기계 관련 엔지니어링을 비롯한 소프트웨어 분야 인재 육성 역할을 맡게 된다.이 총장은 다음달 취임식을 가진 후 2021년 12월까지 4년 임기를 수행한다.연암공대는 지난 1984년 인재육성과 과학기술진흥을 위해 경남 진주시에 설립된 공학계열 특성화 대학으로, LG(003550)의 후원과 지원 속에 높은 취업률을 보이고 있다.이재운 (jwlee@edaily.co.kr)▶네이버 채널에서 ‘이데일리’를 구독해주세요▶[페이스북] 보러가기~ ▶[카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞이데일리 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[저물가 미스터리]①질 낮아진 일자리가 물가까지 낮췄다[단독]日 JTI, 정부 '조롱'…항의차원 군납담배 입찰경기 좋다는데…살림살이 좀 나아졌습니까?'임금 인상 없는 경기 회복' 내년에도 이어진다[딜메이커]①빌딩도 4차산업혁명이 화두‥스마트기술 대거 접목좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
7,삼성전자, 2017-12-2511:01,서울경제 ,연암공대 총장에 이웅범씨,https://finance.naver.com/news/news_read.nhn?article_id=0003181766&office_id=011&mode=search&query=LG이노텍&page=1,"['       연암공대 총장에 이웅범씨      기사입력2017-12-25 11:01기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글[서울경제] LG그룹은 25일 이웅범(사진) LG화학(051910) 사장을 연암공과대 신임 총장에 선임했다고 밝혔다. 이 신임 총장은 LG전자 생산담당 부사장과 LG이노텍 대표이사를 지냈고 최근까지는 LG화학 전지사업본부를 이끈 기술 전문가이자 경영인이다. 35년간 정보기술(IT)과 부품·소재 사업분야에서 일해왔다. 연암공대는 지난 1984년 경남 진주에 설립된 공학계열 특성화 대학으로 이 총장은 오는 2021년까지 총장직을 수행하게 된다.  /한재영기자 jyhan@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]서울경제의 모든 연재물!... 서경Cube [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지서울경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.제천 참사에 홍준표 ""세월호와 똑같다"" vs 추미애 ""소방인력 확충""洪 ""연탄가스 정치인들이···"" 누구 얘기인가 봤더니\'미우새\' 박수홍, 주병진 초호화 펜트하우스에 감탄···""궁전이다""\'미우새\' 토니안 母, 고준희에 ""며느리, 공주마마처럼 모셔 주겠다""\'화유기\' 방송지연 사고 두 차례 반복, 무슨 일?···tvN ""사유 파악 중""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
8,삼성전자, 2017-12-2511:01,파이낸셜뉴스 ,"이웅범 LG화학 사장, 연암공과대학교 신임 총장 선임",https://finance.naver.com/news/news_read.nhn?article_id=0003930278&office_id=014&mode=search&query=LG이노텍&page=1,"['       이웅범 LG화학 사장, 연암공과대학교 신임 총장 선임      기사입력2017-12-25 11:01기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글           이웅범 LG화학 사장( 사진)이 25일 연암공과대학교 신임 총장에 선임됐다.  이 신임 총장은 LG전자 생산담당 부사장, LG이노텍 대표이사, LG화학 전지사업본부장을 역임했다.  정보기술(IT) 및 부품,소재 사업 분야에서 35년간 근무한 기술전문가이자 경영자로서 전자·전기·기계 관련 엔지니어링을 비롯해 소프트웨어 분야에서 인재 육성 역할을 맡게 된다.  이 신임총장은 내년 1월 취임식을 가진 후, 2021년 12월까지 4년의 임기를 수행하게 된다.  연암공과대학교는 지난 1984년 인재육성과 과학기술진흥을 위해 경남 진주시에 설립된 공학계열 특성화 대학으로, ‘취업 명문 대학교’로 자리매김했다.   km@fnnews.com 김경민 기자   ▶ 세상의 모든 골 때리는 이야기 \'fn파스\'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ  파이낸셜뉴스. 무단 전재-재배포 금지파이낸셜뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.문대통령 눈물..""욕이라도 들어드리는 게 지금 해야 할 일""후분양땐 1000만 청약가입자 어떻게?정동영 ""안철수, 독재자 박정희에게 배웠나""""먼지쌓인 옷·책 당장 기부하세요, 세액공제 짭짤합니다""유방암 진단받고 가슴절제했는데...알고보니 오진좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
9,삼성전자, 2017-12-2511:00,머니투데이 ,연암공과대 신임 총장에 이웅범 LG화학 사장 선임,https://finance.naver.com/news/news_read.nhn?article_id=0003983665&office_id=008&mode=search&query=LG이노텍&page=1,"['       연암공과대 신임 총장에 이웅범 LG화학 사장 선임      기사입력2017-12-25 11:00기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [머니투데이 김성은 기자] [연암공과대에서 전자, 전기, 기계 관련 엔지니어링을 비롯, 소프트웨어 분야에서 인재 육성 역할 맡게 돼]이웅번 연암공과대학교 신임 총장 /사진=LGLG는 연암공과대학교 신임 총장에 이웅범 LG화학 사장이 선임됐다고 25일 밝혔다. LG에 따르면 이 신임 총장은 LG전자 생산담당 부사장, LG이노텍 대표이사, LG화학 전지사업본부장을 역임했다.또 IT 및 부품,소재 사업 분야에서 35년간 근무한 기술전문가이자 경영자로서 연암공과대에서 전자·전기·기계 관련 엔지니어링을 비롯해 소프트웨어 분야에서 인재 육성 역할을 맡게 된다는 설명이다. 이 신임총장은 2018년 1월 취임식을 가진 후 2021년 12월까지 4년의 임기를 수행할 예정이다. 한편 연암공과대는 지난 1984년 인재육성과 과학기술진흥을 위해 경남 진주시에 설립된 공학계열 특성화 대학이다. ▶1957년생 ▶한양대학교 화학공학과 ▶캐나다 맥길(McGill)대학교 경영학 석사 ▶LG상사 입사 ▶LG전자 DRM 사업부장(상무) ▶LG전자 PCB사업부장(상무) ▶LG전자 MC사업본부 생산담당(부사장) ▶LG이노텍 부품소재사업본부장(부사장) ▶LG이노텍 대표이사(사장) ▶LG화학 전지사업본부장(사장)▶지금 옆사람이 보는 기사들▶무료만화 즐기고~선물타자! ▶치어리더 vs 레이싱걸 김성은 기자 gttsw@mt.co.kr 머니투데이 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.27년 경력 소방관, 제천화재 초기대응 정면 비판비트코인 가격 또 급락…주간 낙폭 3년래 최대크리스마스에 명동 데이트?…""요새 누가 가요""반도체까지 경고음…삼성전자 내년이 진짜 위기비트코인 데이트레이딩…""점심에 30만원 벌었어""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
