,회사명,날짜,언론사,기사제목,링크,본문
0,삼성전자, 2018-05-3017:12,서울경제 ,"LG이노텍, 中 선전서 'UV LED' 포럼",https://finance.naver.com/news/news_read.nhn?article_id=0003310451&office_id=011&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 中 선전서 \'UV LED\' 포럼      기사입력2018-05-30 17:12기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글박종석 사장 ""산업 생태계 넓힐 것""[서울경제] LG이노텍(011070)이 ‘중국판 실리콘밸리’로 불리는 중국 선전에서 자외선(UV) 발광다이오드(LED) 포럼을 열었다고 30일 밝혔다. UV LED는 자외선을 방출하는 첨단 반도체 광원으로 특히 살균 시장에서 높은 성장 잠재력을 지니고 있다.LG이노텍은 지난해부터 UV LED 분야 생태계 확장에 본격 나섰고 활용처를 확대하기 위해 UV LED 포럼을 열고 있다. UV LED를 활용할 만한 제품 아이디어를 업계 전문가들이 공유하고 LG이노텍은 제품 개발과 실제 적용을 지원하는 프로세스다. 중국을 넘어 전 세계 혁신을 선도하고 있는 중국 선전은 UV LED 포럼 첫 해외 개최지다.지난 29일 개최된 LG이노텍 UV LED 포럼에는 가전과 위생·의료·제조설비 등 현지 업계 관계자 700여명이 참석해 UV LED에 큰 관심을 나타냈다. 박종석(사진) LG이노텍 사장은 “UV LED는 우리의 삶을 깨끗하고 안전하게 만들어줄 수 있는 혁신 제품”이라며 “산업 생태계가 빠르게 확대될 수 있도록 여러 분야의 전문가들과 적극 협력하겠다”고 강조했다./한재영기자 jyhan@sedaily.com[서울경제 바로가기]6·13 지방선거, 판세 및 관전포인트는? [바로가기▶]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지서울경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.곧 뜨는 한국GM 신병기 \'이쿼녹스\' 첨단성능 미리보기산업현장 곳곳 충돌 확산···갈길 먼\' 週 52시간\' 근무\'평양에 햄버거 가게?\' 얘기 돌자 주식시장에 생긴 일中 화웨이·샤오미는 뛰는데···갤럭시만 혼자 \'뒷걸음\'""여성은 매일 씻고···"" 김문수 꺼내든 부적절한 \'한마디\'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,삼성전자, 2018-05-3014:47,매일경제 ,"박종석 LG이노텍 사장 ""UV LED 시장 넓힐 것""",https://finance.naver.com/news/news_read.nhn?article_id=0004159775&office_id=009&mode=search&query=LG이노텍&page=1,"['       박종석 LG이노텍 사장 ""UV LED 시장 넓힐 것""      기사입력2018-05-30 14:47기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글LG이노텍, 중국 UV LED 포럼 개최박종석 LG이노텍 사장이 지난 29일 중국 선전에서 열린 `중국 UV LED 포럼`에서 인사말을 하고 있다. [사진제공 = LG이노텍] 박종석 LG이노텍 사장(사진)이 UV LED 시장 확대를 위해 전면에 나섰다. 지난 29일 중국 선전에서 LG이노텍이 주최한 \'중국 UV LED 포럼\'에서 박 사장은 ""UV LED는 강력한 살균력이 있음에도 화학물질을 전혀 사용하지 않은 친환경 제품""이라며 ""LG이노텍이 UV LED 시장을 넓혀 나가는데 최선을 다할 것""이라고 말했다.UV LED는 자외선을 방출하는 첨단 반도체 광원으로 파장을 통해 세균과 바이러스를 없앤다. 특수 물질과 화학반응하는 특성도 있어 물·공기·표면 살균을 비롯해 의료·바이오 분야에서도 활용되고 있다. 박 사장은 ""UV LED는 정수기, 공기청정기를 비롯한 다양한 생활가전에 적용되고 있지만 아직 시장은 초기 단계""라며 ""시장을 넓히는데 가능한 모든 분들과 협력을 다하고자 한다""고 강조했다. 업계 관계자 700여 명이 참석한 이번 포럼에서는 이 분야 권위자인 홍레이화 대만 국립교통대학 교수가 연사로 나서 UV LED의 활용 가치를 설명했다. LG이노텍은 지난해 100mW까지 끌어올린 UV LED 광출력을 내년에는 200mW로 높인다는 제품 개발 로드맵을 소개했다. 이날 행사장에는 30여 종의 UV LED 패키지와 독자 개발한 살균 모듈 등 LG이노텍의 제품이 전시됐다. 또 LG이노텍의 UV LED를 적용한 정수기와 공기청정기, 피부미용기기 등 완제품도 함께 전시돼 방문객들의 관심을 끌었다. [전경운 기자]▶뉴스 이상의 무궁무진한 프리미엄 읽을거리 ▶아나운서가 직접 읽어주는 오늘의 주요 뉴스[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]매일경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.서정희 딸 서동주, \'넘치는 비키니 볼륨감\'에 \'입이 쩍\'中 반도체 200조 투자…""삼성·SK·마이크론 중 1곳 사라질수도""민효린 전설의 란제리 화보&관능적 래시가드폼페이 \'최후의 날\' 비극 담은 유해 발굴이선희, \'한강뷰 럭셔리 하우스\' 데뷔 34년만 최초공개좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
2,삼성전자, 2018-05-3010:29,전자신문 ,"[ET투자뉴스]LG이노텍, ""하반기 모멘텀에 투…"" 매수(유지)-KB증권",https://finance.naver.com/news/news_read.nhn?article_id=0002712104&office_id=030&mode=search&query=LG이노텍&page=1,"['       [ET투자뉴스]LG이노텍, ""하반기 모멘텀에 투…"" 매수(유지)-KB증권      기사입력2018-05-30 10:29기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글KB증권에서 30일 LG이노텍(011070)에 대해 ""하반기 모멘텀에 투자하자""라며 투자의견을 \'매수(유지)\'로 제시하였고, 아울러 목표주가로는 190,000원을 내놓았다. KB증권 김운호, 신우철 애널리스트가 동종목에 대하여 이번에 제시한 \'매수(유지)\'의견은 KB증권의 직전 매매의견에서 큰 변화없이 그대로 유지되는 것이고  올해 초반의 매매의견을 기준으로  볼때도 역시 \'매수\'의견이 계속 유지되고 있는 상태이다. 그리고 최근 분기내 발표된 전체 증권사 리포트의 컨센서스와 비교를 해볼 경우에 오늘 발표된 투자의견은 전체의견에 수렴하고 있어, 이번 의견은 시장의 평균적인 기대감이 객관적으로 표현된 것으로 분석되고 있다. 목표주가의 추이를 살펴보면 최근 2회연속 목표가가 낮아지다 이번에는 직전목표가보다 높은 수준으로 크게 상향반전하는 모습이다. 또한 전일 종가 기준으로 볼때 동종목의 현주가는 이번에 제시된 목표가 대비 31.9%의 저평가 요인이 존재한다는 해석이 제시되고 있다. ◆ Report statisticsKB증권의 동종목에 대한 최근 1년동안의 투자의견은 전체적으로 큰 변화없이 유지되고 있다. 목표주가는 2018년4월 150,000원까지 내려갔다가 2017년10월 220,000원을 최고점으로 목표가가 제시된 이후 최근에 190,000원으로 한단계 하향조정되고 있다. 한편 증권정보제공 업체인 씽크풀에 따르면 동사에 대한 컨센서스는 \'매수\'이고 목표주가의 추이를 살펴보면 최근 두차례 연속 목표가가 낮아지고 있는데 이번에 조정된 폭이 이전보다는 줄어든 추세이다. \xa0컨센서스최고최저투자의견매수매수(유지)HOLD목표주가168,500190,000135,000*최근 분기기준오늘 KB증권에서 발표된 \'매수(유지)\'의견 및 목표주가 190,000원은 전체의견에 수렴하면서 시장의 평균적인 기대감이 비교적 객관적으로 표현된 것으로 풀이되며 목표가평균 대비 12.8% 초과하고 있는 것으로 집계되었다.  참고로 최근에 목표주가를 가장 공격적으로 제시한 한화투자증권에서 투자의견 \'매수(유지)\'에 목표주가 190,000원을 제일 보수적인 의견을 제시한 삼성증권에서 투자의견 \'HOLD\'에 목표주가 135,000원을 제시한 바 있다. \xa0의견제시일자투자의견목표가격20180530매수(유지)190,00020180425매수(유지)150,00020180330매수(유지)160,00020180124매수(유지)178,00020171219매수(유지)220,000의견제시일자증권사투자의견목표가20180530KB증권매수(유지)190,00020180528하나금융투자매수163,00020180521키움증권매수(유지)180,00020180518DB금융투자매수(유지)170,000(씽크풀에서 제공하는 컨센서스는 국내 전증권사에서 발표되는 기업분석 리포트 및 코멘트를 실시간으로 통계/분석처리되고 있습니다.)증시분석 전문기자 로봇 ET etbot@etnews.com전자신문과 씽크풀의 증시분석 전문기자 로봇 ET가 쓴 기사입니다▶ 스마트시티 거버넌스 & 비즈니스 2018 컨퍼런스▶ 전자신문 바로가기 [Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]전자신문 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.삼성전자, 인도를 새 휴대폰 생산 거점으로…\'제2베트남\' 월 1000만대 생산SK이노베이션, 中 배터리셀 공장 창저우·후이저우 낙점…최종 조율 단계한반도 둘러싼 사이버 첩보전 치열…국가 지원 해커집단 본격 활동""소득양극화 심화, 매우 \'아픈\' 지점""…文 정부, \'가계소득 동향 긴급회의\' 주재알뜰폰 매출 9000억원 돌파...보편요금제 등 악재 지속좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,삼성전자, 2018-05-3010:18,연합뉴스 ,인사말 하는 박종석 LG이노텍 사장,https://finance.naver.com/news/news_read.nhn?article_id=0010116218&office_id=001&mode=search&query=LG이노텍&page=1,"['       인사말 하는 박종석 LG이노텍 사장      기사입력2018-05-30 10:18기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글    (서울=연합뉴스) 박종석 LG이노텍 사장이 지난 29일 중국 선전에서 열린 \'중국 UV LED 포럼\'에서 인사말을 하고 있다. 2018.5.30 [LG이노텍 제공=연합뉴스]    photo@yna.co.kr▶기사제보 및 문의▶내 생활에 흥이나는 최신 트렌드\xa0\xa0▶사진구매 문의연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0""어화둥둥 내 새끼?…이제 제발 내 품을 떠나다오""\xa0빌보드 10위 BTS에게는 있고 K팝에는 없는 \'3가지\'\xa0일본 前각료, 아베 면전서 ""트럼프의 \'강아지\' 취급 안돼""\xa0\'준강간 혐의\' 래퍼 정상수 검찰에 구속 송치\xa0외출 나온 수감자가 여경 권총 강탈해 총격테러좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
4,삼성전자, 2018-05-3010:18,연합뉴스 ,"LG이노텍, '중국 UV LED 포럼' 개최",https://finance.naver.com/news/news_read.nhn?article_id=0010116219&office_id=001&mode=search&query=LG이노텍&page=1,"['       LG이노텍, \'중국 UV LED 포럼\' 개최      기사입력2018-05-30 10:18기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글    (서울=연합뉴스) LG이노텍이 지난 29일 중국 선전에서 개최한 \'중국 UV LED 포럼\'에서 강동현 서울대 교수가 UV LED 살균력 실증 연구결과를 발표하고 있다. 2018.5.30 [LG이노텍 제공=연합뉴스]    photo@yna.co.kr▶기사제보 및 문의▶내 생활에 흥이나는 최신 트렌드\xa0\xa0▶사진구매 문의연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0""어화둥둥 내 새끼?…이제 제발 내 품을 떠나다오""\xa0빌보드 10위 BTS에게는 있고 K팝에는 없는 \'3가지\'\xa0일본 前각료, 아베 면전서 ""트럼프의 \'강아지\' 취급 안돼""\xa0\'준강간 혐의\' 래퍼 정상수 검찰에 구속 송치\xa0외출 나온 수감자가 여경 권총 강탈해 총격테러좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
5,삼성전자, 2018-05-3009:46,뉴스1 ,LG이노텍 '중국 UV LED 포럼' 성황,https://finance.naver.com/news/news_read.nhn?article_id=0003397962&office_id=421&mode=search&query=LG이노텍&page=1,"['        LG이노텍 \'중국 UV LED 포럼\' 성황      기사입력2018-05-30 09:46기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글LG이노텍이 UV LED(자외선 LED) 기술 동향을 공유하는 \'UV LED 포럼\'을 지난 29일 중국 광둥성 선전시 JW매리어트호텔 선전 바오안에서 개최했다. 포럼에는 중국 가전, 위생, 의료, 제조설비 등 현지 업계 관계자만 700여명이 참석해 성황을 이뤘다. 박종석 LG이노텍 사장이 포럼에서 인사말을 하고 있다. (LG이노텍 제공) 2018.5.30/뉴스1photo@news1.kr▶ [뉴스1] 채널설정하기 ▶ 제보하기▶ ‘6·13지방선거’ 뉴스보기[© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'JTBC 명예훼손\' 변희재 구속…""손석희 위해가능성""""北 구덩이에서 나오길"" 웜비어 부친 북미회담 지지만취해 고속道 역주행 택시 충돌…1명 사망흡연 막은 스튜어디스 배 걷어찬 20대 만취女\'배우자 구함\' 광고로 만난 남편 살해女 구속좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
6,삼성전자, 2018-05-3009:46,뉴스1 ,"LG이노텍, 중국서 UV LED포럼 개최",https://finance.naver.com/news/news_read.nhn?article_id=0003397963&office_id=421&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 중국서 UV LED포럼 개최      기사입력2018-05-30 09:46기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글LG이노텍이 UV LED(자외선 LED) 기술 동향을 공유하는 \'UV LED 포럼\'을 지난 29일 중국 광둥성 선전시 JW매리어트호텔 선전 바오안에서 개최했다. 포럼에는 중국 가전, 위생, 의료, 제조설비 등 현지 업계 관계자만 700여명이 참석해 성황을 이뤘다. 포럼에서 강동현 서울대 교수가 UV LED 살균력 실증 연구결과를 발표하고 있다. (LG이노텍 제공) 2018.5.30/뉴스1photo@news1.kr▶ [뉴스1] 채널설정하기 ▶ 제보하기▶ ‘6·13지방선거’ 뉴스보기[© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'JTBC 명예훼손\' 변희재 구속…""손석희 위해가능성""""北 구덩이에서 나오길"" 웜비어 부친 북미회담 지지만취해 고속道 역주행 택시 충돌…1명 사망흡연 막은 스튜어디스 배 걷어찬 20대 만취女\'배우자 구함\' 광고로 만난 남편 살해女 구속좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
7,삼성전자, 2018-05-3009:44,서울경제 ,"[서울경제TV]LG이노텍, 중국서 UV LED 포럼 열어",https://finance.naver.com/news/news_read.nhn?article_id=0003309806&office_id=011&mode=search&query=LG이노텍&page=1,"['       [서울경제TV]LG이노텍, 중국서 UV LED 포럼 열어      기사입력2018-05-30 09:44기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글박종석 LG이노텍 사장이 29일 개최한 ‘중국 UV LED 포럼’에서 참석자들에게 인사말을 하고 있다./사진제공=LG이노텍[서울경제TV] LG이노텍이 UV LED 기술 동향을 공유하는 ‘UV LED 포럼’을 지난 29일 중국 광둥성 선전시 ‘JW매리어트호텔 선전 바오안’에서 개최했다. 이날 행사에는 중국 가전과 위생, 의료, 제조설비 등 현지 업계 관계자만 700여 명이 참석해 성황을 이뤘다.UV(Ultraviolet rays, 자외선) LED는 자외선을 방출하는 첨단 반도체 광원으로, 파장에 따라 세균·바이러스를 없앨 수 있다. 또 특수 물질과 화학 반응하는 특성이 있어 물과 공기·표면 살균, 의료·바이오, 경화·노광 장치 등에 사용된다.LG이노텍은 중국을 UV LED 잠재 수요가 가장 큰 시장으로 보고 해외 포럼의 첫 무대로 삼았다. 친환경 UV LED의 뛰어난 성능과 폭넓은 활용 분야를 글로벌 시장에 직접 알리며 주도권을 확보하겠다는 의지다.박종석 사장은 인사말에서 “UV LED는 우리의 삶을 깨끗하고 안전하게 만들어 줄 수 있는 혁신 제품”이라며 “산업 생태계가 빠르게 확대될 수 있도록 여러 분야의 전문가들과 적극 협력해 나갈 것”이라고 강조했다.이날 기조 강연은 공학분야 전문성을 자랑하는 대만 국립교통대학(National Chiao Tung University)의 홍레이화(Horng Ray-Hua) 교수가 나와 UV LED의 활용 가치에 대해 설명했다.송준오 LG이노텍 LED사업부장은 제품 라인업과 개발 로드맵 등을 소개했다. 송 사업부장은 “지난해 살균용 UV LED 광출력을 100mW까지 높인데 이어 올해는 150mW, 2019년에는 200mW까지 높여 나갈 계획”이라고 강조했다. LG이노텍 관계자는 이날 행사와 관련, “UV LED에 대한 중국 업체들의 많은 관심을 확인 할 수 있었다”며 “기존 완제품의 기능과 품질을 차별화하고 환경 및 위생 이슈를 해결하는 데 UV LED를 활용하려는 의지를 엿볼 수 있었다”고 설명했다. /김상용기자 kimi@sedaily.com[서울경제 바로가기]6·13 지방선거, 판세 및 관전포인트는? [바로가기▶]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지서울경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""외국인 월급 주려 뼈빠지게 농사 짓나"" 농촌의 \'눈물\'""10시간에 고작 3만원이요? \'선거 알바\' 너나 하세요""美 대학 못 마친 조원태의 \'이상한 학력\' 이미 과거에이제 119대원 폭행했다간 진짜 \'폐가망신\' 하는 이유""또 다른 금융위기가···"" 헤지펀드 대부 소로스 경고 왜?좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
8,삼성전자, 2018-05-3009:40,뉴스1 ,"LG이노텍, 中서 UV LED포럼 개최…시장 주도권 확보 나서",https://finance.naver.com/news/news_read.nhn?article_id=0003397953&office_id=421&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 中서 UV LED포럼 개최…시장 주도권 확보 나서      기사입력2018-05-30 09:40기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글업계 관계자 700여 명 참석…UV LED 현지 활용 사례 소개LG이노텍이 29일 개최한 ‘중국 UV LED 포럼’에서 강동현 서울대 교수가 UV LED 살균력 실증 연구결과를 발표하고 있다. 이날 포럼에 700여 명의 중국 현지 업계 관계자들이 참석해 성황을 이뤘다.(LG이노텍 제공)© News1(서울=뉴스1) 김정률 기자 = LG이노텍이 UV LED(자외선 발광다이오드) 기술 동향을 공유하는 \'UV LED 포럼\'을 29일 중국 광둥성 선전시 JW매리어트호텔 선전 바오안에서 개최했다. 포럼에는 중국 가전, 위생, 의료, 제조설비 등 현지 업계 관계자 700여명이 참석해 성황을 이뤘다.UV LED는 자외선을 방출하는 첨단 반도체 광원이다. 파장에 따라 세균·바이러스를 없애고 특수 물질과 화학 반응하는 특성이 있어 물·공기·표면 살균, 의료·바이오, 경화·노광 장치 등에 사용된다.LG이노텍은 중국을 UV LED 잠재 수요가 가장 큰 시장으로 보고 해외 포럼의 첫 무대로 삼았다. 친환경 UV LED의 뛰어난 성능과 폭넓은 활용 분야를 글로벌 시장에 직접 알리며 주도권을 확보하겠다는 뜻으로 풀이된다. 박종석 LG이노텍 사장은 인사말에서 ""UV LED는 우리의 삶을 깨끗하고 안전하게 만들어 줄 수 있는 혁신 제품""이라며 ""산업 생태계가 빠르게 확대될 수 있도록 여러 분야의 전문가들과 적극 협력해 나갈 것""이라고 말했다.  이날 기조 강연은 UV LED의 활용 가치를 주제로 대만 국립교통대학의 홍레이화 교수가 맡았다. 이어 세계 3대 네일큐어링장비업체 중 하나인 UV LED 옵티칼의 오양천 대표와 정수·정화용 UV 모듈을 생산하는 HCEN의 샹위 상품기획총괄 등이 현재 중국 시장에서 이뤄지는 UV LED 활용 사례를 소개했다. 강동현 서울대 농업생명과학대학 교수가 UV LED의 살균력 실증 연구결과를 발표했다. 송준오 LG이노텍 LED사업부장은 제품 라인업과 개발 로드맵 등을 소개했다. 이날 행사장에는 마련된 UV LED 부스에는 세계 최고 광출력 100mW(밀리와트) UV-C LED 등 30여 종의 UV LED 패키지와 독자 개발한 살균 모듈, 응용 제품 등이 전시됐다.jrkim@news1.kr▶ [뉴스1] 채널설정하기 ▶ 제보하기▶ ‘6·13지방선거’ 뉴스보기[© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'JTBC 명예훼손\' 변희재 구속…""손석희 위해가능성""""北 구덩이에서 나오길"" 웜비어 부친 북미회담 지지만취해 고속道 역주행 택시 충돌…1명 사망흡연 막은 스튜어디스 배 걷어찬 20대 만취女\'배우자 구함\' 광고로 만난 남편 살해女 구속좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
9,삼성전자, 2018-05-3009:30,매일경제 ,"LG이노텍, 중국 UV LED 포럼 개최…여러 활용 사례 소개",https://finance.naver.com/news/news_read.nhn?article_id=0004159538&office_id=009&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 중국 UV LED 포럼 개최…여러 활용 사례 소개      기사입력2018-05-30 09:30기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글박종석 LG이노텍 사장이 29일 개최한 \'중국 UV LED 포럼\'에서 참석자들에게 인사말을 하고 있다. [사진 제공 = LG이노텍] LG이노텍은 지난 29일 중국 광둥성 선전시에서 UV(자외선) LED 기술 동향을 공유하는 \'UV LED 포럼\'을 개최했다고 30일 밝혔다. 중국 가전, 위생, 의료, 제조설비 등 현지 업계 관계자만 700여 명이 참석했다. UV(Ultraviolet rays) LED는 자외선을 방출하는 첨단 반도체 광원이다. 파장에 따라 세균·바이러스를 없애고 특수 물질과 화학 반응하는 특성이 있다. 물·공기·표면 살균, 의료·바이오, 경화·노광 장치 등에 사용된다.LG이노텍은 중국을 UV LED 잠재 수요가 가장 큰 시장으로 보고 해외 포럼의 첫 무대로 삼았다. 친환경 UV LED의 뛰어난 성능과 폭넓은 활용 분야를 글로벌 시장에 직접 알리며 주도권을 확보하겠다는 의지다.박종석 사장은 인사말에서 ""UV LED는 우리의 삶을 깨끗하고 안전하게 만들어 줄 수 있는 혁신 제품""이라며 ""산업 생태계가 빠르게 확대될 수 있도록 여러 분야의 전문가들과 적극 협력해 나갈 것""이라고 말했다.이날 기조 강연은 공학분야 전문성을 자랑하는 대만 국립교통대학(National Chiao Tung University)의 홍레이화(Horng Ray-Hua) 교수가 나와 UV LED의 활용 가치에 대해 설명했다.또 세계 3대 네일큐어링장비업체 중 하나인 UV LED 옵티컬(Optical)의 오양천이(Ouyang Chenyi) 대표, 정수·정화용 UV 모듈을 생산하는 HCEN의 샹위(Xiang Yu) 상품기획총괄, 생활가전용 UV 모듈업체 하이드(Haid)UV의 완티안웨이(Wan Tianwei) 총경리 등 업계 관계자들이 현재 중국 시장에서 이뤄지는 UV LED 활용 사례를 소개했다.강동현 서울대 농업생명과학대학 교수도 UV LED의 살균력 실증 연구결과를 발표했다. 그는 광출력 100밀리와트(mW) UV-C LED가 식중독을 유발하는 살모넬라균을 3.4초만에 99.9% 없애는 등 뛰어난 살균 효과를 보였다고 설명했다.송준오 LG이노텍 LED사업부장은 제품 라인업과 개발 로드맵 등을 소개했다. 지난해 살균용 UV LED 광출력을 100mW까지 높인 데 이어 올해는 150mW, 2019년에는 200mW까지 높여 나갈 계획이라고 강조했다.LG이노텍은 UV LED 전시 부스도 마련했다. 세계 최고 광출력 100mW UV-C LED 등 30여 종의 UV LED 패키지와 독자 개발한 살균 모듈, 응용 제품 등을 전시했다.회사 관계자는 ""UV LED에 대한 중국 업체들의 많은 관심을 확인할 수 있었다""며 ""기존 완제품의 기능과 품질을 차별화하고 환경·위생 이슈를 해결하는 데 UV LED를 활용하려는 의지를 엿볼 수 있었다""고 말했다.[디지털뉴스국 박진형 기자]▶뉴스 이상의 무궁무진한 프리미엄 읽을거리 ▶아나운서가 직접 읽어주는 오늘의 주요 뉴스[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]매일경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.서정희 딸 서동주, \'넘치는 비키니 볼륨감\'에 \'입이 쩍\'""빵집서 음악 틀었다고 100억 더 내라니…""민효린 전설의 란제리 화보&관능적 래시가드하루 700만원-\'도끼\'가 사는 레지던스 호텔 가보니이선희, \'한강뷰 럭셔리 하우스\' 데뷔 34년만 최초공개좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
