,회사명,날짜,언론사,기사제목,링크,본문
0,삼성전자, 2017-04-2617:55,뉴시스 ,"""카메라 모듈·車부품 '쌍끌이' LG이노텍, 4분기 최대실적 기대""",https://finance.naver.com/news/news_read.nhn?article_id=0007919400&office_id=003&mode=search&query=LG이노텍&page=1,"['       ""카메라 모듈·車부품 \'쌍끌이\' LG이노텍, 4분기 최대실적 기대""      기사입력2017-04-26 17:55기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글【서울=뉴시스】이연춘 기자 = 카메라모듈과 차량부품 성장에 힘입어 LG이노텍이 계절적 비수기에도 전년동기대비 큰 폭으로 개선된 호실적을 기록했다.  LG이노텍은 1분기 매출 1조6447억원, 영업이익 668억원을 기록했다고 26일 공시했다. 전년동기 대비 매출은 37.6% 증가했고 영업이익은 1만6421.3% 증가했다. LG이노텍 관계자는 ""통상적인 비수기였지만 스마트폰 듀얼 카메라 시장을 선점하며 양호한 실적을 거뒀다""며 ""경쟁사보다 한발 앞서 확보한 독보적인 듀얼 카메라 기술력과 품질 신뢰성을 인정받은 결과다""라고 말했다. 다만 2분기에 전략 고객의 부품 수요 감소가 불가피해 실적이 일시적으로 위축될 수 있으나 3분기부터 완전히 회복될 것으로 예측된다.   시장 일각에서는 ""2분기는 북미 거래선의 계절적 비수기에 따른 주문 감소로 실적 저점(영업이익 388억원)을 확인 할 것""이라며 ""단 3분기부터는 북미 전략 거래선의 신제품 효과에 따른 듀얼카메라 출하증가로 실적개선을 시작해 4분기에 분기 최대실적 달성이 기대된다""고 분석했다.  김동원 KB증권 연구원은 ""올해 매출과 영업이익은 전년 대비 각각 20%, 227% 증가한 6조9000억원, 3427억원으로 예상된다""면서 ""상·하반기 영업이익 비중은 각각 32%(1090억원), 68%(2336억원)로 뚜렷한 상저하고 이익패턴이 전망된다""고 말했다.김 연구원은 LG이노텍은 듀얼카메라 공급을 다변화하면서 광학솔루션 매출이 4조원을 기록할 것""이라며 ""매년 3조원 이상의 전장부품 신규수주 등을 지속하는 등 중장기 성장성을 확보하고 있다""고 강조했다. LG이노텍은 ""2분기에도 전년 대비 실적 개선세를 이어갈 수 있도록 시장 변화에 적극적으로 대응해 나갈 방침""이라며 ""특히 카메라모듈의 중화권 공급을 확대하고 기판소재 및 LED의 고부가 시장 공략에 박차를 가할 계획""이라고 말했다.  lyc@newsis.com뉴시스 뉴스, 네이버 뉴스 스탠드에서도 만나세요뉴시스 SNS [페이스북] [트위터]뉴시스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""감히 전화를 끊어?""…여친 칼로 찌른 50대 징역4년""이혼하면 키우기 힘들어…"" 7살 아들 목 졸라 살해\'여승무원 성폭행 시도\'…항공사 부기장 구속기소아내 의심해 화학물질 뿌리고 달아난 30대 자살어린 딸과 동반자살하는 모습 페이스북 생중계한 아빠좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,삼성전자, 2017-04-2617:46,매일경제 ,"[주요 상장사 1분기 실적] LGD, 비수기에도 TV 패널 판매호조…분기영업익 1...",https://finance.naver.com/news/news_read.nhn?article_id=0003931310&office_id=009&mode=search&query=LG이노텍&page=1,"['       [주요 상장사 1분기 실적] LGD, 비수기에도 TV 패널 판매호조…분기영업익 1조 첫 돌파      기사입력2017-04-26 17:46기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글삼성물산 건설수익성 개선…영업익 1370억 흑자 전환 LG디스플레이가 사상 처음으로 분기 영업이익 1조원을 돌파했다. 비수기에도 불구하고 TV용 패널 판매 확대와 가격 상승이 최대 실적을 이끌어냈다. 삼성물산은 건설 부문 수익성 정상화에 힘입어 지난해 대규모 적자를 벗어났다.LG디스플레이는 1분기 연결 영업이익이 전년 동기 대비 2498.3% 증가한 1조269억원을 기록했다고 26일 밝혔다. 이는 시장 전망치인 9215억원을 10% 이상 웃도는 수치며, LG디스플레이는 지난해 4분기(9043억원)에 이어 2개 분기 연속 사상 최대치를 경신했다. 같은 기간 매출액은 7조622억원으로 17.9% 증가했다. 비수기임에도 TV용 패널 판매 확대가 실적 개선을 이끈 것으로 풀이된다. 60인치 이상 TV 대형화 추세가 이어졌고 TV패널 판매 가격도 전 분기 대비 5% 이상 올라 수익성이 증폭됐다.삼성물산은 1분기 연결 영업이익 1370억원을 기록해 전년 동기 대비 흑자전환했다고 밝혔다. 같은 기간 매출액은 6조7023억원으로 지난해 대비 3.3% 늘었고 당기순이익도 1855억원을 기록해 흑자로 돌아섰다.실적 개선의 주요인은 건설 부문의 정상화다. 지난해 1분기(영업손실 4348억원)의 경우 건설 부문 원가율 조정과 인력 구조조정에 따른 판매관리비 증가로 대규모 적자가 발생한 바 있다.이상헌 하이투자증권 연구원은 ""올 1분기에는 기저효과와 삼성전자 등 그룹 공사 수주가 증가하면서 건설 부문 수익성이 개선된 것으로 풀이된다""고 말했다.GS건설은 1분기 연결 영업이익 716억원을 기록해 전년 같은 기간 대비 145.9% 급증했다. 이는 지난 2012년 2분기 이후 분기 최대 영업이익이다. 분양 호조와 대형 단지 입주에 따른 현금 유입과 해외 부실사업이 마무리 단계에 접어들면서 영업이익이 늘어난 것으로 분석된다. LG이노텍은 계절적 비수기에도 불구하고 1분기 호실적을 달성했다. 1분기 연결 영업이익은 668억원으로 전년 동기 대비 1만6421.3% 급증했으며 매출액도 1조6447억원으로 37.6% 증가했다. 회사 측은 ""통상적인 비수기임에도 스마트폰 듀얼 카메라 기술력과 품질을 바탕으로 시장을 선점했던 효과가 나타났다""고 말했다. 삼성전기는 1분기 영업이익 255억원을 기록해 지난해 4분기(영업손실 465억원) 대비 흑자전환에 성공했다. 고객사의 신모델 출시에 따른 카메라모듈·적층세라믹커패시터(MLCC) 등 주요 부품 매출 증가와 중국 내 고사양 스마트폰 판매 확대가 호실적을 이끌었다. [이동인 기자 / 이용건 기자][매일경제 공식 페이스북] [오늘의 인기뉴스] [매경 프리미엄][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]매일경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'47살\' 이일화, 20대도 울고 갈 우월 각선미 \'입이 쩍\'홍준표, 문재인에 ""버릇없다"" 지적…실제 나이는 문재인이 많아임도헌, 남자배구대표팀 코치 선임…트레이너는 이영택中, \'간첩 혐의\' 중국계 美여성을 결국…\'美친몸매\' 클라라, 해변에서 \'비키니 S라인\' 뽐내다좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
2,삼성전자, 2017-04-2617:46,뉴시스 ,"[종합][LG이노텍 컨콜]""1Q 카메라모듈 실적 견인…베트남공장 가동으로 경쟁력 ...",https://finance.naver.com/news/news_read.nhn?article_id=0007919386&office_id=003&mode=search&query=LG이노텍&page=1,"['       [종합][LG이노텍 컨콜]""1Q 카메라모듈 실적 견인…베트남공장 가동으로 경쟁력 확보""      기사입력2017-04-26 17:46기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 ""2분기부터 중국 스마트폰 업체 \'H사\'에 듀얼카메라 모듈 공급""【서울=뉴시스】이연춘 기자 = LG이노텍은 26일 올해 1분기에 매출 1조6447억원, 영업이익 668억원을 기록했다고 공시했다. 전년 동기 대비 매출은 37.6% 증가했고 영업이익은 1만6421.3% 증가했다.  1분기에 계절적 비수기에도 전년 동기 대비 큰 폭으로 개선된 호실적은 카메라모듈이 견인했고 차량부품이 뒷받침했다고 회사측은 분석했다. 이날 LG이노텍은 1분기 경영실적 컨퍼런스콜을 통해 ""모바일용 신기술 모듈사업을 추진하기 위해 2697억원의 신규시설투자를 결정했다""고 밝혔다.  이어 ""베트남 공장이 본격 가동되면 기술경쟁뿐만 아니라 원가도 경쟁력을 확보할 수 있다""며 ""구체적인 숫자를 말하기는 곤란하지만 가격 경쟁 측면에서도 노력이 가시화되면서 생산원가를 상당 부분 낮추고 있다""고 강조했다.  스마트폰 듀얼 카메라 시장을 선점해 경쟁사보다 한발 앞서 확보한 독보적인 듀얼 카메라 기술력과 품질 신뢰성을 인정받고 있다고 회사측은 설명했다.  아울러 LG이노텍은 북미 전략거래선 매출 의존도 커지고 있다고 전했다. 이 회사는 ""북미 전략거래선은 스마트폰 리딩업체로 카메라 모듈 사업의 근간을 이루는 업체""라며 ""하반기부터 카메라 공급선을 이원화 하는 것에 대해서는 경쟁사 대비 전략적 우위를 유지할 것""이라고 말했다.  LG이노텍은 ""카메라 신기술 모듈은 오는 3분기 출시 목표""라며 ""신제품 비중은 고객사와 어떤 모델에 들어갈지 등 구체적으로 논의 중에 있다""고 했다.  다만 2분기에 전략 고객의 부품 수요 감소가 예상되나 전년 대비 실적 개선세를 이어갈 수 있도록 시장 변화에 적극 대응해 나갈 방침이다.  특히 카메라모듈의 중화권 공급을 확대하고 기판소재 및 LED의 고부가 시장 공략에 박차를 가할 계획이다.  이어 LG이노텍 관계자는 ""2분기부터 중국 스마트폰 업체 \'H사\'에 듀얼카메라 모듈을 공급한다""며 ""중국 메이저 고객사들이 듀얼카메라 기술에 대해 매력을 느끼고 접촉 중""이라며 ""향후 의미있는 중국향 매출이 기대된다""고 예상했다.  lyc@newsis.com뉴시스 뉴스, 네이버 뉴스 스탠드에서도 만나세요뉴시스 SNS [페이스북] [트위터]뉴시스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""감히 전화를 끊어?""…여친 칼로 찌른 50대 징역4년""이혼하면 키우기 힘들어…"" 7살 아들 목 졸라 살해\'여승무원 성폭행 시도\'…항공사 부기장 구속기소아내 의심해 화학물질 뿌리고 달아난 30대 자살어린 딸과 동반자살하는 모습 페이스북 생중계한 아빠좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,삼성전자, 2017-04-2617:27,뉴시스 ,"[그래픽]LG이노텍, 1분기 영업익 668억",https://finance.naver.com/news/news_read.nhn?article_id=0007919317&office_id=003&mode=search&query=LG이노텍&page=1,"['       [그래픽]LG이노텍, 1분기 영업익 668억      기사입력2017-04-26 17:27기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글【서울=뉴시스】전진우 기자 = 26일 LG이노텍는 연결 기준 올해 1분기 매출액 1조6447억원, 영업손실 668억원을 기록했다. 618tue@newsis.com[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.뉴시스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""감히 전화를 끊어?""…여친 칼로 찌른 50대 징역4년""이혼하면 키우기 힘들어…"" 7살 아들 목 졸라 살해\'여승무원 성폭행 시도\'…항공사 부기장 구속기소아내 의심해 화학물질 뿌리고 달아난 30대 자살어린 딸과 동반자살하는 모습 페이스북 생중계한 아빠좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
4,삼성전자, 2017-04-2617:13,뉴시스 ,"LG이노텍, 1분기 연결 영업익 668억…매출액 1.6조",https://finance.naver.com/news/news_read.nhn?article_id=0007919260&office_id=003&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 1분기 연결 영업익 668억…매출액 1.6조      기사입력2017-04-26 17:13기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 【서울=뉴시스】안호균 기자 = LG이노텍(011070)은 올해 1분기 연결제무재표 기준 영업이익이 지난해 같은 기간보다 1만6441.6% 증가한 668억2800만원으로 잠정 집계됐다고 26일 공시했다.  같은 기간 매출액은 1조6447억3400만원으로 37.6% 늘었고, 당기순이익은 365억6700만원으로 흑자 전환했다. ahk@newsis.com 뉴시스 뉴스, 네이버 뉴스 스탠드에서도 만나세요뉴시스 SNS [페이스북] [트위터]뉴시스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""감히 전화를 끊어?""…여친 칼로 찌른 50대 징역4년""이혼하면 키우기 힘들어…"" 7살 아들 목 졸라 살해\'여승무원 성폭행 시도\'…항공사 부기장 구속기소아내 의심해 화학물질 뿌리고 달아난 30대 자살어린 딸과 동반자살하는 모습 페이스북 생중계한 아빠좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
5,삼성전자, 2017-04-2617:11,서울경제 ,[1분기 실적]LG이노텍 영업익 164배 껑충,https://finance.naver.com/news/news_read.nhn?article_id=0003022792&office_id=011&mode=search&query=LG이노텍&page=1,"[""       [1분기 실적]LG이노텍 영업익 164배 껑충      기사입력2017-04-26 17:11기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 1분기 연결기준 668억[서울경제] LG이노텍은 올해 1·4분기 연결기준 영업이익이 지난해 동기(4억원)의 무려 164배가 넘는 668억원으로 잠정 집계됐다고 공시했다. 같은 기간 매출은 1조6,447억원으로 37.6% 늘었고 당기순이익은 366억원으로 흑자 전환했다. 전 분기와 비교해서는 매출과 영업이익이 각각 19.9%, 43.3% 감소했다. LG이노텍은 “통상적인 비수기였지만 스마트폰 듀얼 카메라 시장을 선점하며 양호한 실적을 거뒀다”고 설명했다.LG상사(001120)도 올해 1·4분기 연결기준 영업이익이 지난해 같은 기간보다 82.5% 증가한 814억원으로 나타났다. 이는 2010년 1·4분기 이후 가장 큰 규모이자 역대 두 번째로 좋은 실적이다. 매출액은 3조578억원으로 1.4% 늘었고 당기순이익은 537억원으로 59.8% 증가했다. 반면 삼성엔지니어링(028050)은 올해 1·4분기에 매출 1조6,189억원, 영업이익 124억원의 경영 실적을 기록했다고 26일 공시했다. 지난해 1·4분기에 비해 매출은 9.8% 늘었으나 영업이익은 53.4% 줄었다. OCI(010060)도 올해 1·4분기 연결기준 영업이익이 지난해 동기보다 5.9% 감소한 694억원으로 잠정 집계됐다고 밝혔다. 매출액은 1조1,384억원으로 28.0% 늘었으나 당기순이익은 356억원으로 85.6% 줄었다. /임세원기자 why@sedaily.com[서울경제 바로가기]'장미전쟁'의 승자는...5월 대선 실황중계 [바로가기]서울경제의 모든 연재물!... 서경Cube [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지서울경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.LG이노텍, 1Q 실적 호조...영업익 668억으로 전년대비 급증GS건설 1분기 영업이익 720억원···작년대비 148.3%성장LG이노텍, 모바일용 모듈사업에 2,697억 투자LG이노텍 1분기 연결 영업익 668억···무려 165배 성장OCI, 말레이시아 폴리실리콘 생산법인 인수···세계 2위 생산업체 도약좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
6,삼성전자, 2017-04-2617:09,뉴시스 ,"LG이노텍, 모바일용 신기술 모듈사업에 2697억 투자",https://finance.naver.com/news/news_read.nhn?article_id=0007919250&office_id=003&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 모바일용 신기술 모듈사업에 2697억 투자      기사입력2017-04-26 17:09기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 【서울=뉴시스】안호균 기자 = LG이노텍(011070)은 모바일용 신기술 모듈사업에 2697억원을 신규 투자한다고 26일 공시했다. 이번 투자는 모바일용 신기술 모듈사업 추진을 통한 미래 성장동력 확보가 목적이다. 투자 규모는 자기자본 대비 15.16% 수준이다. ahk@newsis.com 뉴시스 뉴스, 네이버 뉴스 스탠드에서도 만나세요뉴시스 SNS [페이스북] [트위터]뉴시스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""감히 전화를 끊어?""…여친 칼로 찌른 50대 징역4년""이혼하면 키우기 힘들어…"" 7살 아들 목 졸라 살해\'여승무원 성폭행 시도\'…항공사 부기장 구속기소아내 의심해 화학물질 뿌리고 달아난 30대 자살어린 딸과 동반자살하는 모습 페이스북 생중계한 아빠좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
7,삼성전자, 2017-04-2617:04,아시아경제 ,"[LG이노텍 컨콜] 중국 H사 듀얼 카메라 공급…""중국向 비중 개선"" (종합)",https://finance.naver.com/news/news_read.nhn?article_id=0003983246&office_id=277&mode=search&query=LG이노텍&page=1,"['       [LG이노텍 컨콜] 중국 H사 듀얼 카메라 공급…""중국向 비중 개선"" (종합)      기사입력2017-04-26 17:04기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글베트남 공장 본격 가동하면 원가 경쟁력 확보…""차량용 카메라, 신규 메이저 거래선 진입 추진"" [아시아경제 류정민 기자] LG이노텍은 자사의 듀얼카메라 공급이 북미의 특정 업체에 집중돼 있다는 지적과 관련해 올해 중국 H사의 부품 공급을 계기로 중국향 비중이 개선될 것이라고 밝혔다. LG이노텍은 26일 올해 1분기 실적발표 컨퍼런스콜에서 ""북미 전략거래선은 전체 모바일 시장을 리딩하는 업체""라면서 ""당사 카메라 모듈의 근간을 이루는 사업""이라고 설명했다. LG이노텍은 해당 업체의 요구를 반영하고자 노력하고 있지만, 특정 업체 집중도 문제를 완화하기 위한 노력도 병행하고 있음을 내비쳤다. 특히 올해 2분기부터 중국 H사에 듀얼카메라를 공급할 계획이라고 밝혔다. ▲LG이노텍 스마트폰부품 생산현장.(제공=LG이노텍)LG이노텍은 ""카메라 모듈만 보면 중국 업체로 듀얼 카메라 공급을 시작하면서 중국 비중이 점점 커지는 상황""이라고 전했다. LG이노텍은 ""(H사 이외의) 메이저 고객도 저희 듀얼 기술에 매력을 느껴서 접촉하고 있다""면서 ""신규 (거래를) 확정하면 향후 중국향 비중이 의미 있게 개선될 것""이라고 주장했다. LG이노텍은 경쟁력 확보를 위한 다각적인 노력을 이어가고 있으며, 원가 경쟁력 확보에도 관심을 기울이고 있다고 밝혔다. LG이노텍은 ""구체적인 숫자를 말하기는 곤란하지만 가격 경쟁 측면에서도 노력이 가시화되면서 생산원가를 상당 부분 낮추고 있다""면서 ""베트남 공장이 본격 가동되면 기술경쟁뿐만 아니라 원가도 경쟁력을 확보할 수 있다""고 밝혔다.  LG이노텍은 차량용 전장제품 경쟁력 확보 방안에 대해서도 설명했다. LG이노텍은 ""차량용 카메라 경쟁이 굉장히 심하다""면서 ""기술력, 원가 경쟁력을 바탕으로 신규 메이저 거래선 진입을 추진하고 있다""고 설명했다. LG이노텍은 ""차량 카메라의 경우 시장이 확대되면서 안정적인 성장을 이어가고 있다. 최근에는 자율주행차에 적용이 되면서 고객이 확대되고 있는 추세""라고 덧붙였다.  류정민 기자 jmryu@asiae.co.kr▶ 뉴스가 재밌다! 세상의 모든 재미 [티잼]▶ 인기최신만화  ▶ 오늘의 띠별, 별자리 운세아시아경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[속보]""손석희 일냈다"" 대선토론 끝나자마자…[속보]""홍준표 큰 기술에 문재인 말렸다""[속보]""대구경북지역 심상찮다"" 안철수 지지 급격히…[속보]""부끄러운 줄 알아야지""…중국 해군 망신살""억울한 표정의 안철수는…"" 노회찬의 한방좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
8,삼성전자, 2017-04-2616:58,디지털타임스 ,"LG이노텍, 1분기 매출 1조6447억원…전년비 38% ↑",https://finance.naver.com/news/news_read.nhn?article_id=0002399804&office_id=029&mode=search&query=LG이노텍&page=1,"[""       LG이노텍, 1분기 매출 1조6447억원…전년비 38% ↑      기사입력2017-04-26 16:58기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [디지털타임스 박슬기 기자] LG이노텍은 올 1분기 매출이 1조6447억원, 영업이익이 668억원을 기록했다고 26일 밝혔다. 전년 동기보다 각각 37.6%, 1만6421.3% 증가했다.스마트폰 듀얼 카메라 시장을 선점해 카메라모듈이 실적을 견인했고 차량부품이 뒷받침했다는 게 LG이노텍의 설명이다.광학솔루션사업은 LG전자 G6용 카메라모듈의 본격적인 양산 등으로 전년 동기보다 107% 증가한 9242억원의 매출을 거뒀다. 차량부품사업은 2273억원의 매출로 21% 늘어났으며 차량부품 신규 수주액은 1조1000억원, 수주 잔액은 8조2000억원이었다.기판소재사업과 LED사업은 전년 동기보다 각각 17%, 3% 감소한 2641억원, 1676억원의 매출을 기록했다.박슬기기자 seul@dt.co.krLG이노텍 실적.(단위: 억원)디지털타임스 홈페이지 바로가기/SNS 바로가기확바뀐 디지털타임스 연예·스포츠 섹션 바로가기< Copyrights ⓒ 디지털타임스 & dt.co.kr, 무단 전재 및 재배포 금지 >박슬기 seul@디지털타임스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0500대기업 평균연봉 7400만원… 1억1900만원 '연봉킹'의외네\xa0국토부, 현대차 LF쏘나타에 리콜요구… 이번엔 무슨 문제?\xa0와이파이·휴대전화 로밍되는 항공기 국내 첫 도입\xa0국토부, 현대차 LF쏘나타에 리콜요구… 이번엔 무슨 문제가?\xa0213만원 삼성전자 9위… 환산주가 815만원 진짜 '황제주'는?좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
9,삼성전자, 2017-04-2616:53,뉴시스 ,"[LG이노텍 컨콜]""북미 전략거래선 매출 의존도 커져""",https://finance.naver.com/news/news_read.nhn?article_id=0007919169&office_id=003&mode=search&query=LG이노텍&page=1,"['       [LG이노텍 컨콜]""북미 전략거래선 매출 의존도 커져""      기사입력2017-04-26 16:53기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 【서울=뉴시스】이연춘 기자 = LG이노텍은 26일 2017년 1분기 경영실적 컨퍼런스콜을 통해 ""북미 전략거래선은 스마트폰 리딩업체로 LG이노텍의 북미 지역 매출 의존도가 커지고 있다""고 밝혔다.  이어 ""북미 전략거래선은 카메라 모듈 사업의 근간을 이루는 업체""라며 ""하반기부터 카메라 공급선을 이원화 하는 것에 대해서는 경쟁사 대비 전략적 우위를 유지할 것""이라고 덧붙였다.  lyc@newsis.com뉴시스 뉴스, 네이버 뉴스 스탠드에서도 만나세요뉴시스 SNS [페이스북] [트위터]뉴시스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""감히 전화를 끊어?""…여친 칼로 찌른 50대 징역4년""이혼하면 키우기 힘들어…"" 7살 아들 목 졸라 살해\'여승무원 성폭행 시도\'…항공사 부기장 구속기소아내 의심해 화학물질 뿌리고 달아난 30대 자살어린 딸과 동반자살하는 모습 페이스북 생중계한 아빠좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
