,회사명,날짜,언론사,기사제목,링크,본문
0,삼성전자, 2018-05-2718:56,한국경제 ,[Hot Stock] LG이노텍,https://finance.naver.com/news/news_read.nhn?article_id=0003947657&office_id=015&mode=search&query=LG이노텍&page=1,"['       [Hot Stock] LG이노텍      기사입력2018-05-27 18:56기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글25일 유가증권시장에서 6000원(4.58%) 오른 13만7000원에 장을 마쳤다. 지난 한 주간 6.6% 상승했다. 주가순자산비율(PBR)이 1.5배에 불과하고, 하반기 애플의 새 스마트폰이 출시되면 실적이 개선될 것이라는 전망이 주가를 밀어올렸다.[한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지한국경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.임대료 비싼데 20~30대 여성에 인기 폭발…이유가대만 공포의 한글 간판에 \'깜짝\'…뭐라고 쓰였길래""1년 만에 13억원 벌어"" 요즘 중국서 뜨는 직업문대통령, 은색 벤츠 타고 판문점으로 이동한 이유북미정상회담 1차 파투난 진짜 이유…알고 보니좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,삼성전자, 2018-05-2714:31,한국일보 ,"""중기에 업종 빼앗길라…"" 소상공인도 불만",https://finance.naver.com/news/news_read.nhn?article_id=0000302638&office_id=469&mode=search&query=LG이노텍&page=1,"['       ""중기에 업종 빼앗길라…"" 소상공인도 불만      기사입력2018-05-27 14:31기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글시행 앞둔 생계형 적합업종특별법오늘 국회 본회의서 통과 확실시대기업 “투자 막아 시장 규모 줄여”중견기업 “중기가 독식해 역차별”소상공인 “신청 권한 축소해야”중소기업 육성 효과도 의문“중기ㆍ생계형 투트랙 필요” 여론지난 14일 서울 여의도공원에서 열린 소상공인연합회 생존권 보장 결의대회에서 참석자들이 구호를 외치고 있다. 연합뉴스2011년 ‘중소기업 적합업종’에 선정됐던 LED(발광다이오드) 조명은 2015년 4년 만에 적합 업종에서 해제됐다. 중소기업을 보호하고자 LED 조명을 적합업종에 묶어놨는데 기대와 달리 중국을 비롯한 외국산 저가 제품과 일부 규모가 큰 ‘중(中)기업’이 시장을 장악해 중소기업에 돌아가는 혜택이 적었기 때문이다. LED 업계 관계자는 “LG이노텍은 2010년 경기 파주시에 1조원을 투자해 LED 공장을 지었지만, LED가 적합업종에 선정되면서 수년간 대규모 손실을 피할 수 없었다”며 “외국산이 시장을 장악한 뒤에야 LED 조명이 적합업종에서 해제되는 것을 보고 업계가 허탈해했다”고 말했다.27일 중소기업 업계에 따르면 중소기업 육성 효과도 미미한 데다 시장왜곡 등 부작용이 커 경제협력개발기구(OECD)도 지난해 중소기업 적업업종 규제 완화를 권고했는데도, 지금보다 규제가 더 강화된 ‘생계형 적합업종 특별법’이 조만간 시행된다. 이 법은 지난 21일 국회 법안 소위를 통과하고 28일 본회의 통과가 확실시된다.중소기업 적합업종은 대기업과 중소기업이 합의를 통해 권고하는 형식으로 대기업의 시장 진출을 막아왔지만, 생계형 적합업종은 이를 법으로 강제한다. 위반 시 최대 매출액 5%의 벌금을 부과하는 등 제재도 한층 강화됐다.특별법은 소상공인들의 생존권을 보장과 국민 경제의 균등 발전을 목적으로 한다. 하지만 시행 전부터 법 시행으로 업종 선택에 제한을 받게 된 대기업은 물론 중견ㆍ중소기업과 수혜 대상인 소상공인들도 서로 다른 이유로 모두 불만을 나타내고 있다.대기업들은 소상공인 보호를 위한 법 시행 명분에는 동의하지만 LED 조명의 경우처럼 국내 시장을 외국계 기업이 차지하는 경우가 늘어날 것이라고 우려한. 특히 생계형 적합업종으로 지정이 유력한 김치나 두부, 장류 같은 식품 산업의 경우 대기업 배제가 시장 규모를 줄이는 부작용을 불러올 수 있다고 주장한다. 식품 대기업 관계자는 “김치, 만두, 두부는 대기업 투자로 음식 한류 붐을 일으키고, 국내 시장에서도 동반 성장했다”며 “소상공인을 보호하자고 대기업을 무조건 배제하다가는 자칫 시장 축소로 모두가 손해 보는 상황을 초래할 수 있다”고 말했다.역시 시장 진출이 제한되는 중견기업계도 불만족스럽기는 마찬가지다. 중견기업들은 중견기업의 경계선에 있는 중소기업에 중견기업이 역차별을 당한다고 우려한다. 적합업종 제도와 유사한 ‘중소기업자 간 경쟁제도’도 약자 보호라는 원래 취지와 달리 규모가 큰 중소기업이 시장을 독식하는 제도로 전락했다는 것이다. 정부는 공공 조달 시장 등을 ‘중소기업자 간 경쟁 시장’으로 지정해 대기업과 중견기업 진출을 막고 있다. 중견기업연합회 관계자는 “감사원 분석 결과 2015년 중소기업자 간 경쟁제품 상위 10% 업체가 전체 납품금액의 77.2%, 상위 20% 업체가 90.2%를 독과점하고 있다”며 “이런 부작용을 막으려면 적합업종 제도도 소상공인 생존권 보장을 위한 필수 품목만 지정되도록 하위법령과 심의 기준을 구체적이고 명확하게 설정해야 한다”고 주장했다.특별법의 가장 큰 수혜자인 소상공인연합회마저도 법 시행을 환영하면서도 자칫 중소기업 단체도 적합업종을 신청할 수 있다는 데 불안감을 내비쳤다. 생계형 적합업종 지정 신청 자격요건에 중소기업 단체도 해당할 것으로 보이기 때문이다.소상공인연합회 관계자는 “중기적합업종 73개 업종 중 소상공인과 관련이 없는 제조업이 54개에 달한다”며 “신청 권한을 소상공인 단체로 축소하지 않으면, 이들 54개 분야도 생계형 적합업종 지정 신청을 할 수 있어 소상공인 보호라는 취지는 퇴색될 수 있다”고 말했다.이밖에도 대기업과 중소기업 사이에서 ‘적합업종 선정’의 중재자 역할을 해온 민간기구 동반성장위원회도 특별법 시행으로 속앓이를 하고 있다. 형식상 소상공인단체 등이 동반위에 생계형 적합업종 신청을 하게 돼 있지만, 적합업종 결정 권한이 사실상 정부로 넘어가기 때문이다. 더구나 특정 업종의 대기업 시장 진출을 법으로 금지할 경우 합의로 운영되는 중기적합 업종 선정 작업에 대기업 등이 계속 참여할지도 미지수다. 동반위 관계자는 “중기 적합업종과 생계형 적합업종 투트랙으로 진행돼야 시장 약자 보호와 경제 균형발전을 효과적으로 추구할 수 있을 것”이라고 말했다.민재용 기자 insight@hankookilbo.com ▶한국일보 [페이스북] [카카오 친구맺기]▶네이버 채널에서 한국일보를 구독하세요![ⓒ 한국일보(hankookilbo.com), 무단 전재 및 재배포 금지]한국일보 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.잔혹 살해된 여대생… ""내가 범인"" 옆집 청년의 이상한 자백외신들 ""문 대통령, 중재 또 돋보여…그물에 낀 공 빼냈다"" 극찬올해 인천 \'1등 미인\'은 김계령!미국 \'환영\' 중국 \'초조\' 일본 \'다급\' 엇갈린 3국\'성매매 혐의\' 20대 배우 ""성폭행 당했다"" 거짓 진술해 징역형좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
2,삼성전자, 2018-05-2712:30,한국일보 ,‘열전 반도체’를 알고 싶다면 LG이노텍 테크 포럼으로,https://finance.naver.com/news/news_read.nhn?article_id=0000302618&office_id=469&mode=search&query=LG이노텍&page=1,"['       ‘열전 반도체’를 알고 싶다면 LG이노텍 테크 포럼으로      기사입력2018-05-27 12:30기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글LG이노텍 직원이 다음달 20일 서울 강서구 LG사이언스파크에서 개최하는 ‘열전 반도체 테크 포럼’을 안내하며 열전 소자를 선보이고 있다. LG이노텍 제공LG이노텍은 다음달 20일 서울 강서구 마곡동 LG사이언스파크에서 친환경 열전(熱電) 반도체의 모든 것을 선보이는 ‘열전 반도체 테크 포럼’을 개최한다고 27일 밝혔다.열전 반도체는 반도체에 전력을 공급해 냉각과 가열 기능을 구현하고 온도차를 이용해 전력을 생산하는 혁신 기술이다. 냉매나 열선 없이 간편하게 온도를 제어할 수 있는데다 폐열(廢熱)을 회수해 전기에너지로 재활용할 수 있어 환경 친화적이다. 열전 반도체 기술은 소형 냉장고와 냉온 정수기 등 생활가전과 차량 공조장치 등에 주로 쓰이지만 점차 대형 가전과 의료기기 등의 냉각장치, 자동차 선박 공장의 폐열 발전 등으로 사용범위가 확대 추세다. LG이노텍도 지난해 소형 와인셀러용 고성능 열전 반도체 모듈 양산을 시작했다.이번 포럼에서는 한국전기연구원 열전기술연구센터 박수동 박사와 연세대 신소재공학과 이규형 교수 등이 열전 반도체 기술 동향과 적용 분야에 대해 설명한다. 가전 자동차 조선 등 산업계 인사들은 현장에서 활용 중인 생생한 사례를 소개한다.냉각과 가열 기능을 구현하고 온도차를 활용해 전력을 생산할 수 있는 열전 반도체. LG이노텍 제공최신 정보를 공유하고 여러 기업 및 기관과 협력 기회를 만들기 위해 테크 포럼을 준비한 LG이노텍은 소재부터 모듈까지 독자기술로 확보한 열전 반도체 솔루션과 향후 연구개발(R&D) 로드맵을 발표한다. 포럼 참가자들이 직접 제품을 확인할 수 있는 전시부스도 마련한다.다음달 15일까지 포럼 홈페이지(temforum.lginnotek.com)에서 신청을 하면 누구나 열전 반도체 테크 포럼에 참가할 수 있다.김창훈 기자 chkim@hankookilbo.com▶한국일보 [페이스북] [카카오 친구맺기]▶네이버 채널에서 한국일보를 구독하세요![ⓒ 한국일보(hankookilbo.com), 무단 전재 및 재배포 금지]한국일보 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.잔혹 살해된 여대생… ""내가 범인"" 옆집 청년의 이상한 자백외신들 ""문 대통령, 중재 또 돋보여…그물에 낀 공 빼냈다"" 극찬올해 인천 \'1등 미인\'은 김계령!미국 \'환영\' 중국 \'초조\' 일본 \'다급\' 엇갈린 3국\'성매매 혐의\' 20대 배우 ""성폭행 당했다"" 거짓 진술해 징역형좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,삼성전자, 2018-05-2711:26,뉴스1 ,"LG이노텍, 다음달 마곡서 '열전 반도체 테크 포럼' 개최",https://finance.naver.com/news/news_read.nhn?article_id=0003392576&office_id=421&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 다음달 마곡서 \'열전 반도체 테크 포럼\' 개최      기사입력2018-05-27 11:26기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글LG이노텍은 오는 6월 20일 서울 마곡 LG사이언스파크에서 \'열전 반도체 테크 포럼\'을 개최한다. (LG이노텍 제공) 2018.5.27/뉴스1 © News1(서울=뉴스1) 주성호 기자 = LG이노텍은 다음달 20일에 서울시 강서구 마곡에 위치한 \'LG사이언스파크\'에서 \'열전 반도체 테크 포럼\'을 개최한다고 27일 밝혔다.열전 반도체는 반도체에 전력을 공급해 냉각·가열 기능을 구현하고 반대로 온도차를 이용해 전력을 생산하는 기술이다. 냉매나 열선 없이 간편하게 온도를 제어할 수 있고 회수한 폐열을 전기에너지로 재활용할 수 있어 친환경적이라는 평가다.열전 반도체 기술은 주로 소형 냉장고, 냉온 정수기 등 생활 가전과 차량 공조장치 등에 활용되고 있다. 최근에는 대형 가전, 의료기기 등의 냉각 장치와 자동차, 선박, 공장의 폐열 발전 등으로 확대되고 있다.올해 포럼의 테마는 \'열전 기술로 만들어가는 Eco-friendly & Convenient life\'다. 회사 관계자는 ""완제품의 편의성과 디자인을 혁신하고 친환경 장점을 강화할 수 있는 열전 반도체의 가치를 알릴 것""이라고 설명했다.포럼에서는 박수동 한국전기연구원 열전기술연구센터 책임연구원과 이규형 연세대 교수 등의 전문가들이 참석해 기술 동향과 적용 분야를 발표할 예정이다.LG이노텍은 열전 소재부터 소자, 모듈까지 독자기술로 내재화한 반도체 솔루션과 향후 R&D(연구개발) 로드맵도 발표할 계획이다. 이번 포럼은 일반인도 참가할 수 있으며 6월 15일까지 홈페이지를 통해 신청하면 된다.LG이노텍 관계자는 ""이번 포럼은 친환경 열전 반도체 기술의 가치와 미래 활용 가능성을 엿볼 수 있는 자리가 될 것""이라고 말했다.sho218@news1.kr▶ [뉴스1] 채널설정하기 ▶ 제보하기▶ ‘6·13지방선거’ 뉴스보기[© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'극비\' 남북정상회담…文대통령, 전용 차량도 바꿔 타대법 ""헤어진 연인에 강제 키스…저항 없어도 유죄""\'다리 저려서\' 女승객 앞 음란행위 택시기사헤어진 연인에 강제 키스…""성적 자유 침해""이스라엘서 도둑 쫓아낸 로봇청소기 \'화제\'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
4,삼성전자, 2018-05-2711:14,연합뉴스 ,LG이노텍의 열전 소자,https://finance.naver.com/news/news_read.nhn?article_id=0010110058&office_id=001&mode=search&query=LG이노텍&page=1,"['       LG이노텍의 열전 소자      기사입력2018-05-27 11:14기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글    (서울=연합뉴스) LG이노텍이 열전 반도체 기술을 적용해 만든 열전 소자. 이 소자를 활용해 냉각·가열 기능을 구현하고, 온도차를 이용해 전력을 생산할 수도 있다. 2018.5.27 [LG이노텍 제공=연합뉴스]    photo@yna.co.kr▶기사제보 및 문의▶내 생활에 흥이나는 최신 트렌드\xa0\xa0▶사진구매 문의연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0김 위원장 \'형식없는 만남 제의\' …문 대통령 \'흔쾌히 수락\'\xa0문재인 대통령-김정은 위원장 극비리 만남 현장\xa0나라 위해 헌신했는데…자주포 폭발로 날아간 배우의 꿈\xa0北, 공항서 방사능선량기 반환…南기자에 ""한 번 재보자우""\xa0심석희 ""폭행 2차례 더 있었다""…전 코치 수사 착수좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
5,삼성전자, 2018-05-2711:14,연합뉴스 ,"LG이노텍, '열전 반도체 테크 포럼' 개최",https://finance.naver.com/news/news_read.nhn?article_id=0010110057&office_id=001&mode=search&query=LG이노텍&page=1,"['       LG이노텍, \'열전 반도체 테크 포럼\' 개최      기사입력2018-05-27 11:14기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글    (서울=연합뉴스) LG이노텍이 오는 6월 20일 서울 강서구 마곡 LG사이언스파크에서 \'열전 반도체 테크 포럼\'을 개최한다.     LG이노텍은 최신 정보를 공유해 열전 반도체 기술 활용을 촉진하고 여러 기업·기관과 협력 기회를 만들어 나가겠다고 밝혔다. 2018.5.27 [LG이노텍 제공=연합뉴스]    photo@yna.co.kr▶기사제보 및 문의▶내 생활에 흥이나는 최신 트렌드\xa0\xa0▶사진구매 문의연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0김 위원장 \'형식없는 만남 제의\' …문 대통령 \'흔쾌히 수락\'\xa0문재인 대통령-김정은 위원장 극비리 만남 현장\xa0나라 위해 헌신했는데…자주포 폭발로 날아간 배우의 꿈\xa0北, 공항서 방사능선량기 반환…南기자에 ""한 번 재보자우""\xa0심석희 ""폭행 2차례 더 있었다""…전 코치 수사 착수좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
6,삼성전자, 2018-05-2711:00,파이낸셜뉴스 ,"LG이노텍, 내달 20일 '열전 반도체 테크 포럼' 개최",https://finance.naver.com/news/news_read.nhn?article_id=0004028163&office_id=014&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 내달 20일 \'열전 반도체 테크 포럼\' 개최      기사입력2018-05-27 11:00기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글      LG이노텍이 열전 반도체 기술을 적용해 만든 열전 소자    LG이노텍은 다음달 20일 서울 마곡동 LG사이언스파크에서 \'열전 반도체 테크 포럼\'을 연다고 27일 밝혔다.  열전 반도체 기술은 반도체에 전력을 공급해 냉각·가열 기능을 구현하고, 반대로 온도차를 이용해 전력을 생산하는 기술이다. 주로 소형 냉장고, 냉온 정수기 등 생활 가전과 차량 공조장치 등에 활용용된다.  이번 포럼에서는 박수동 한국전기연구원 열전기술연구센터 책임연구원(한국열전연구회 회장), 이규형 연세대학교 신소재공학과 교수 등이 기술 동향과 적용 분야에 대해 발표한다. 또한 가전, 자동차, 선박 등 주요 업계 관계자들이 산업현장에서 실제로 활용하고 있는 사례를 소개한다.  LG이노텍은 열전 소재부터 소자, 모듈까지 독자 기술로 내재화한 열전 반도체 솔루션과 향후 연구개발(R&D) 로드맵을 발표하고 전시부스도 마련한다.   km@fnnews.com 김경민 기자   ▶ 세상의 모든 골 때리는 이야기 \'fn파스\'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지파이낸셜뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\'세월호 청문회 위증\' 조여옥 대위 징계 청원에 청와대 답변""강남도 2∼3억 내려야 팔린다""..혼돈의 부동산 시장법정에 선 이명박, 직접 쓴 입장문에 무슨 내용 담겼나""책값 비싸졌다"" vs ""아니다"".. 도서정가제 논란하루 계란 한 개 섭취 시 우리 몸에 일어나는 긍정적 효과좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
7,삼성전자, 2018-05-2710:33,뉴시스 ,"LG이노텍, '열전 반도체 테크 포럼' 개최",https://finance.naver.com/news/news_read.nhn?article_id=0008617458&office_id=003&mode=search&query=LG이노텍&page=1,"['       LG이노텍, \'열전 반도체 테크 포럼\' 개최      기사입력2018-05-27 10:33기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글6월20일 마곡 LG사이언스파크서 공개 포럼반도체로 에너지 변환하는 열전 기술 소개【서울=뉴시스】김동현 기자 = LG이노텍이 친환경 열전 반도체 기술을 선보이는 공개 포럼을 연다.LG이노텍은 오는 6월20일 서울시 강서구 마곡 LG사이언스파크에서 \'열전 반도체 테크 포럼\'을 개최한다고 27일 밝혔다. 이번 포럼은 열전 반도체 기술 활용을 촉진하고 여러 기업·기관과 협력 기회를 만들어 나가기위해 마련됐다. 열전 반도체 기술은 반도체에 전력을 공급해 냉각·가열 기능을 구현하고, 반대로 온도차를 이용해 전력을 생산하는 혁신 기술이다. 냉매나 열선 없이 간편하게 온도를 제어할 수 있고, 폐열(廢熱)을 회수하여 전기에너지로 재활용할 수 있어 환경 친화적이다.이 기술은 주로 소형 냉장고, 냉온 정수기 등 생활 가전과 차량 공조장치 등에 활용되고 있다. 최근에는 대형 가전, 의료기기 등의 냉각 장치와 자동차, 선박, 공장의 폐열 발전 등으로 확대되고 있다LG이노텍 \'열전 반도체 테크 포럼\'의 테마는 \'열전 기술로 만들어가는 Eco-friendly & Convenient life\'다. 완제품의 편의성과 디자인을 혁신하고 친환경 장점을 강화할 수 있는 열전 반도체의 가치를 알게 될 것이란 설명이다.이번 포럼에서는 한국전기연구원 열전기술연구센터 책임연구원 박수동 박사(한국열전연구회 회장), 연세대학교 신소재공학과 이규형 교수 등 전문가들이 기술 동향과 적용 분야에 대해 발표한다. 또 가전, 자동차, 선박 등 주요 업계 관계자들이 나와 산업현장에서 실제로 활용하고 있는 생생한 사례를 소개한다.이와 함께 LG이노텍은 이번 포럼에서 열전 소재부터 소자, 모듈까지 독자 기술로 내재화한 열전 반도체 솔루션과 향후 R&D 로드맵을 발표할 계획이다. 참가자들이 직접 제품을 확인해 볼 수 있도록 전시부스도 마련한다.회사 관계자는 ""이번 포럼은 친환경 열전 반도체 기술의 가치와 미래 활용 가능성을 엿볼 수 있는 자리가 될 것""이라고 말했다.oj1001@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]뉴시스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.한 달만에 다시 만난 남북정상···깜짝 정상회담 배경은성매매 시킬 때는 언제고…""왜 다른 남자 보고 웃어!"" 폭행""왜 안 만나줘!"" 전여친 흉기로 찔러 중상…말리던 시민도 다쳐경찰관이 로드킬 당한 사슴 배에서 새끼 제왕절개로 살려돌보던 지적장애여성 성폭행…60대 복지사 \'징역 6년\'좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
8,삼성전자, 2018-05-2710:01,이데일리 ,"LG이노텍, 내달 20일 '열전 반도체 테크포럼'",https://finance.naver.com/news/news_read.nhn?article_id=0004111827&office_id=018&mode=search&query=LG이노텍&page=1,"[""       LG이노텍, 내달 20일 '열전 반도체 테크포럼'      기사입력2018-05-27 10:01기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글마곡 LG사이언스파크서 열전기술 소개[이데일리 경계영 기자] LG이노텍(011070)은 6월20일 서울 강서구 마곡 LG사이언스파크에서 친환경 열전(thermoelectric) 반도체 기술을 선보이는 ‘열전 반도체 테크 포럼’을 연다고 27일 밝혔다. 열전 반도체는 반도체에 전력을 공급해 냉각·가열 기능을 구현하면서도 온도차를 이요해 전력을 생산하는 기술이다. 냉매나 열선 없이도 온도를 간편하게 제어할 수 있고, 폐열을 회수해 전기에너지로의 재활용이 가능해 친환경적이다. 이 기술은 주로 소형 냉장고, 냉온 정수기 등 생활 가전과 차량 공조장치 등에 활용된다. 최근엔 대형 가전, 의료기기 등에 들어가는 냉각 장치나 자동차, 선박, 공장 등의 폐열 발전으로 확대 적용되는 추세다. LG이노텍은 이번 포럼 테마를 ‘열전 기술로 만들어가는 친환경적이고 편리한 삶(Eco-friendly&Convenient life)’으로 정했다. 이번 포럼에서 한국열전연구회 회장인 박수동 한국전기연구원 열전기술연구센터 책임연구원, 이규형 연세대 신소재공학과 교수 등이 기술 동향과 적용 분야를 설명한다. 또 가전, 자동차, 선박 등 주요 업계 관계자들도 참석해 실제 산업현장에서의 사례를 소개한다. LG이노텍은 이날 열전 소재부터 소자, 모듈까지 독자 기술로 내재화한 열전 반도체 솔루션과 향후 연구개발(R&D) 로드맵을 발표하고 전시 부스를 마련한다. LG이노텍은 지난해 소형 와인셀러용 열전 반도체 모듈 양산을 시작했다. LG이노텍 관계자는 “이번 포럼이 친환경 열전 반도체 기술의 가치와 미래 활용 가능성을 엿볼 수 있는 자리가 될 것”이라고 말했다.이번 포럼은 일반인도 참가할 수 있으며 27일부터 다음달 15일까지 포럼 홈페이지에서 신청하면 된다. 사진=LG이노텍경계영 (kyung@edaily.co.kr)최신 웹툰이 매일 공짜... 꿀잼 '웹툰' [감상하기▶]6·13 지방선거, '선거판 한 눈에 보기' [바로가기▶]20대의 힐링을 위한 놀이터 '스냅타임' [놀러가기▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞이데일리 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.文金, 2차 정상회담 전격적 개최..무슨 얘기 나왔나?(종합)'6·12 北美회담' 무게 실은 트럼프..白실무진 '싱가포르行'로또 808회 1등 31억원 6명 중 4명 '자동'...배출점은?[박태진의 월급봉투] 최저임금 오르겠지만 실질 인상효과는?[주간 실거래가]단기 급등 강남권 아파트, 가격거품 빠졌다좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :""]"
9,삼성전자, 2018-05-2710:00,연합뉴스 ,"LG이노텍, 내달 20일 '열전 반도체 테크 포럼' 개최",https://finance.naver.com/news/news_read.nhn?article_id=0010109824&office_id=001&mode=search&query=LG이노텍&page=1,"['       LG이노텍, 내달 20일 \'열전 반도체 테크 포럼\' 개최      기사입력2018-05-27 10:00기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 마곡 LG사이언스파크서 \'반도체로 에너지 변환\' 기술 소개(서울=연합뉴스) 이승관 기자 = LG이노텍은 다음달 20일 서울 마곡 LG사이언스파크에서 \'열전 반도체 테크 포럼\'을 개최한다고 27일 밝혔다.    열전 반도체 기술은 반도체에 전력을 공급해 냉각·가열 기능을 구현하고, 온도 차를 이용해 다시 전력을 생산하는 기술이다. 냉매나 열선 없이 온도를 제어하고, 폐열을 회수해 전기에너지로 재활용하는 친환경 기술이다.    주로 소형 냉장고와 냉온 정수기 등 생활 가전과 차량 공조장치 등에 활용되는데, 최근에는 대형 가전과 의료기기 등의 냉각장치, 자동차와 선박, 공정의 폐열 발전 등으로 확대되고 있다.    \'열전 기술로 만들어가는 환경친화적이고 편리한 생활\'을 슬로건으로 내건 이번 포럼에는 한국전기연구원 열전기술연구센터의 박수동 박사(한국열전연구회장)와 연세대 신소재공학과 이규형 교수 등 전문가들이 기술 동향과 적용 분야 등에 대해 발표할 예정이다.     또 가전, 자동차, 선박 등 주요 업계 관계자들이 산업현장에서 실제로 활용하고 있는 사례를 소개한다.    LG이노텍은 열전 소재부터 소자, 모듈 등 독자 기술로 개발한 열전 반도체 솔루션과 향후 연구개발(R&D) 로드맵을 발표하고, 참가자들이 직접 제품을 경험할 수 있도록 전시 부스도 마련한다.    오는 27일부터 다음달 15일까지 포럼 홈페이지(temforum.lginnotek.com)를 통해 신청하면 일반인도 참가할 수 있다.    humane@yna.co.kr▶기사제보 및 문의▶내 생활에 흥이나는 최신 트렌드\xa0\xa0▶사진구매 문의연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0나라 위해 헌신했는데…자주포 폭발로 날아간 배우의 꿈\xa0문재인 대통령-김정은 위원장 극비리 만남 현장\xa0北, 공항서 방사능선량기 반환…南기자에 ""한 번 재보자우""\xa0심석희 ""폭행 2차례 더 있었다""…전 코치 수사 착수\xa0\'파격\' 로열 웨딩 이후…메건 마클에게 금지되는 것좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
