,회사명,날짜,언론사,기사제목,링크,본문
0,삼성전자, 2019-07-2222:20,매일경제 ,삼성전자서비스 노조 23일부터 순회파업,https://finance.naver.com/news/news_read.nhn?article_id=0004396657&office_id=009&mode=search&query=삼성전자&page=1,"['       삼성전자서비스 노조 23일부터 순회파업      기사입력2019-07-22 22:20기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글에어컨 AS등 일부 차질 우려삼성전자 제품 수리 서비스(AS)를 담당하는 삼성전자서비스 노조가 23일부터 전국적인 파업에 돌입한다. 삼성전자서비스 노조는 이날 서울지회를 시작으로 전국 9개 지회가 순회 파업을 벌인다고 22일 밝혔다. 노조는 앞서 지난달 27일 임금·단체협약 교섭이 최종 결렬되자 이달 4~5일 쟁의행위에 대한 찬반 투표를 진행해 찬성률 84.8%로 파업을 결의했다.이번 파업 기한이 아직 정해지지 않은 가운데 가전업계는 이달~다음달 무더위 기간에 파업으로 인한 삼성 에어컨 AS에 차질이 불가피할 것으로 내다보고 있다.삼성전자서비스 관계자는 ""임단협이 조속히 타결되도록 노력할 것""이라며 ""현재까지 해온 것처럼 가용 가능한 모든 자원을 동원해 고객 불편을 최소화하겠다""고 말했다. [황순민 기자]▶네이버 메인에서 \'매일경제\'를 받아보세요▶뉴스레터 \'매콤달콤\' 구독 ▶무궁무진한 프리미엄 읽을거리[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]매일경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""美 하이일드채권, 포트폴리오에 꼭 담죠""강북분양가, 강남권 넘는 \'기현상\' 나오나송중기-송혜교 위자료·재산분할 없이 이혼 확정軍, F-35B 탑재 \'경항공모함\' 건조사업 추진""송중기 흔적 지웠다"" 송혜교, 이혼후 가장 먼저 한 일좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,삼성전자, 2019-07-2221:17,세계일보 ,삼성전자 ‘팀 갤럭시’ 글로벌 캠페인 시작,https://finance.naver.com/news/news_read.nhn?article_id=0003382666&office_id=022&mode=search&query=삼성전자&page=1,"['       삼성전자 ‘팀 갤럭시’ 글로벌 캠페인 시작      기사입력2019-07-22 21:17기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글홈피·유튜브 통해 ‘밀레니얼 세대’와 소통삼성전자가 유통채널 다변화와 인플루언서 마케팅을 통해 ‘밀레니얼 세대’(1980년 초반~1990년 중반 출생)를 겨냥한 스마트폰 마케팅에 힘을 쏟고 있다.  22일 업계에 따르면 삼성전자는 지난 16일 자사 홈페이지와 유튜브 채널 등을 통해 ‘팀 갤럭시’ 글로벌 디지털 캠페인을 시작했다. 넷플릭스 인기 드라마 ‘기묘한 이야기’에 출연한 밀리 바비 브라운, 세계적인 DJ 스티브 아오키, 포트나이트 인기 스트리머 닌자, 가상의 인스타그램 인플루언서 릴 미켈라 4명이 주인공이다. 캠페인 영상에는 각 인플루언서의 활약과 함께 갤럭시S10 시리즈, 갤럭시A80이 등장하고 ‘불가능을 가능케 하라’(Do What You Cant)는 슬로건으로 마무리된다. 각 인플루언서의 개인적인 이야기를 담은 페이지도 공개됐다.  삼성전자는 밀레니얼 세대뿐만 아니라 ‘Z세대’(1990년대 중반∼2000년대 중반 출생)에 대해서도 공을 들이고 있다. 삼성전자는 최근 갤럭시A80을 출시하면서 말레이시아, 태국 등에서 현지 젊은 세대에 인기가 높은 블랙핑크 테마를 적용한 블랙핑크 스페셜 에디션을 내놨다. 국내에서는 중저가폰인 갤럭시M20을 출시하면서 일주일 먼저 온라인 패션 스토어 무신사에서 단독 사전판매했다.   우상규 기자 skwoo@segye.comⓒ 세상을 보는 눈, 세계일보세계일보 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""日, 한국 경제 망가뜨리면 文 교체""짐승같은 日 군인 ""조선 처녀의 고기로 만든 국""""여행 가서 \'각방\' 쓰자고 했다가 남친에게 차였습니다""\'나도 구워먹었는데 괜찮나\'··· 니켈 철근석쇠 논란""한국 불매운동 오래가지 않을 것"" 유니클로의 오만좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
2,삼성전자, 2019-07-2221:07,경향신문 ,삼성 ‘가전 쇼룸’ 개장 6주 만에 2만명 방문 [포토뉴스],https://finance.naver.com/news/news_read.nhn?article_id=0002953099&office_id=032&mode=search&query=삼성전자&page=1,"['       삼성 ‘가전 쇼룸’ 개장 6주 만에 2만명 방문 [포토뉴스]      기사입력2019-07-22 21:07기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글삼성전자는 삼성디지털플라자 서울 강남본점 5층에 있는 생활가전 쇼룸 ‘#프로젝트 프리즘’의 방문객이 개장 6주 만에 2만명을 넘어섰다고 22일 밝혔다. 가수 케빈오가 지난 19일 #프로젝트 프리즘에서 콘서트를 열고 있다. 삼성전자 제공▶ 네이버 메인에서 경향신문 받아보기 ▶ 두고 두고 읽는 뉴스 ▶ 인기 무료만화©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지경향신문 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""얼굴이 너무 예뻐서···"" 이언주 출판기념회, 난무한 \'얼굴평가\' \'눈살\'""양아치""·""개XX""···욕설·몸싸움에 난장판 된 바른미래당\'11년차 치어리더\' 박기량에게 롯데란? (영상)[속보]\'딸 KT 부정채용 의혹\' 김성태 의원 뇌물수수 혐의 기소\'보수 대 보수\' 격전 예고···TK가 심상찮다좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,삼성전자, 2019-07-2221:04,TV조선 ,"다가오는 '日 2차 규제'…IT 업계, '비상계획' 실행 나선다",https://finance.naver.com/news/news_read.nhn?article_id=0000278420&office_id=448&mode=search&query=삼성전자&page=1,"['       다가오는 \'日 2차 규제\'…IT 업계, \'비상계획\' 실행 나선다      기사입력2019-07-22 21:04기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글[앵커]일본의 2차 수출규제 가능성이 커지면서, IT 업계는 더 다급해졌습니다. 최고경영진이 직접 발로 뛰며 불화수소 등 핵심 소재의 재고 확보에 나섰고, 일본의 입김을 피할 수 있는 미국에 공장을 늘리자는 얘기까지 나오고 있습니다. 오현주 기자가 취재했습니다.[리포트]SK하이닉스 이석희 대표이사가 어제 오후 일본으로 떠났습니다. 일본 현지 협력사들을 만나 반도체 원자재 수급 관련 논의를 하기 위해섭니다. 불과 며칠 전 김동섭 대외협력총괄 사장이 2박 3일 일본 출장을 다녀왔는데, 곧바로 CEO가 다시 나서는 비상 체제를 가동한 겁니다. SK하이닉스는 ""백색국가 제외 시 협력사들의 도움이 절실하기 때문에 직접 나선 것""이라고 전했습니다.삼성전자의 부인에도 불구하고, 미국 생산라인 확대설도 나오고 있습니다. 미국 공장이 일본 수출 규제의 \'안전지대\'인데다, 트럼프 행정부가 세제혜택 등 적극적인 투자유인책을 제시하고 있기 때문입니다. 조경엽 / 한국경제연구원 선임위원""그렇게 되면 우리나라 산업의 공동화(空洞化)현상이 발생하고 투자가 외국으로 빠져나가서 우리 경제에 미치는 영향이 적지 않다는게.."" 정부는 한일 수산물 분쟁 승소의 주역들을 내세워, 국제여론전에 돌입합니다. 내일 열리는 WTO 일반이사회에 주제네바 대사 참석 관례를 깨고, 김승호 산업통상자원부 신통상질서전략실장을 파견한 겁니다. 외무고시 출신인 김 실장은 WTO 세이프가드 위원장 등을 지낸 대표적 통상전문가로 정부에서 WTO 업무를 담당하는 최고위급 책임자입니다.TV조선 오현주입니다.☞ 네이버 메인에서 TV조선 구독하기☞ 더 많은 TV조선 뉴스 보기☞ TV조선 뉴스 홈페이지 바로가기* 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)오현주 기자(ohj322@chosun.com)- Copyrights ⓒ TV조선. 무단전재 및 재배포 금지 -TV조선 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.다가오는 \'日 2차 규제\'…IT 업계, \'비상계획\' 실행 나선다고개 숙인 유니클로…\'임원 발언 논란\'에 ""부족한 표현 진심 사과""\'졸리와 나란히\'…마동석, 마블영화로 할리우드 진출도심 한복판서 벌어진 집단폭행…\'수수방관\' 경찰 대응 논란호날두 앞에서…\'월클\' 존재감 과시한 손흥민좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
4,삼성전자, 2019-07-2220:20,한겨레 ,"일 수출규제에도…외국인 자금, 한국 증시에 몰린다",https://finance.naver.com/news/news_read.nhn?article_id=0002462004&office_id=028&mode=search&query=삼성전자&page=1,"['        일 수출규제에도…외국인 자금, 한국 증시에 몰린다       기사입력2019-07-22 20:20기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글7월 신흥국 중 투자자금 유입 1위삼성전자 등 반도체주 1조 순매수삼성전자, 하이닉스, 반도체, 고점론(그래픽_김지야) 한겨레 자료이달 들어 주요 신흥국 증시 가운데 한국 증시에 외국인 투자자금 유입이 가장 많았던 것으로 집계됐다. 일본이 반도체 소재 3종류에 대한 한국 수출절차 우대 조처를 폐지하면서 메모리 반도체 국제 가격이 오르자 외국인들이 삼성전자와 에스케이(SK)하이닉스 주식을 많이 순매수했기 때문이다.  22일 유안타증권이 10개 신흥국 증시의 7월 중 외국인 매매 현황을 집계한 것을 보면, 이달 들어 19일까지 외국인들이 사들인 한국 주식은 7억7100만달러(약 9082억원)어치로 10개국 중 가장 많다. 우리나라에 이어 타이(6억4100만달러), 인도네시아(2억4100만달러), 베트남(7600만달러), 필리핀(6600만달러), 스리랑카(4300만달러), 파키스탄(1500만달러) 순으로 많았다. 인도에선 8억3500만달러어치를 순매도했고, 대만과 브라질에서도 5억4천만달러(12일까지 통계 기준), 4억4800만달러어치를 순매도했다.  한국 증시에서 외국인들은 7월 첫째 주에 3500만달러를 사들이는 데 그쳤으나, 일본이 수출절차 우대 조처를 폐지하겠다고 발표한 뒤인 둘째 주엔 5억2300만달러, 셋째 주엔 2억1300만달러어치를 순매수했다.  종목별로 보면 삼성전자를 8952억원어치, 에스케이하이닉스를 2690억원어치 순매수해, 이 두 종목을 순매수한 규모(1조1642억원)가 전체 순매수 규모보다 많았다. 엔에이치(NH)투자증권 노동길 분석가는 “7월에도 우리나라 수출 부진이 지속되고 있으나, 외국인투자가들은 디(D)램 반도체 가격 상승에 베팅하고 있는 모습”이라고 설명했다. 유진투자증권 이승우 분석가는 “디램(DDR4 8기가바이트 기준) 가격이 지난주에만 14.6% 올라 3.74달러로 거래를 마쳤으며, 6월 고정거래가격 3.31달러에 비해서 12.8%의 프리미엄이 형성됐다”고 전했다. 정남구 기자 jeje@hani.co.kr  ◎ Weconomy 홈페이지 바로가기: http://www.hani.co.kr/arti/economy◎ Weconomy 페이스북 바로가기: https://www.facebook.com/econohani  [▶동영상 뉴스 ‘영상+’] [▶한겨레 정기구독] [▶[생방송] 한겨레 라이브][ⓒ한겨레신문 : 무단전재 및 재배포 금지] 한겨레 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""오죽하면 저럴까"" vs ""신중치 못해""…조국의 \'SNS 극일 여론전\'조선일보 불매로 옮겨간 일본 불매운동…10년 전 \'업무방해\' 판결 어땠나아베, 개헌선 확보 실패에도…멈춤 없는 \'개헌 폭주\'스페인 언론 ""발렌시아 \'이강인 이적시키지 않는다\' 방침 확정""""돈 인출 심부름 해주면 건당 10만원"" 용돈벌이 하려다 감옥 갑니다좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
5,삼성전자, 2019-07-2220:18,JTBC ,"IT업계 불안 확산…블룸버그 ""아베, 어리석은 무역전쟁""",https://finance.naver.com/news/news_read.nhn?article_id=0000215578&office_id=437&mode=search&query=삼성전자&page=1,"['       IT업계 불안 확산…블룸버그 ""아베, 어리석은 무역전쟁""      기사입력2019-07-22 20:18기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글[앵커]일본이 확전에 나설 가능성이 커지자 전세계 IT 업계가 불안해하고 있습니다. 애플은 물론 일본 기업조차 거미줄처럼 엮인 \'IT 생태계\'에서 자유로울 수는 없기 때문이죠. 그런가하면 블룸버그가 아베 정부를 향해 ""어리석은 무역전쟁을 그만두라""고 촉구하고 나섰고, 또 다른 경제지들도 비슷한 얘기를 내놓고 있습니다.박영우 기자입니다.[기자]""일본의 수출 규제가 IT 산업 공급망에 심각한 타격을 줄 수 있다""대만 반도체 회사 TSMC 류더인 회장이 최근 주주들에게 한 말입니다.삼성전자의 경쟁업체지만 반사이익보다는 오히려 연쇄 충격이 걱정된다는 얘기입니다.[류더인/TSMC 회장 : IT 산업의 서플라이 체인(공급망)에 심각한 타격을 줄 수 있다고 생각합니다. 디스플레이뿐 아니라 다른 가전제품에도 영향을 줄 수 있습니다.]TSMC는 주로 애플과 퀄컴의 주문을 받아 비메모리 반도체를 생산합니다.한국의 메모리 반도체 생산에 차질이 빚어지면, 전세계 스마트폰, 노트북 생산이 줄면서 결국 비메모리까지 타격이 올 수 있다는 것입니다.다른 IT 기업들도 긴장하고 있습니다.애플과 아마존은 삼성전자와 SK하이닉스에 반도체가 제대로 공급될 수 있는지 매일같이 확인하고 있는 것으로 알려졌습니다.일본업체들도 마찬가지입니다.노트북업체 바이오는 메모리 반도체가 부족해질 것에 대비해 비상계획을 세우고 있다고 밝혔습니다.주요 외신들의 비판도 이어지고 있습니다.블룸버그통신은 사설에서 일본의 수출 규제를 정치 보복이라고 규정하고, \'어리석은 무역전쟁을 그만두라\'고 촉구했습니다.영국 이코노미스트지도 최근호에서 수출 규제가 \'일본의 무모한 자해 행위\'라고 비판했습니다.(영상디자인 : 황선미)박영우(november@jtbc.co.kr) [영상편집: 박선호]▶ JTBC 뉴스 제보하기 ▶ 놓친 \'뉴스룸\' 다시보기▶ 카카오톡 친구들에게 \'JTBC를 선물\'하세요!Copyright by JTBC(http://jtbc.joins.com) and JTBC Content Hub Co., Ltd. All Rights Reserved. 무단 전재 및 재배포 금지JTBC 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.손학규 앞 쓰러진 혁신위원 \'병원行\'…오신환 \'울먹\'이인영 ""백태클 행위, 신 친일""…한국당 ""일본팔이""욕창 방치해 근육·뼈 썩어가는데…\'책임 떠넘기기\'CCTV에 포착된 \'상주 지진\' 순간…곳곳 진동 감지설리 ""과거 임신 루머, 병원 직원이 개인정보 유출""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
6,삼성전자, 2019-07-2220:16,채널A ,삼성 ‘회의할 시간도 없다’,https://finance.naver.com/news/news_read.nhn?article_id=0000174517&office_id=449&mode=search&query=삼성전자&page=1,"['       삼성 ‘회의할 시간도 없다’      기사입력2019-07-22 20:16기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 \'비상계획\' 가동한 삼성 반도체… 사장 정기회의 \'취소\'  삼성전자 측 ""사장단 회의 줄취소… 급박한 상황 방증"" 삼성전자 관계자 ""사장단, 직접 현장 뛰는 등 대책 마련""   ※자세한 내용은 뉴스 TOP10에서 확인하실 수 있습니다 ▶ \'채널A\' LIVE 무료 보기▶ 네이버에서 \'채널A\' 구독하기▶[기사보기][순간포착]사과방송했지만…한국당 “KBS 해체하라!”꿈을 담는 캔버스 채널A  ⓒCHANNEL A(www.ichannela.com), 무단 전재 및 재배포 금지채널A 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.아베 \'절반의 승리\'…한일 관계 강경기조 이어갈까[333뉴스]차량 5대 \'꽝\'…만취 운전자, 극단적 선택고유정 얼굴도 못 본 대질…현 남편 ""변호사와만 속닥""""내가 신생아 유기""라더니…경찰도 속은 \'거짓 자백\'화려하게 등장한 마라탕…식품위생법 위반 무더기 적발좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
7,삼성전자, 2019-07-2219:51,연합뉴스 ,삼성전자서비스 노조 23일 파업…에어컨 AS 차질 우려,https://finance.naver.com/news/news_read.nhn?article_id=0010973581&office_id=001&mode=search&query=삼성전자&page=1,"['       삼성전자서비스 노조 23일 파업…에어컨 AS 차질 우려      기사입력2019-07-22 19:51기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 (서울=연합뉴스) 최재서 기자 = 삼성전자 제품의 애프터서비스(AS) 등을 담당하는 삼성전자서비스의 노동조합 서울지회가 23일 파업에 돌입한다.    삼성전자서비스 노조는 내일부터 서울지회를 시작으로 전국 9개 지회가 순환 파업을 시작한다고 22일 밝혔다.    앞서 지난달 27일 임금 단체협상 교섭이 최종 결렬된 이후 노조는 이달 4∼5일 쟁의행위에 대해 찬반투표를 해 찬성률 84.8%로 파업을 가결했다.    이번 파업이 향후 얼마 동안 이어질지 아직 정해지지 않은 만큼 7월 말에서 8월 초에 이르는 이른바 \'극성수기\'에는 에어컨 AS에 일부 차질이 불가피할 것으로 전망된다.    최근 작년 대비 선선한 날씨가 이어지며 빠르면 하루, 길게는 이틀 정도 소요되던 출장 서비스 대기 시간이 4∼5일로 지연될 가능성이 있다.    삼성전자서비스 관계자는 ""임단협이 조속히 타결되도록 노력할 것""이라며 ""현재까지 해온 것처럼 가용한 모든 자원을 동원해 고객 불편을 최소화하겠다""고 말했다.    삼성전자서비스는 올해 주 52시간 근무제 대응을 위해 사전점검을 3배로 늘리고 사무직 직원 500여명을 현장에 투입하는 등 다양한 방법을 동원해 여름철에 대비해왔다.삼성전저서비스 서울지회 전국 순환파업 시작[삼성전자서비스 공식 SNS계정 캡처]    acui721@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독   ▶뭐 하고 놀까? #흥연합뉴스 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.\xa0송중기·송혜교 법적 \'남남\'…이혼 조정 내용은?\xa0\'중학생들이 보기에는\'…성윤리 수업에 활용한 영화 논란\xa0""신생아 버렸다"" 진술 모두 거짓이었다…친부모는?\xa0대학생 6명은 왜 부산 일본영사관에 진입했나\xa0""아시아나기, 日 오키나와 공항서 지시 어기고 활주로 진입""좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
8,삼성전자, 2019-07-2219:46,한국경제 ,삼성전자서비스 노조 파업…에어컨 AS 차질 우려,https://finance.naver.com/news/news_read.nhn?article_id=0004180025&office_id=015&mode=search&query=삼성전자&page=1,"['       삼성전자서비스 노조 파업…에어컨 AS 차질 우려      기사입력2019-07-22 19:46기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 삼성전자 가전의 애프터서비스(AS)를 담당하는 삼성전자서비스 노동조합이 파업에 나선다. 여름철 성수기를 맞아 에어컨 수리에 차질이 빚어질 것이란 우려가 나온다.삼성전자서비스 노동조합은 22일 “서울지회 모든 조합원이 23일 하루 파업에 들어간다”고 발표했다. 노조는 지난 4~5일 쟁의행위에 대한 찬반투표를 실시해 찬성률 84.8%(재적 2041명 중 1731명 찬성)로 가결했다. 노조는 서울지회 조합원이 몇 명인지는 밝히지 않았다.삼성전자서비스는 삼성전자 자회사로 에어컨, 세탁기 등을 수리하는 AS 기사들이 속해 있다. 전체 직원은 8600여 명이고 이 중 1800명 정도가 노조원이다. 회사와 노조는 지난달 2일 임단협 교섭에서 △조합원 자격과 가입 요건 △전임자 처우 △조합비 일괄 공제 등에 대한 의견 조율에 실패했다.노조가 파업에 들어가면서 여름철 에어컨 수리에 차질이 발생할 가능성이 커졌다. 회사 관계자는 “무더위로 인해 에어컨 수리 대기 기간이 지난주 하루 정도에서 이번주 이틀로 길어졌다”며 “본사 사무직 지원 인력 500명을 전국에 투입해 고객 불편을 최소화하기 위해 노력하고 있다”고 말했다.황정수 기자 hjs@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지한국경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.""日서 10명 중 8명이…"" 네이버 라인 \'반전\' 상황""효자였던 일본이 애물단지로…"" 직격탄 맞은 곳한국인 관광객 확 줄었는데… 정신 못 차리는 日""이래도 되는 겁니까"" 초유의 위기에 흔들리는 삼성삼성 \'폴드\' 못 펴는 사이…\'조용한 돌풍\' 일으킨 곳좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
9,삼성전자, 2019-07-2219:34,SBS Biz ,[앵커리포트] 日 규제에 한국만 걱정?…글로벌 IT업계 ‘전전긍긍’,https://finance.naver.com/news/news_read.nhn?article_id=0000189549&office_id=374&mode=search&query=삼성전자&page=1,"['       [앵커리포트] 日 규제에 한국만 걱정?…글로벌 IT업계 ‘전전긍긍’      기사입력2019-07-22 19:34기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 한일 갈등이 격화되면서 정부는 오늘(22일) 부품소재 산업의 경쟁력 강화와 제조업 혁신을 위해 지원을 아끼지 않겠다고 밝혔습니다.쉽게 말하면 반도체 소재 국산화에 적극 지원하겠다는 건데, 시간이 문제입니다.이번 사태가 장기화되면 세계 메모리반도체 시장의 70%를 차지하는 삼성과 SK하이닉스의 생산 차질이 현실화될 수 있는데, 글로벌 IT업계가 바로 이 가능성을 걱정하고 있습니다.이같은 불안감은 최근 D램 가격에도 반영되고 있는데요.지난 5일 3달러 초반이었던 8기가바이트 D램 가격은 지난주 금요일 3.7달러를 넘겨 2주 만에 25% 급등했습니다.상황이 이렇자, 미국 IT 공룡 애플과 아마존은 삼성전자와 SK하이닉스에 ""반도체 수급에 문제가 없느냐""는 문의를 꾸준히 하고 있는 것으로 알려졌습니다.소니에서 분사된 일본 PC제조업체 \'바이오\'는 언론 인터뷰를 통해 우회 전략을 언급하기까지 했습니다.한국 기업들이 생산 차질을 빚으면 다른 국가로부터의 반도체 수급 방안을 검토할 수 있다고 밝힌 겁니다.중국 역시 삼성전자나 SK하이닉스의 반도체 공장이 중국에 있는 만큼, 악영향을 걱정하고 있습니다.지역 경제는 물론이고 반도체 생산이 줄면 화웨이나 샤오미 등 중국 업체들의 수급 차질로 이어진다는 겁니다.다양한 소재로 반도체가 만들어지는 것처럼, IT 기기 역시 다양한 부품으로 만들어지고, 그 핵심 부품 중 하나가 바로 반도체입니다.이번 분쟁에서 당사자인 우리나라와 일본만 피해를 보는 것이 아니라, 전세계 IT 기업이 모두 흔들릴 수 있다는 얘기입니다.이광호 기자(shinytiger@sbs.co.kr) ☞ 의견 있는 경제채널 SBSCNBC [홈페이지]☞ 경제를 실험한다~ #머니랩 [네이버 TV] 저작권자 SBS미디어넷 & SBS I&M 무단전재-재배포 금지SBS Biz 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.文 ""부품소재산업의 혁신이 해법…日 절대우위 추월 가능""정부 ""日 수출규제 대응책, 관련 기업 특별연장근로 인가""전국에 \'일본뇌염\' 경보…뇌염 옮기는 작은빨간집모기 급증[살까팔까] 반포 아파트 매도 후 개포 아파트 매수?…최선의 선택은[내 집] 송파구 풍납동 아파트 vs 신천동 주상복합 전망은?좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
