,회사명,날짜,언론사,기사제목,링크,본문
0,삼성전자, 2017-10-0722:39,YTN ,이번엔 '세이프가드'...월풀vs 삼성·LG 질긴 악연,https://finance.naver.com/news/news_read.nhn?article_id=0001066798&office_id=052&mode=search&query=삼성전자&page=1,"['       이번엔 \'세이프가드\'...월풀vs 삼성·LG 질긴 악연      기사입력2017-10-07 22:39기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [앵커]미국 최대 가전업체 월풀과 삼성전자, LG 전자의 무역분쟁은 이번이 처음이 아닙니다.과거에도 수차례 덤핑 조사를 요청한 데 이어 이번엔 세이프가드까지, 삼성과 LG 전자에 대한 월풀의 견제, 결국은 위기의식 때문이라는 분석입니다.박영진 기자가 보도합니다.[기자]삼성, LG 전자와 세탁기 전쟁을 진행 중인 월풀, 국내 가전업체와 월풀의 악연은 이번이 처음이 아닙니다.지난 2008년 월풀은 LG 전자가 냉장고 제조 관련 기술 특허를 침해했다며 소송을 냈지만, 결과는 LG 전자의 승소였습니다.이어 지난 2011년 4월엔 삼성전자와 LG전자의 냉장고에 대해, 또 그해 12월엔 한국산 세탁기에 대해 덤핑 조사를 요청했습니다.냉장고의 경우 미 국제무역위원회, ITC는 자국 내 산업에 피해가 없다며 기각 판정을 내렸습니다.하지만 세탁기에 대해선 정부 보조금과 덤핑으로 저가 판매되고 있다며 반덤핑 관세 등을 부과했고, 결국 우리 정부가 WTO에 제소해 결과를 뒤집었습니다.이번엔 삼성과 LG전자가 반덤핑 규제를 피해 공장을 중국으로 이전했다며 세이프가드를 요청했고, 미 국제무역위원회는 수입 세탁기로 자국 산업이 심각한 피해를 보고 있다고 판정을 내린 상태입니다.세이프가드 조치와 과거 반덤핑조치는 특정상품에 대해 관세를 부과해 수입을 제한하는 점은 비슷합니다.하지만 세이프가드는 덤핑 등 불공정 무역행위가 아니더라도 자국 산업이 피해를 봤다고 판단되면 발동될 수 있다는 점이 다릅니다.미국 시장에서 독보적인 1위를 지켜왔던 월풀은 지난해 삼성전자에 주요 생활가전 시장 1위 자리를 넘겨주는 등 위상이 흔들리고 있습니다.삼성과 LG전자에 대한 월풀의 집요한 견제는 이 같은 위기의식에서 비롯된 것이라는 분석입니다.여기에 트럼프 정부가 강력한 보호무역주의 기조를 펼치면서 세탁기뿐 아니라 다른 품목으로까지 무역분쟁이 확대하는 것 아니냐는 우려도 나옵니다.YTN 박영진[yjpark@ytn.co.kr]입니다.▶뉴스 덕후들의 YTN페이스북 ▶YTN과 친구가 되어주세요[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]YTN 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.여중생 딸의 친구를 살해한 父…대체 왜?정미홍, 김정숙 여사에 충격적인 막말 \'논란\'""개성공단에 전기 공급"" 폭발물로 협박한 40대사람에게 잡힌 7m 비단뱀, 주민들이 나눠 먹어영화 \'택시운전사\' 중국에서 상영 금지된 이유좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
1,삼성전자, 2017-10-0722:38,YTN ,세이프가드 차단 총력...정부·업계 11일 대책회의,https://finance.naver.com/news/news_read.nhn?article_id=0001066797&office_id=052&mode=search&query=삼성전자&page=1,"['       세이프가드 차단 총력...정부·업계 11일 대책회의      기사입력2017-10-07 22:38기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 [앵커]국내 세탁기에 대한 미국의 긴급 수입제한조치, 세이프가드 발동 가능성이 커지고 있는 가운데, 우리 정부와 가전업계가 총력 대응에 나섭니다.오는 11일 대책 회의를 열고 제소업체인 미국 월풀의 주장을 반박하고, 우리 업계 피해를 최소화하는 방안 등을 논의할 예정입니다.김경수 기자입니다.[기자]수입 세탁기 때문에 자국 산업이 엄청난 피해를 보고 있다고 판정한 미국 국제무역위원회.오는 19일 공청회를 열고 관세를 올릴지 수입량을 제한할지 구체적 제재 방안을 논의합니다.미국으로 세탁기를 수출하는 모든 업체가 세이프가드 대상이 되지만 사실상 월풀의 최대경쟁자인 삼성과 LG 전자를 겨냥한 것으로 보입니다.공청회에선 우리 기업에도 항변 기회가 주어지는 만큼, 정부와 가전업계가 대응 방안에 총력을 기울이고 있습니다.당장 오는 11일 긴급 대책회의를 열고 어떤 논리로 대응할지 작전을 짭니다.[가전업계 관계자 : 산자부 외교부와 삼성 LG가 대책 회의하는 등 공동으로 대응하는 중입니다. (구체적 결과는) 정부 측에서 19일 공청회에서 발표할 예정이고요.]무엇보다 이번 조치로 미국 소비자들이 큰 피해를 볼 거란 점을 강조할 것으로 보입니다.국내 세탁기 수입을 막는다면 미국 소비자들의 상품 선택 폭이 제한될 뿐만 아니라 가격 상승과 혁신 상품 공급 차질로 이어질 거란 논리입니다.삼성전자와 LG전자가 미국 내에 지을 대규모 가전 공장도 언급하며 두 업체가 미국 일자리 창출이나 투자에 기여 하는 부분을 부각하는 방안도 고려 중입니다.이와 함께 세이프가드 조치가 실제 발동됐을 경우 업계 피해를 최소화하는 방안에 대해서도 대비할 것으로 전해졌습니다.미국 국제무역위원회는 공청회 이틀 뒤에 구체적 조치 방법과 수준에 관한 표결을 거쳐 12월까지 트럼프 대통령에게 보고하게 됩니다.YTN 김경수입니다.▶뉴스 덕후들의 YTN페이스북 ▶YTN과 친구가 되어주세요[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]YTN 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.여중생 딸의 친구를 살해한 父…대체 왜?정미홍, 김정숙 여사에 충격적인 막말 \'논란\'""개성공단에 전기 공급"" 폭발물로 협박한 40대사람에게 잡힌 7m 비단뱀, 주민들이 나눠 먹어영화 \'택시운전사\' 중국에서 상영 금지된 이유좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
2,삼성전자, 2017-10-0718:55,매일경제 ,"美, 삼성·LG세탁기 `보복` 임박…정부-업계, 11일 긴급대책회의",https://finance.naver.com/news/news_read.nhn?article_id=0004025683&office_id=009&mode=search&query=삼성전자&page=1,"['       美, 삼성·LG세탁기 `보복` 임박…정부-업계, 11일 긴급대책회의      기사입력2017-10-07 18:55기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글 미국 정부가 삼성전자와 LG전자의 세탁기에 대해 세이프가드(긴급 수입 제한 조치)를 발동할 가능성과 관련해 우리 정부와 업계가 오는 11일 합동대책회의를 열고 총력 대응에 나선다.7일 관련 업계에 따르면 산업통상자원부·외교부 등 정부 부처와 삼성전자·LG전자 등 업계 관계자들은 추석연휴가 끝나는 오는 11일 대책회의를 갖고 세이프가드 발동 시 업계 피해를 최소화시킬 수 있는 방안을 마련할 예정이다.이번 회의는 미국 국제무역위원회(ITC)의 결정 내용을 평가하는 한편 오는 19일 미국에서 열릴 구제조치 공청회에 앞서 한국 업체들이 ITC 측에 제출할 서류의 내용을 조율해야 한다는 취지에서 마련됐다. 우리 정부와 해당 업체들은 회의에서 제소 업체인 미국 월풀의 주장을 반박할 수 있는 논리와 함께 세이프가드가 발동되더라도 업계 피해를 최소화하는 방안에 대해 집중 논의할 예정이다. 특히 삼성전자와 LG전자가 현지 투자와 일자리 창출에 기여하고 있다는 점을 집중적으로 강조하면서 사우스캐롤라이나주와 테네시주에서 각각 진행 중인 가전공장 건설을 대표적인 사례로 제시한다는 방침이다.재계 관계자는 ""이번 사안과 직접적인 관련은 없더라도 미국 경제에 대한 삼성전자와 LG전자의 기여도를 강조함으로써 이해 관계자들을 설득하기 위해 노력할 것""이라며 ""실제로 세이프가드가 발동될 경우 결국 미국 소비자의 선택권을 침해하는 결과를 초래할 것이라는 점도 역설할 것""이라고 말했다.이에 앞서 지난 5일(현지 시각) 미국 ITC는 미국 가전업체 월풀이 삼성전자·LG전자를 겨냥해 제기한 세이프가드 청원에 대해 ""한국 브랜드 세탁기 때문에 자국 산업이 심각한 손해를 입고 있다""는 판정을 내렸다. 세이프가드는 특정 품목의 수입이 급증해 자국 산업이 피해를 볼 경우 특정 품목의 수입을 제한하는 조치다. ITC가 공청회 등을 거쳐 오는 12월 4일까지 도널드 트럼프 대통령에게 구제조치를 담은 보고서를 제출하면 트럼프 대통령은 이를 바탕으로 60일 이내에 세이프가드 발동 여부를 결정하게 된다.  [정지성 기자]▶황금 연휴에도 쉬지 않는 매일경제를 만나세요▶직장인 당구왕은 바로 당신! 지금 신청하세요매일경제 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.선미, 미니 원피스 입고 \'샤론스톤처럼!\'[GLOBAL REPORT] 3.3㎡당 13억원!…\'부동산버블\' 목소리 커지는 日홍진영, 바비인형 뺨치는 \'마성의 비주얼\'日, 암람 공대공미사일 美서 대거 도입…왜?초미니 입고 나타난 한예슬, 무릎담요로 황급히…좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
3,삼성전자, 2017-10-0717:00,뉴스1 ,'세이프 가드' 발동될까,https://finance.naver.com/news/news_read.nhn?article_id=0002977795&office_id=421&mode=search&query=삼성전자&page=1,"['       \'세이프 가드\' 발동될까      기사입력2017-10-07 17:00기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 이재명 기자 = 미국 국제무역위원회(ITC)는 지난 5일(현지시간) \'삼성전자와 LG전자의 세탁기가 자국산업에 심각한 피해를 미치고 있다\'고 판정했다. ITC는 오는 19일 구제조치에 대한 공청회를 열고, 11월21일 구제조치 방법 및 수준을 결정한 뒤 12월 4일까지 피해판정, 구제조치권고 등을 담은 보고서를 도널드 트럼프 미국 대통령에게 제출한다. 60일 이내로 트럼프 대통령의 승인이 나온다면 세이프가드가 발동될 수 있다. 7일 오후 서울 용산구의 한 가전제품 매장에서 판매되고 있는 삼성전자·LG전자의 세탁기.2017.10.7/뉴스12expulsion@▶ 뉴스1 [Book] 오픈! 실천 핀테크!▶ 뉴스1 공채 수습기자 모집 중(~10/15)▶ 여러분의 제보를 기다립니다.제보하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.희귀병에도 선행 부녀…여중생 살해 · 유기 미스터리""개성공단에 전기보내라""…휴게소 화장실 가스통 폭발물 소동택시 타고 내리다 승객간 시비…30대 男 맞아 숨져길고양이 때리고 항아리에 넣어 소변 본 남성사우디 국왕, 전용기 에스컬레이터 고장 곤혹좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
4,삼성전자, 2017-10-0717:00,뉴스1 ,美 '국내 세탁기에 대한 세이프 가드 발동할까',https://finance.naver.com/news/news_read.nhn?article_id=0002977797&office_id=421&mode=search&query=삼성전자&page=1,"['       美 \'국내 세탁기에 대한 세이프 가드 발동할까\'      기사입력2017-10-07 17:00기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 이재명 기자 = 미국 국제무역위원회(ITC)는 지난 5일(현지시간) \'삼성전자와 LG전자의 세탁기가 자국산업에 심각한 피해를 미치고 있다\'고 판정했다. ITC는 오는 19일 구제조치에 대한 공청회를 열고, 11월21일 구제조치 방법 및 수준을 결정한 뒤 12월 4일까지 피해판정, 구제조치권고 등을 담은 보고서를 도널드 트럼프 미국 대통령에게 제출한다. 60일 이내로 트럼프 대통령의 승인이 나온다면 세이프가드가 발동될 수 있다. 7일 오후 서울 용산구의 한 가전제품 매장에서 판매되고 있는 삼성전자·LG전자의 세탁기.2017.10.7/뉴스12expulsion@▶ 뉴스1 [Book] 오픈! 실천 핀테크!▶ 뉴스1 공채 수습기자 모집 중(~10/15)▶ 여러분의 제보를 기다립니다.제보하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.희귀병에도 선행 부녀…여중생 살해 · 유기 미스터리""개성공단에 전기보내라""…휴게소 화장실 가스통 폭발물 소동택시 타고 내리다 승객간 시비…30대 男 맞아 숨져길고양이 때리고 항아리에 넣어 소변 본 남성사우디 국왕, 전용기 에스컬레이터 고장 곤혹좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
5,삼성전자, 2017-10-0717:00,뉴스1 ,삼성·LG 세탁기 '세이프가드 결정은?',https://finance.naver.com/news/news_read.nhn?article_id=0002977799&office_id=421&mode=search&query=삼성전자&page=1,"['       삼성·LG 세탁기 \'세이프가드 결정은?\'      기사입력2017-10-07 17:00기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 이재명 기자 = 미국 국제무역위원회(ITC)는 지난 5일(현지시간) \'삼성전자와 LG전자의 세탁기가 자국산업에 심각한 피해를 미치고 있다\'고 판정했다. ITC는 오는 19일 구제조치에 대한 공청회를 열고, 11월21일 구제조치 방법 및 수준을 결정한 뒤 12월 4일까지 피해판정, 구제조치권고 등을 담은 보고서를 도널드 트럼프 미국 대통령에게 제출한다. 60일 이내로 트럼프 대통령의 승인이 나온다면 세이프가드가 발동될 수 있다. 7일 오후 서울 용산구의 한 가전제품 매장에서 판매되고 있는 삼성전자·LG전자의 세탁기.2017.10.7/뉴스12expulsion@▶ 뉴스1 [Book] 오픈! 실천 핀테크!▶ 뉴스1 공채 수습기자 모집 중(~10/15)▶ 여러분의 제보를 기다립니다.제보하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.희귀병에도 선행 부녀…여중생 살해 · 유기 미스터리""개성공단에 전기보내라""…휴게소 화장실 가스통 폭발물 소동택시 타고 내리다 승객간 시비…30대 男 맞아 숨져길고양이 때리고 항아리에 넣어 소변 본 남성사우디 국왕, 전용기 에스컬레이터 고장 곤혹좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
6,삼성전자, 2017-10-0717:00,뉴스1 ,美 '세이프가드 발동할까?',https://finance.naver.com/news/news_read.nhn?article_id=0002977801&office_id=421&mode=search&query=삼성전자&page=1,"['       美 \'세이프가드 발동할까?\'      기사입력2017-10-07 17:00기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 이재명 기자 = 미국 국제무역위원회(ITC)는 지난 5일(현지시간) \'삼성전자와 LG전자의 세탁기가 자국산업에 심각한 피해를 미치고 있다\'고 판정했다. ITC는 오는 19일 구제조치에 대한 공청회를 열고, 11월21일 구제조치 방법 및 수준을 결정한 뒤 12월 4일까지 피해판정, 구제조치권고 등을 담은 보고서를 도널드 트럼프 미국 대통령에게 제출한다. 60일 이내로 트럼프 대통령의 승인이 나온다면 세이프가드가 발동될 수 있다. 7일 오후 서울 용산구의 한 가전제품 매장에서 판매되고 있는 삼성전자·LG전자의 세탁기.2017.10.7/뉴스12expulsion@▶ 뉴스1 [Book] 오픈! 실천 핀테크!▶ 뉴스1 공채 수습기자 모집 중(~10/15)▶ 여러분의 제보를 기다립니다.제보하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.희귀병에도 선행 부녀…여중생 살해 · 유기 미스터리""개성공단에 전기보내라""…휴게소 화장실 가스통 폭발물 소동택시 타고 내리다 승객간 시비…30대 男 맞아 숨져길고양이 때리고 항아리에 넣어 소변 본 남성사우디 국왕, 전용기 에스컬레이터 고장 곤혹좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
7,삼성전자, 2017-10-0717:00,뉴스1 ,美 '삼성·LG 세탁기에 세이프가드 발동할까?',https://finance.naver.com/news/news_read.nhn?article_id=0002977800&office_id=421&mode=search&query=삼성전자&page=1,"['       美 \'삼성·LG 세탁기에 세이프가드 발동할까?\'      기사입력2017-10-07 17:00기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 이재명 기자 = 미국 국제무역위원회(ITC)는 지난 5일(현지시간) \'삼성전자와 LG전자의 세탁기가 자국산업에 심각한 피해를 미치고 있다\'고 판정했다. ITC는 오는 19일 구제조치에 대한 공청회를 열고, 11월21일 구제조치 방법 및 수준을 결정한 뒤 12월 4일까지 피해판정, 구제조치권고 등을 담은 보고서를 도널드 트럼프 미국 대통령에게 제출한다. 60일 이내로 트럼프 대통령의 승인이 나온다면 세이프가드가 발동될 수 있다. 7일 오후 서울 용산구의 한 가전제품 매장에서 판매되고 있는 삼성전자·LG전자의 세탁기.2017.10.7/뉴스12expulsion@▶ 뉴스1 [Book] 오픈! 실천 핀테크!▶ 뉴스1 공채 수습기자 모집 중(~10/15)▶ 여러분의 제보를 기다립니다.제보하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.희귀병에도 선행 부녀…여중생 살해 · 유기 미스터리""개성공단에 전기보내라""…휴게소 화장실 가스통 폭발물 소동택시 타고 내리다 승객간 시비…30대 男 맞아 숨져길고양이 때리고 항아리에 넣어 소변 본 남성사우디 국왕, 전용기 에스컬레이터 고장 곤혹좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
8,삼성전자, 2017-10-0716:59,뉴스1 ,삼성·LG '세탁기의 운명은',https://finance.naver.com/news/news_read.nhn?article_id=0002977793&office_id=421&mode=search&query=삼성전자&page=1,"['       삼성·LG \'세탁기의 운명은\'      기사입력2017-10-07 16:59기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 이재명 기자 = 미국 국제무역위원회(ITC)는 지난 5일(현지시간) \'삼성전자와 LG전자의 세탁기가 자국산업에 심각한 피해를 미치고 있다\'고 판정했다. ITC는 오는 19일 구제조치에 대한 공청회를 열고, 11월21일 구제조치 방법 및 수준을 결정한 뒤 12월 4일까지 피해판정, 구제조치권고 등을 담은 보고서를 도널드 트럼프 미국 대통령에게 제출한다. 60일 이내로 트럼프 대통령의 승인이 나온다면 세이프가드가 발동될 수 있다. 7일 오후 서울 용산구의 한 가전제품 매장에서 판매되고 있는 삼성전자·LG전자의 세탁기.2017.10.7/뉴스12expulsion@▶ 뉴스1 [Book] 오픈! 실천 핀테크!▶ 뉴스1 공채 수습기자 모집 중(~10/15)▶ 여러분의 제보를 기다립니다.제보하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.희귀병에도 선행 부녀…여중생 살해 · 유기 미스터리""개성공단에 전기보내라""…휴게소 화장실 가스통 폭발물 소동택시 타고 내리다 승객간 시비…30대 男 맞아 숨져길고양이 때리고 항아리에 넣어 소변 본 남성사우디 국왕, 전용기 에스컬레이터 고장 곤혹좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
9,삼성전자, 2017-10-0716:59,뉴스1 ,'국내 세탁기에 대한 세이프가드 발동되나',https://finance.naver.com/news/news_read.nhn?article_id=0002977794&office_id=421&mode=search&query=삼성전자&page=1,"['       \'국내 세탁기에 대한 세이프가드 발동되나\'      기사입력2017-10-07 16:59기사원문좋아요훈훈해요좋아요 평가하기공감좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0댓글(서울=뉴스1) 이재명 기자 = 미국 국제무역위원회(ITC)는 지난 5일(현지시간) \'삼성전자와 LG전자의 세탁기가 자국산업에 심각한 피해를 미치고 있다\'고 판정했다. ITC는 오는 19일 구제조치에 대한 공청회를 열고, 11월21일 구제조치 방법 및 수준을 결정한 뒤 12월 4일까지 피해판정, 구제조치권고 등을 담은 보고서를 도널드 트럼프 미국 대통령에게 제출한다. 60일 이내로 트럼프 대통령의 승인이 나온다면 세이프가드가 발동될 수 있다. 7일 오후 서울 용산구의 한 가전제품 매장에서 판매되고 있는 삼성전자·LG전자의 세탁기.2017.10.7/뉴스12expulsion@▶ 뉴스1 [Book] 오픈! 실천 핀테크!▶ 뉴스1 공채 수습기자 모집 중(~10/15)▶ 여러분의 제보를 기다립니다.제보하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]뉴스1 관련뉴스해당 언론사에서 선정하며 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.희귀병에도 선행 부녀…여중생 살해 · 유기 미스터리""개성공단에 전기보내라""…휴게소 화장실 가스통 폭발물 소동택시 타고 내리다 승객간 시비…30대 男 맞아 숨져길고양이 때리고 항아리에 넣어 소변 본 남성사우디 국왕, 전용기 에스컬레이터 고장 곤혹좋아요0훈훈해요0슬퍼요0화나요0후속기사 원해요0기사제공 :']"
